# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6209569422026562e-01 +7.5363053516143221e+00 +3.0414700409740414e+00 -9.4467968762639583e+00 +4.5219421614464346e+02 -6.9911748547243478e+04 -1.1962068895139689e+05 
+5.0000000000000003e-02 -5.6209579302416302e-01 +7.5363106134864530e+00 +3.0413640994752598e+00 -9.4357607529748435e+00 +4.5128396887567652e+02 -6.9981730210471083e+04 -1.1251509669089079e+05 
+1.0000000000000001e-01 -5.6209608928856736e-01 +7.5363264242126942e+00 +3.0410433602479796e+00 -9.4038655274926093e+00 +4.4867425909003322e+02 -7.0183185395093533e+04 -9.2111425348424556e+04 
+1.5000000000000002e-01 -5.6209658279252084e-01 +7.5363528214630762e+00 +3.0405034465630343e+00 -9.3529311279171683e+00 +4.4454674761355398e+02 -7.0503377621298030e+04 -5.9780049305357999e+04 
+2.0000000000000001e-01 -5.6209727331508563e-01 +7.5363898429056206e+00 +3.0397399823077307e+00 -9.2847773643623874e+00 +4.3908308934044345e+02 -7.0929571458008286e+04 -1.6891344997552485e+04 
+2.5000000000000000e-01 -5.6209816063534124e-01 +7.5364375262110137e+00 +3.0387485937695016e+00 -9.2012241598602991e+00 +4.3246486475968425e+02 -7.1449030459710368e+04 +3.5184850719210721e+04 
+2.9999999999999999e-01 -5.6209924453235616e-01 +7.5364959090473080e+00 +3.0375249031522884e+00 -9.1040912972044499e+00 +4.2487376810178398e+02 -7.2049019399073921e+04 +9.5077918483563888e+04 
+3.4999999999999998e-01 -5.6210052478522066e-01 +7.5365650290851702e+00 +3.0360645345069996e+00 -8.9951986590844548e+00 +4.1649144532312420e+02 -7.2716802186912348e+04 +1.6141755962234011e+05 
+3.9999999999999997e-01 -5.6210200117304443e-01 +7.5366449239928652e+00 +3.0343631143509557e+00 -8.8763659980424539e+00 +4.0749947098363344e+02 -7.3439643865418184e+04 +2.3283397279335465e+05 
+4.4999999999999996e-01 -5.6210367347492229e-01 +7.5367356314455618e+00 +3.0324162639525949e+00 -8.7494133542904038e+00 +3.9807956773875185e+02 -7.4204807032627461e+04 +3.0795633534040931e+05 
