--- model polynom_b (rz < 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]    angle[deg]   PolyB(n=0)     PolyB(n=1)     PolyB(n=2)     PolyB(n=3)     PolyB(n=4)     PolyB(n=5)     PolyB(n=6)    
 0.0020 ,  +0.00632 ,  +0.0000e+00 ,  -7.2437e-01 ,  -5.5918e-01 ,  +1.0939e+01 ,  +5.3869e+02 ,  -2.4147e+04 ,  -4.2371e+06 , 
 0.0030 ,  +0.00950 ,  +0.0000e+00 ,  -7.2861e-01 ,  -4.4399e-01 ,  +8.9244e+00 ,  +1.3343e+02 ,  -1.4387e+04 ,  -2.4107e+06 , 
 0.0050 ,  +0.01590 ,  +0.0000e+00 ,  -7.4152e-01 ,  -1.8966e-01 ,  +7.5239e+00 ,  -9.9394e+01 ,  -1.3781e+04 ,  -1.0434e+06 , 
 0.0050 ,  +0.01601 ,  +0.0000e+00 ,  -7.5757e-01 ,  +1.3587e-02 ,  +9.2608e+00 ,  +2.5452e+02 ,  -2.6145e+04 ,  -3.2124e+06 , 
 0.0050 ,  +0.01610 ,  +0.0000e+00 ,  -7.6690e-01 ,  +6.1689e-02 ,  +1.0876e+01 ,  +2.9061e+02 ,  -2.7753e+04 ,  -2.9348e+06 , 
 0.0100 ,  +0.03234 ,  +0.0000e+00 ,  -7.7116e-01 ,  +5.8767e-02 ,  +7.8934e+00 ,  +6.0638e+01 ,  -7.5794e+03 ,  -1.4298e+06 , 
 0.0400 ,  +0.12957 ,  +0.0000e+00 ,  -7.7290e-01 ,  +8.4504e-02 ,  +7.8362e+00 ,  +1.6398e+02 ,  -1.2440e+04 ,  -1.5603e+06 , 
 0.1500 ,  +0.48335 ,  +0.0000e+00 ,  -7.7333e-01 ,  +1.6003e-01 ,  +4.6125e+00 ,  -3.3273e+02 ,  +2.1514e+04 ,  +8.2740e+05 , 
 0.1000 ,  +0.32211 ,  +0.0000e+00 ,  -7.7284e-01 ,  +1.7927e-01 ,  +4.8291e+00 ,  -4.8130e+02 ,  +2.4961e+04 ,  +2.3787e+06 , 
 0.0500 ,  +0.16145 ,  +0.0000e+00 ,  -7.7213e-01 ,  +1.0419e-01 ,  +7.2247e+00 ,  -7.6914e+02 ,  +7.0916e+02 ,  +5.4213e+06 , 
 0.0340 ,  +0.10512 ,  +0.0000e+00 ,  -7.7164e-01 ,  -5.1881e-02 ,  +1.3092e+01 ,  -1.3838e+03 ,  -9.6069e+03 ,  +9.5477e+06 , 
 0.0160 ,  +0.03447 ,  +0.0000e+00 ,  -4.5791e-01 ,  -1.6706e+00 ,  +2.4267e+01 ,  -2.3600e+03 ,  -1.0576e+04 ,  +1.3761e+07 , 
 0.0400 ,  +0.03359 ,  +0.0000e+00 ,  -8.7611e-02 ,  -1.7394e+00 ,  +1.1718e+01 ,  -7.8077e+02 ,  -1.7390e+04 ,  +4.8486e+06 , 
 0.0400 ,  +0.00784 ,  +0.0000e+00 ,  -8.2924e-03 ,  -3.9399e-01 ,  +2.2266e+00 ,  -4.5854e+01 ,  -6.2149e+03 ,  +4.3834e+05 , 
 0.0500 ,  +0.00398 ,  +5.5705e-04 ,  -1.0098e-03 ,  -1.0397e-01 ,  -1.4501e+00 ,  +4.2697e+01 ,  +9.9419e+03 ,  -1.0813e+05 , 
