# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +2.9079999999999999e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
5.0000000000000003e-02 +2.9079999290957761e+00 +0.0000000000000000e+00 +4.9999999999932973e-02 -2.8361690780541033e-06 +0.0000000000000000e+00 +9.9999999999597811e-01
1.0000000000000001e-01 +2.9079997163830669e+00 +0.0000000000000000e+00 +9.9999999999463754e-02 -5.6723396765778800e-06 +0.0000000000000000e+00 +9.9999999998391231e-01
1.5000000000000002e-01 +2.9079993618617581e+00 +0.0000000000000000e+00 +1.4999999999819014e-01 -8.5085133123964918e-06 +0.0000000000000000e+00 +9.9999999996380262e-01
2.0000000000000001e-01 +2.9079988655316598e+00 +0.0000000000000000e+00 +1.9999999999570994e-01 -1.1344691498359351e-05 +0.0000000000000000e+00 +9.9999999993564903e-01
2.5000000000000000e-01 +2.9079982273925071e+00 +0.0000000000000000e+00 +2.4999999999162098e-01 -1.4180875743340217e-05 +0.0000000000000000e+00 +9.9999999989945143e-01
2.9999999999999999e-01 +2.9079974474439596e+00 +0.0000000000000000e+00 +2.9999999998552102e-01 -1.7017067552237275e-05 +0.0000000000000000e+00 +9.9999999985520971e-01
3.4999999999999998e-01 +2.9079965256856011e+00 +0.0000000000000000e+00 +3.4999999997700787e-01 -1.9853268425973219e-05 +0.0000000000000000e+00 +9.9999999980292387e-01
3.9999999999999997e-01 +2.9079954621169408e+00 +0.0000000000000000e+00 +3.9999999996567931e-01 -2.2689479861495330e-05 +0.0000000000000000e+00 +9.9999999974259379e-01
4.4999999999999996e-01 +2.9079942567374140e+00 +0.0000000000000000e+00 +4.4999999995113316e-01 -2.5525703351775551e-05 +0.0000000000000000e+00 +9.9999999967421926e-01
4.9999999999999994e-01 +2.9079929095463801e+00 +0.0000000000000000e+00 +4.9999999993296718e-01 -2.8361940385810558e-05 +0.0000000000000000e+00 +9.9999999959780017e-01
5.4999999999999993e-01 +2.9079914205431248e+00 +0.0000000000000000e+00 +5.4999999991077908e-01 -3.1198192448621819e-05 +0.0000000000000000e+00 +9.9999999951333640e-01
5.9999999999999998e-01 +2.9079897897268601e+00 +0.0000000000000000e+00 +5.9999999988416675e-01 -3.4034461021255669e-05 +0.0000000000000000e+00 +9.9999999942082773e-01
6.5000000000000002e-01 +2.9079880170967232e+00 +0.0000000000000000e+00 +6.4999999985272783e-01 -3.6870747580783347e-05 +0.0000000000000000e+00 +9.9999999932027395e-01
7.0000000000000007e-01 +2.9079861026517779e+00 +0.0000000000000000e+00 +6.9999999981606009e-01 -3.9707053600301062e-05 +0.0000000000000000e+00 +9.9999999921167493e-01
