# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6309117530210395e-01 +7.5491655003941229e+00 +1.6616896687401490e+00 -3.8166256785925924e+01 +9.1178608864140784e+01 -4.3304010069201300e+04 -9.2577205728813470e+05 
+5.0000000000000003e-02 -5.6309126841592982e-01 +7.5491706927635329e+00 +1.6615790404855646e+00 -3.8165801395925698e+01 +9.1287715041822153e+01 -4.3291843820013033e+04 -9.2795223502286174e+05 
+1.0000000000000001e-01 -5.6309154758162616e-01 +7.5491862602280095e+00 +1.6612467701560727e+00 -3.8164316103107353e+01 +9.1591652613393919e+01 -4.3257445523974544e+04 -9.3412928209738829e+05 
+1.5000000000000002e-01 -5.6309201253552632e-01 +7.5492121883272763e+00 +1.6606922782887252e+00 -3.8161622386776934e+01 +9.2055389403843222e+01 -4.3203964687418680e+04 -9.4375827405042376e+05 
+2.0000000000000001e-01 -5.6309266301397409e-01 +7.5492484626006311e+00 +1.6599149858976838e+00 -3.8157541703919456e+01 +9.2643879249587542e+01 -4.3134550957982996e+04 -9.5629418836096942e+05 
+2.5000000000000000e-01 -5.6309349875331360e-01 +7.5492950685869999e+00 +1.6589143126262735e+00 -3.8151895486199642e+01 +9.3322110454068337e+01 -4.3052354162240656e+04 -9.7119222536632267e+05 
+2.9999999999999999e-01 -5.6309451948990863e-01 +7.5493519918256444e+00 +1.6576896794525369e+00 -3.8144505156278399e+01 +9.4055038511320845e+01 -4.2960524237174766e+04 -9.8790737658882025e+05 
+3.4999999999999998e-01 -5.6309572496013849e-01 +7.5494192178560304e+00 +1.6562405092069643e+00 -3.8135192138720548e+01 +9.4807564357223782e+01 -4.2862211055221669e+04 -1.0058942484430163e+06 
+3.9999999999999997e-01 -5.6309711490036307e-01 +7.5494967322206472e+00 +1.6545662191259074e+00 -3.8123777959193120e+01 +9.5544743147633994e+01 -4.2760563699403021e+04 -1.0246085020370143e+06 
+4.4999999999999996e-01 -5.6309868904698701e-01 +7.5495845204583576e+00 +1.6526662330319095e+00 -3.8110083976720567e+01 +9.6231451624499357e+01 -4.2658732627915095e+04 -1.0435045906762372e+06 
+4.9999999999999994e-01 -5.6310044713639384e-01 +7.5496825681103061e+00 +1.6505399692032099e+00 -3.8093931637099388e+01 +9.6832717424144761e+01 -4.2559867547457521e+04 -1.0620379937096199e+06 
+5.4999999999999993e-01 -5.6310238890499609e-01 +7.5497908607193382e+00 +1.6481868497986996e+00 -3.8075142439687077e+01 +9.7313459789294541e+01 -4.2467117736948043e+04 -1.0796634430446965e+06 
