# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +9.0850000000000009e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -2.8565545654641696e-02 -5.4893589382538732e-01 +4.9940244467598944e-03
5.0000000000000003e-02 +9.0849999314360392e+00 +0.0000000000000000e+00 +4.9999999999937324e-02 -2.8566245630843062e-02 -5.4893267930924983e-01 +4.9932146102625100e-03
1.0000000000000001e-01 +9.0849997257446784e+00 +0.0000000000000000e+00 +9.9999999999498573e-02 -2.8566967401001155e-02 -5.4892978172231510e-01 +4.9924127950677372e-03
1.5000000000000002e-01 +9.0849993829266413e+00 +0.0000000000000000e+00 +1.4999999999830765e-01 -2.8567710767497433e-02 -5.4892720078920376e-01 +4.9916190548712214e-03
2.0000000000000001e-01 +9.0849989029825746e+00 +0.0000000000000000e+00 +1.9999999999598853e-01 -2.8568475532714015e-02 -5.4892493623455207e-01 +4.9908334433690880e-03
2.5000000000000000e-01 +9.0849982859130414e+00 +0.0000000000000000e+00 +2.4999999999216510e-01 -2.8569261499033553e-02 -5.4892298778300896e-01 +4.9900560142579400e-03
2.9999999999999999e-01 +9.0849975317185301e+00 +0.0000000000000000e+00 +2.9999999998646132e-01 -2.8570068468839249e-02 -5.4892135515923779e-01 +4.9892868212348578e-03
3.4999999999999998e-01 +9.0849966403994475e+00 +0.0000000000000000e+00 +3.4999999997850118e-01 -2.8570896244514751e-02 -5.4892003808791567e-01 +4.9885259179973905e-03
3.9999999999999997e-01 +9.0849956119561242e+00 +0.0000000000000000e+00 +3.9999999996790858e-01 -2.8571744628444140e-02 -5.4891903629373429e-01 +4.9877733582435720e-03
4.4999999999999996e-01 +9.0849944463888086e+00 +0.0000000000000000e+00 +4.4999999995430745e-01 -2.8572613423011844e-02 -5.4891834950139817e-01 +4.9870291956719002e-03
4.9999999999999994e-01 +9.0849931436976732e+00 +0.0000000000000000e+00 +4.9999999993732175e-01 -2.8573502430602558e-02 -5.4891797743562665e-01 +4.9862934839813534e-03
5.4999999999999993e-01 +9.0849917038828121e+00 +0.0000000000000000e+00 +5.4999999991657544e-01 -2.8574411453601258e-02 -5.4891791982115190e-01 +4.9855662768713768e-03
5.9999999999999998e-01 +9.0849901269442377e+00 +0.0000000000000000e+00 +5.9999999989169239e-01 -2.8575340294393070e-02 -5.4891817638272078e-01 +4.9848476280418847e-03
6.5000000000000002e-01 +9.0849884128818879e+00 +0.0000000000000000e+00 +6.4999999986229662e-01 -2.8576288755363305e-02 -5.4891874684509390e-01 +4.9841375911932632e-03
7.0000000000000007e-01 +9.0849865616956187e+00 +0.0000000000000000e+00 +6.9999999982801209e-01 -2.8577256638897295e-02 -5.4891963093304563e-01 +4.9834362200263712e-03
7.5000000000000011e-01 +9.0849845733852099e+00 +0.0000000000000000e+00 +7.4999999978846266e-01 -2.8578243747380404e-02 -5.4892082837136402e-01 +4.9827435682425255e-03
8.0000000000000016e-01 +9.0849824479503614e+00 +0.0000000000000000e+00 +7.9999999974327229e-01 -2.8579249883197946e-02 -5.4892233888485020e-01 +4.9820596895435122e-03
8.5000000000000020e-01 +9.0849801853906964e+00 +0.0000000000000000e+00 +8.4999999969206486e-01 -2.8580274848735172e-02 -5.4892416219832041e-01 +4.9813846376315900e-03
9.0000000000000024e-01 +9.0849777857057603e+00 +0.0000000000000000e+00 +8.9999999963446431e-01 -2.8581318446377159e-02 -5.4892629803660387e-01 +4.9807184662094698e-03
9.5000000000000029e-01 +9.0849752488950184e+00 +0.0000000000000000e+00 +9.4999999957009451e-01 -2.8582380478508782e-02 -5.4892874612454345e-01 +4.9800612289803365e-03
