# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
-0.0000000000000000e+00 -5.5192387533280052e-01 +7.2578842208272842e+00 +6.7124454382598362e+00 -8.6787891808188391e+00 -3.2636598677175265e+04 -2.5443492141992933e+05 +2.0210983669788992e+08 
-5.0000000000000003e-02 -5.5192244105274391e-01 +7.2577637671184654e+00 +6.7117388256394754e+00 -8.7199011200045486e+00 -3.2560135895478525e+04 -2.5467654302042845e+05 +2.0167851745897242e+08 
-1.0000000000000001e-01 -5.5192138306444649e-01 +7.2576643550141133e+00 +6.7106687236200413e+00 -8.7845253321625378e+00 -3.2485248429264360e+04 -2.5471267874748170e+05 +2.0125459561182502e+08 
-1.4999999999999999e-01 -5.5192070089628376e-01 +7.2575859268179483e+00 +6.7092330400940865e+00 -8.8719426315911640e+00 -3.2411830855540065e+04 -2.5454883110422018e+05 +2.0083736123718414e+08 
-2.0000000000000001e-01 -5.5192039407654414e-01 +7.2575284248337288e+00 +6.7074296808155163e+00 -8.9814337952181162e+00 -3.2339777692265914e+04 -2.5419050290087695e+05 +2.0042610400505880e+08 
-2.5000000000000000e-01 -5.5192046213364798e-01 +7.2574917913684409e+00 +6.7052565533598685e+00 -9.1122797190257874e+00 -3.2268983508195146e+04 -2.5364319591510785e+05 +2.0002011393479586e+08 
-2.9999999999999999e-01 -5.5192090459595267e-01 +7.2574759687236199e+00 +6.7027115647422315e+00 -9.2637610264057049e+00 -3.2199342856234594e+04 -2.5291241421450683e+05 +1.9961868093426564e+08 
-3.4999999999999998e-01 -5.5192172099185688e-01 +7.2574808992107940e+00 +6.6997926213277594e+00 -9.4351587334829841e+00 -3.2130750268028300e+04 -2.5200365856775094e+05 +1.9922109475058386e+08 
-4.0000000000000002e-01 -5.5192291084977940e-01 +7.2575065251345059e+00 +6.6964976304211392e+00 -9.6257535382391293e+00 -3.2063100306990884e+04 -2.5092243236530700e+05 +1.9882664536957484e+08 
-4.5000000000000001e-01 -5.5192447369818232e-01 +7.2575527888023323e+00 +6.6928244990826675e+00 -9.8348262335883447e+00 -3.1996287525965923e+04 -2.4967423821312905e+05 +1.9843462268640760e+08 
-5.0000000000000000e-01 -5.5192640906549872e-01 +7.2576196325227880e+00 +6.6887711351370847e+00 -1.0061657615446235e+01 -3.1930206496433886e+04 -2.4826457868036677e+05 +1.9804431671436957e+08 
-5.5000000000000004e-01 -5.5192871648016528e-01 +7.2577069986046512e+00 +6.6843354440576963e+00 -1.0305528470555730e+01 -3.1864751726995990e+04 -2.4669895637704636e+05 +1.9765501704166633e+08 
-5.9999999999999998e-01 -5.5193139547072401e-01 +7.2578148293576463e+00 +6.6795153335004880e+00 -1.0565719596744236e+01 -3.1799817790693029e+04 -2.4498287381108312e+05 +1.9726601371168682e+08 
-6.5000000000000002e-01 -5.5193444556567295e-01 +7.2579430670926968e+00 +6.6743087132811354e+00 -1.0841511803968357e+01 -3.1735299308199694e+04 -2.4312183339450584e+05 +1.9687659704540920e+08 
-6.9999999999999996e-01 -5.5193786629354036e-01 +7.2580916541220253e+00 +6.6687134871253990e+00 -1.1132185936462392e+01 -3.1671090746487494e+04 -2.4112133723096040e+05 +1.9648605636760467e+08 
-7.5000000000000000e-01 -5.5194165718283261e-01 +7.2582605327563217e+00 +6.6627275649128359e+00 -1.1437022737424682e+01 -3.1607086728489572e+04 -2.3898688824082477e+05 +1.9609368201387948e+08 
-8.0000000000000004e-01 -5.5194581776215434e-01 +7.2584496453077723e+00 +6.6563488531567261e+00 -1.1755303000479364e+01 -3.1543181795735229e+04 -2.3672398889803066e+05 +1.9569876380538946e+08 
-8.4999999999999998e-01 -5.5195034756005257e-01 +7.2586589340884009e+00 +6.6495752584675065e+00 -1.2086307471777467e+01 -3.1479270484869125e+04 -2.3433814206628880e+05 +1.9530059149939778e+08 
