# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.2491998382883798e-01 +6.8968965789547294e+00 +5.3393848364359453e+00 -6.9547746906240747e+01 -1.2062540623805351e+04 +1.3463767114570781e+05 +7.1192876928345174e+07 
+5.0000000000000003e-02 -5.2491756431371528e-01 +6.8968771389420471e+00 +5.3458558802892799e+00 -6.9306774625509746e+01 -1.2202916749315536e+04 +1.3339882864051964e+05 +7.1948869298746705e+07 
+1.0000000000000001e-01 -5.2491548647107911e-01 +6.8968764698403273e+00 +5.3519438691553862e+00 -6.9057438070611568e+01 -1.2343072010415011e+04 +1.3211333505228304e+05 +7.2702808457947418e+07 
+1.4999999999999999e-01 -5.2491374933730162e-01 +6.8968945338863010e+00 +5.3576382057045295e+00 -6.8800758659108283e+01 -1.2482801447417418e+04 +1.3078858546248157e+05 +7.3453594409886330e+07 
+2.0000000000000001e-01 -5.2491235194877051e-01 +6.8969312933188540e+00 +5.3629282901025261e+00 -6.8537757883188078e+01 -1.2621900034389428e+04 +1.2943197561482518e+05 +7.4200126718486279e+07 
+2.5000000000000000e-01 -5.2491129334192221e-01 +6.8969867103775453e+00 +5.3678035247278277e+00 -6.8269457227066951e+01 -1.2760162807909308e+04 +1.2805090114219223e+05 +7.4941305375211999e+07 
+2.9999999999999999e-01 -5.2491057255317897e-01 +6.8970607473032377e+00 +5.3722533106287989e+00 -6.7996878206220998e+01 -1.2897384766721154e+04 +1.2665275795566135e+05 +7.5676030112124786e+07 
+3.4999999999999998e-01 -5.2491018861892103e-01 +6.8971533663352629e+00 +5.3762670471708445e+00 -6.7721042245213823e+01 -1.3033360859086959e+04 +1.2524494122314111e+05 +7.6403200297816694e+07 
+4.0000000000000002e-01 -5.2491014057568253e-01 +6.8972645297162236e+00 +5.3798341369067497e+00 -6.7442970874750927e+01 -1.3167886129055170e+04 +1.2383484694784239e+05 +7.7121715986775309e+07 
+4.5000000000000001e-01 -5.2491042745986405e-01 +6.8973941996882093e+00 +5.3829439822172036e+00 -6.7163685585993079e+01 -1.3300755609304255e+04 +1.2242987087224283e+05 +7.7830477127900958e+07 
+5.0000000000000000e-01 -5.2491104830798474e-01 +6.8975423384951036e+00 +5.3855859818367238e+00 -6.6884207913656169e+01 -1.3431764237551908e+04 +1.2103740904503719e+05 +7.8528383042541265e+07 
+5.5000000000000004e-01 -5.2491200215653544e-01 +6.8977089083802561e+00 +5.3877495396395405e+00 -6.6605559335911408e+01 -1.3560707084857684e+04 +1.1966485704288050e+05 +7.9214333930621326e+07 
+5.9999999999999998e-01 -5.2491328804206527e-01 +6.8978938715881979e+00 +5.3894240543667609e+00 -6.6328761361215527e+01 -1.3687379089765798e+04 +1.1831961069787772e+05 +7.9887229120740294e+07 
+6.5000000000000002e-01 -5.2491490500103055e-01 +6.8980971903655037e+00 +5.3905989277311983e+00 -6.6054835554545591e+01 -1.3811575267059796e+04 +1.1700906632410541e+05 +8.0545968437102258e+07 
+6.9999999999999996e-01 -5.2491685207003591e-01 +6.8983188269573459e+00 +5.3912635629470591e+00 -6.5784803393091693e+01 -1.3933090673690796e+04 +1.1574061947794782e+05 +8.1189451996983469e+07 
+7.5000000000000000e-01 -5.2491912828560694e-01 +6.8985587436137363e+00 +5.3914073599668129e+00 -6.5519686527754459e+01 -1.4051720278425859e+04 +1.1452166715007350e+05 +8.1816579318030626e+07 
+8.0000000000000004e-01 -5.2492173268432318e-01 +6.8988169025808332e+00 +5.3910197209743433e+00 -6.5260506420589422e+01 -1.4167259107853599e+04 +1.1335960476583191e+05 +8.2426250301014081e+07 
