# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
-0.0000000000000000e+00 +8.5270000000000206e+00 +0.0000000000000000e+00 -0.0000000000000000e+00 -3.0049880383806588e-02 -5.7764747208662504e-01 +5.7044503477920797e-03
-5.0000000000000003e-02 +8.5269999273587000e+00 +0.0000000000000000e+00 -5.1282051281982703e-02 -3.0050289074247349e-02 -5.7765495390781163e-01 +5.7037002470050049e-03
-1.0000000000000001e-01 +8.5269997094401297e+00 +0.0000000000000000e+00 -1.0256410256355400e-01 -3.0050718320207819e-02 -5.7766283828437526e-01 +5.7029557630576353e-03
-1.4999999999999999e-01 +8.5269993462388793e+00 +0.0000000000000000e+00 -1.5384615384430200e-01 -3.0051167958925630e-02 -5.7767112389595554e-01 +5.7022169221138718e-03
-2.0000000000000001e-01 +8.5269988377622195e+00 +0.0000000000000000e+00 -2.0512820512381499e-01 -3.0051637827633825e-02 -5.7767980942211650e-01 +5.7014837503370549e-03
-2.5000000000000000e-01 +8.5269981840028795e+00 +0.0000000000000000e+00 -2.5641025640168202e-01 -3.0052127763571666e-02 -5.7768889354255126e-01 +5.7007562738920232e-03
-2.9999999999999999e-01 +8.5269973849644902e+00 +0.0000000000000000e+00 -3.0769230767749101e-01 -3.0052637603974405e-02 -5.7769837493688880e-01 +5.7000345189431615e-03
-3.4999999999999998e-01 +8.5269964406470500e+00 +0.0000000000000000e+00 -3.5897435895083102e-01 -3.0053167186079113e-02 -5.7770825228480505e-01 +5.6993185116554993e-03
-4.0000000000000002e-01 +8.5269953510505694e+00 +0.0000000000000000e+00 -4.1025641022129000e-01 -3.0053716347123175e-02 -5.7771852426599513e-01 +5.6986082781944310e-03
-4.5000000000000001e-01 +8.5269941161714105e+00 +0.0000000000000000e+00 -4.6153846148845601e-01 -3.0054284924345670e-02 -5.7772918956019947e-01 +5.6979038447259557e-03
-5.0000000000000000e-01 +8.5269927360132005e+00 +0.0000000000000000e+00 -5.1282051275191798e-01 -3.0054872754983048e-02 -5.7774024684712200e-01 +5.6972052374158824e-03
-5.5000000000000004e-01 +8.5269912105795793e+00 +0.0000000000000000e+00 -5.6410256401126402e-01 -3.0055479676271975e-02 -5.7775169480648503e-01 +5.6965124824303222e-03
-5.9999999999999998e-01 +8.5269895398632798e+00 +0.0000000000000000e+00 -6.1538461526608301e-01 -3.0056105525453607e-02 -5.7776353211811105e-01 +5.6958256059365395e-03
-6.5000000000000002e-01 +8.5269877238679292e+00 +0.0000000000000000e+00 -6.6666666651596296e-01 -3.0056750139764919e-02 -5.7777575746175824e-01 +5.6951446341012638e-03
-6.9999999999999996e-01 +8.5269857625899004e+00 +0.0000000000000000e+00 -7.1794871776049296e-01 -3.0057413356445930e-02 -5.7778836951725754e-01 +5.6944695930920856e-03
-7.5000000000000000e-01 +8.5269836560364602e+00 +0.0000000000000000e+00 -7.6923076899926102e-01 -3.0058095012732319e-02 -5.7780136696437379e-01 +5.6938005090760328e-03
-8.0000000000000004e-01 +8.5269814042003400e+00 +0.0000000000000000e+00 -8.2051282023185501e-01 -3.0058794945865649e-02 -5.7781474848299985e-01 +5.6931374082215113e-03
-8.4999999999999998e-01 +8.5269790070851705e+00 +0.0000000000000000e+00 -8.7179487145786405e-01 -3.0059512993083150e-02 -5.7782851275296365e-01 +5.6924803166963659e-03
-9.0000000000000002e-01 +8.5269764646909607e+00 +0.0000000000000000e+00 -9.2307692267687602e-01 -3.0060248991623465e-02 -5.7784265845413629e-01 +5.6918292606689515e-03
-9.4999999999999996e-01 +8.5269737770140601e+00 +0.0000000000000000e+00 -9.7435897388848103e-01 -3.0061002778726652e-02 -5.7785718426643373e-01 +5.6911842663081502e-03
-1.0000000000000000e+00 +8.5269709440617607e+00 +0.0000000000000000e+00 -1.0256410250922601e+00 -3.0061774191628306e-02 -5.7787208886970587e-01 +5.6905453597822396e-03
-1.0500000000000000e+00 +8.5269679658304103e+00 +0.0000000000000000e+00 -1.0769230762878199e+00 -3.0062563067568278e-02 -5.7788737094390086e-01 +5.6899125672605338e-03
-1.1000000000000001e+00 +8.5269648423163709e+00 +0.0000000000000000e+00 -1.1282051274747300e+00 -3.0063369243786255e-02 -5.7790302916898439e-01 +5.6892859149125603e-03
-1.1499999999999999e+00 +8.5269615735232893e+00 +0.0000000000000000e+00 -1.1794871786525800e+00 -3.0064192557518840e-02 -5.7791906222488121e-01 +5.6886654289074806e-03
-1.2000000000000000e+00 +8.5269581594511692e+00 +0.0000000000000000e+00 -1.2307692298209700e+00 -3.0065032846003870e-02 -5.7793546879156088e-01 +5.6880511354149227e-03
-1.2500000000000000e+00 +8.5269546000999998e+00 +0.0000000000000000e+00 -1.2820512809794800e+00 -3.0065889946478897e-02 -5.7795224754900731e-01 +5.6874430606046788e-03
-1.3000000000000000e+00 +8.5269508954661397e+00 +0.0000000000000000e+00 -1.3333333321277101e+00 -3.0066763696182709e-02 -5.7796939717724827e-01 +5.6868412306469857e-03
-1.3500000000000001e+00 +8.5269470455568808e+00 +0.0000000000000000e+00 -1.3846153832652299e+00 -3.0067653932349378e-02 -5.7798691635624344e-01 +5.6862456717114065e-03
-1.3999999999999999e+00 +8.5269430503649293e+00 +0.0000000000000000e+00 -1.4358974343916400e+00 -3.0068560492218434e-02 -5.7800480376607810e-01 +5.6856564099687272e-03
-1.4500000000000000e+00 +8.5269389098939392e+00 +0.0000000000000000e+00 -1.4871794855065199e+00 -3.0069483213024668e-02 -5.7802305808676946e-01 +5.6850734715890540e-03
-1.5000000000000000e+00 +8.5269346241439106e+00 +0.0000000000000000e+00 -1.5384615366094700e+00 -3.0070421932003912e-02 -5.7804167799837669e-01 +5.6844968827428777e-03
-1.5500000000000000e+00 +8.5269301931148203e+00 +0.0000000000000000e+00 -1.5897435877000701e+00 -3.0071376486391539e-02 -5.7806066218097374e-01 +5.6839266696008025e-03
