# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
-0.0000000000000000e+00 -5.2864706362797542e-01 +6.9366405669428950e+00 +5.4931176033437241e+00 +2.1748784960251324e+01 -1.9793300614692333e+04 -6.4966331410244107e+05 +1.4193857987867755e+08 
-5.0000000000000003e-02 -5.2864725882804064e-01 +6.9366120279153636e+00 +5.4886797476353513e+00 +2.2042700067420235e+01 -1.9664252884873535e+04 -6.5247225938308123e+05 +1.4110936999038628e+08 
-1.0000000000000001e-01 -5.2864783650727576e-01 +6.9366051358612113e+00 +5.4833410382768371e+00 +2.2302416951644283e+01 -1.9525036780927490e+04 -6.5497185750152729e+05 +1.4021231444921610e+08 
-1.4999999999999999e-01 -5.2864879638894502e-01 +6.9366197591189840e+00 +5.4771512062299461e+00 +2.2534037388511514e+01 -1.9376823437431907e+04 -6.5721613611861202e+05 +1.3925522242399135e+08 
-2.0000000000000001e-01 -5.2865013819640649e-01 +6.9366557660348960e+00 +5.4701599848627627e+00 +2.2743662867861822e+01 -1.9220784055798929e+04 -6.5925912050810503e+05 +1.3824590354418454e+08 
-2.5000000000000000e-01 -5.2865186165292921e-01 +6.9367130249505191e+00 +5.4624171063932803e+00 +2.2937395104840828e+01 -1.9058089804952688e+04 -6.6115483776696061e+05 +1.3719216721540868e+08 
-2.9999999999999999e-01 -5.2865396648185736e-01 +6.9367914042105054e+00 +5.4539722999520697e+00 +2.3121335714664003e+01 -1.8889911773129552e+04 -6.6295731414434954e+05 +1.3610182231249100e+08 
-3.4999999999999998e-01 -5.2865645240659387e-01 +6.9368907721614512e+00 +5.4448753024038918e+00 +2.3301586261069641e+01 -1.8717421260627329e+04 -6.6472057545169885e+05 +1.3498267915582153e+08 
-4.0000000000000002e-01 -5.2865931915044306e-01 +6.9370109971488114e+00 +5.4351758429195245e+00 +2.3484248395637433e+01 -1.8541789355044501e+04 -6.6649864823577856e+05 +1.3384254661227068e+08 
-4.5000000000000001e-01 -5.2866256643681475e-01 +6.9371519475197667e+00 +5.4249236531851617e+00 +2.3675423726478570e+01 -1.8364187215806862e+04 -6.6834555870154884e+05 +1.3268923405162339e+08 
-5.0000000000000000e-01 -5.2866619398913584e-01 +6.9373134916207730e+00 +5.4141684694103178e+00 +2.3881213925294723e+01 -1.8185786125482220e+04 -6.7031533359422430e+05 +1.3153055168123361e+08 
-5.5000000000000004e-01 -5.2867020153077426e-01 +6.9374954978006604e+00 +5.4029600183500799e+00 +2.4107720604088684e+01 -1.8007757107919613e+04 -6.7246199921308644e+05 +1.3037430794835784e+08 
-5.9999999999999998e-01 -5.2867458878522011e-01 +6.9376978344065305e+00 +5.3913480323499829e+00 +2.4361045477761014e+01 -1.7831271342149037e+04 -6.7483958275607973e+05 +1.2922831236850032e+08 
-6.5000000000000002e-01 -5.2867935547590250e-01 +6.9379203697857248e+00 +5.3793822429407614e+00 +2.4647290291379068e+01 -1.7657499982480069e+04 -6.7750211172543687e+05 +1.2810037428161427e+08 
-6.9999999999999996e-01 -5.2868450132626799e-01 +6.9381629722869063e+00 +5.3671123815366633e+00 +2.4972556773656990e+01 -1.7487614178597792e+04 -6.8050361356976023e+05 +1.2699830299227692e+08 
-7.5000000000000000e-01 -5.2869002605980386e-01 +6.9384255102565371e+00 +5.3545881751377333e+00 +2.5342946786369676e+01 -1.7322784964964467e+04 -6.8389811694226030e+05 +1.2592990704432991e+08 
