# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +4.8600000000000003e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -1.1692687555492273e-19 -5.6450841458412637e-01 -2.2422213272285207e-18
5.0000000000000003e-02 +4.8599999294852614e+00 +0.0000000000000000e+00 +4.9999999999933695e-02 -2.2291452332847644e-19 -5.6450848712450152e-01 -3.8451782604472428e-18
1.0000000000000001e-01 +4.8599997179410259e+00 +0.0000000000000000e+00 +9.9999999999469610e-02 -5.2156959201491252e-19 -5.6450870466901570e-01 -5.4102957829991300e-18
1.5000000000000002e-01 +4.8599993653672398e+00 +0.0000000000000000e+00 +1.4999999999820995e-01 -9.8393048700175779e-19 -5.6450906710275739e-01 -6.9243534198333897e-18
2.0000000000000001e-01 +4.8599988717638132e+00 +0.0000000000000000e+00 +1.9999999999575693e-01 -1.5810358694880385e-18 -5.6450957431082160e-01 -8.3741305485149770e-18
2.5000000000000000e-01 +4.8599982371306183e+00 +0.0000000000000000e+00 +2.4999999999171277e-01 -2.2839246140171302e-18 -5.6451022617831093e-01 -9.7464063989453865e-18
2.9999999999999999e-01 +4.8599974614674926e+00 +0.0000000000000000e+00 +2.9999999998567967e-01 -3.0636357660096562e-18 -5.6451102259033414e-01 -1.1027960053084143e-17
3.4999999999999998e-01 +4.8599965447742379e+00 +0.0000000000000000e+00 +3.4999999997725983e-01 -3.8912084992965836e-18 -5.6451196343200738e-01 -1.2205570444671774e-17
3.9999999999999997e-01 +4.8599954870506181e+00 +0.0000000000000000e+00 +3.9999999996605545e-01 -4.7376820736526842e-18 -5.6451304858845486e-01 -1.3266016358954498e-17
4.4999999999999996e-01 +4.8599942882963632e+00 +0.0000000000000000e+00 +4.4999999995166878e-01 -5.5740957923304484e-18 -5.6451427794480669e-01 -1.4196076432410587e-17
4.9999999999999994e-01 +4.8599929485111648e+00 +0.0000000000000000e+00 +4.9999999993370198e-01 -6.3714889595947427e-18 -5.6451565138620130e-01 -1.4982529152479351e-17
5.4999999999999993e-01 +4.8599914676946803e+00 +0.0000000000000000e+00 +5.4999999991175719e-01 -7.1009008382582062e-18 -5.6451716879778402e-01 -1.5612152857292490e-17
5.9999999999999998e-01 +4.8599898458465312e+00 +0.0000000000000000e+00 +5.9999999988543673e-01 -7.7333706072176314e-18 -5.6451883006470849e-01 -1.6071725735408429e-17
6.5000000000000002e-01 +4.8599880829663018e+00 +0.0000000000000000e+00 +6.4999999985434265e-01 -8.2399373189915048e-18 -5.6452063507213501e-01 -1.6348025825550134e-17
7.0000000000000007e-01 +4.8599861790535419e+00 +0.0000000000000000e+00 +6.9999999981807726e-01 -8.5916398572587549e-18 -5.6452258370523267e-01 -1.6427831016346209e-17
7.5000000000000011e-01 +4.8599841341077639e+00 +0.0000000000000000e+00 +7.4999999977624265e-01 -8.7595168943990129e-18 -5.6452467584917720e-01 -1.6297919046076270e-17
8.0000000000000016e-01 +4.8599819481284454e+00 +0.0000000000000000e+00 +7.9999999972844105e-01 -8.7146068490343738e-18 -5.6452691138915334e-01 -1.5945067502420203e-17
8.5000000000000020e-01 +4.8599796211150279e+00 +0.0000000000000000e+00 +8.4999999967427453e-01 -8.4279478435729294e-18 -5.6452929021035314e-01 -1.5356053822212352e-17
9.0000000000000024e-01 +4.8599771530669171e+00 +0.0000000000000000e+00 +8.9999999961334531e-01 -7.8705776617542027e-18 -5.6453181219797677e-01 -1.4517655291200370e-17
9.5000000000000029e-01 +4.8599745439834834e+00 +0.0000000000000000e+00 +9.4999999954525560e-01 -7.0135337061966160e-18 -5.6453447723723349e-01 -1.3416649043809485e-17
1.0000000000000002e+00 +4.8599717938640605e+00 +0.0000000000000000e+00 +9.9999999946960749e-01 -5.8278529559471754e-18 -5.6453728521333879e-01 -1.2039812062912304e-17
1.0500000000000003e+00 +4.8599689027079478e+00 +0.0000000000000000e+00 +1.0499999993860032e+00 -4.2960617858849979e-18 -5.6454023594081626e-01 -1.0382332178583968e-17
1.1000000000000003e+00 +4.8599658705144071e+00 +0.0000000000000000e+00 +1.0999999992940446e+00 -2.4466456067296290e-18 -5.6454332895138792e-01 -8.4730410714903912e-18
1.1500000000000004e+00 +4.8599626972826657e+00 +0.0000000000000000e+00 +1.1499999991933341e+00 -3.1957941830044583e-19 -5.6454656370608025e-01 -6.3491812858552554e-18
1.2000000000000004e+00 +4.8599593830119163e+00 +0.0000000000000000e+00 +1.1999999990834735e+00 +2.0451620400360038e-18 -5.6454993966592604e-01 -4.0479952329459743e-18
1.2500000000000004e+00 +4.8599559277013151e+00 +0.0000000000000000e+00 +1.2499999989640653e+00 +4.6076042985327620e-18 -5.6455345629196474e-01 -1.6067251927655487e-18
1.3000000000000005e+00 +4.8599523313499837e+00 +0.0000000000000000e+00 +1.2999999988347113e+00 +7.3277731662313704e-18 -5.6455711304524159e-01 +9.3738668426219915e-19
1.3500000000000005e+00 +4.8599485939570082e+00 +0.0000000000000000e+00 +1.3499999986950137e+00 +1.0165694740133022e-17 -5.6456090938680792e-01 +3.5470983756143462e-18
1.4000000000000006e+00 +4.8599447155214408e+00 +0.0000000000000000e+00 +1.3999999985445746e+00 +1.3081395414372113e-17 -5.6456484477772118e-01 +6.1851679849985367e-18
1.4500000000000006e+00 +4.8599406960422984e+00 +0.0000000000000000e+00 +1.4499999983829959e+00 +1.6034901889392518e-17 -5.6456891867904468e-01 +8.8143537406905775e-18
1.5000000000000007e+00 +4.8599365355185622e+00 +0.0000000000000000e+00 +1.4999999982098797e+00 +1.8986241181126705e-17 -5.6457313055184644e-01 +1.1397413993881476e-17
1.5500000000000007e+00 +4.8599322339491815e+00 +0.0000000000000000e+00 +1.5499999980248282e+00 +2.1895440630178089e-17 -5.6457747985720119e-01 +1.3897107217034110e-17
1.6000000000000008e+00 +4.8599277913330692e+00 +0.0000000000000000e+00 +1.5999999978274433e+00 +2.4722527911006311e-17 -5.6458196605618816e-01 +1.6276192002249690e-17
1.6500000000000008e+00 +4.8599232076691044e+00 +0.0000000000000000e+00 +1.6499999976173270e+00 +2.7427531041116483e-17 -5.6458658860989264e-01 +1.8497427059645769e-17
1.7000000000000008e+00 +4.8599184829561315e+00 +0.0000000000000000e+00 +1.6999999973940814e+00 +2.9970478390251617e-17 -5.6459134697940427e-01 +2.0523571215745431e-17
1.7500000000000009e+00 +4.8599136171929631e+00 +0.0000000000000000e+00 +1.7499999971573084e+00 +3.2311398689589540e-17 -5.6459624062581770e-01 +2.2317383411878936e-17
1.8000000000000009e+00 +4.8599086103783762e+00 +0.0000000000000000e+00 +1.7999999969066098e+00 +3.4410321040943231e-17 -5.6460126901023311e-01 +2.3841622702597966e-17
1.8500000000000010e+00 +4.8599034625111148e+00 +0.0000000000000000e+00 +1.8499999966415879e+00 +3.6227274925966109e-17 -5.6460643159375457e-01 +2.5059048254103564e-17
1.9000000000000010e+00 +4.8598981735898885e+00 +0.0000000000000000e+00 +1.8999999963618444e+00 +3.7722290215361258e-17 -5.6461172783749125e-01 +2.5932419342688056e-17
1.9500000000000011e+00 +4.8598927436133748e+00 +0.0000000000000000e+00 +1.9499999960669814e+00 +3.8855397178095959e-17 -5.6461715720255712e-01 +2.6424495353191958e-17
2.0000000000000009e+00 +4.8598871725802173e+00 +0.0000000000000000e+00 +1.9999999957566006e+00 +3.9586626490620544e-17 -5.6462271915006923e-01 +2.6498035777476051e-17
2.0500000000000007e+00 +4.8598814604890270e+00 +0.0000000000000000e+00 +2.0499999954303041e+00 +3.9887728264996330e-17 -5.6462841308981504e-01 +2.6130538023551031e-17
2.1000000000000005e+00 +4.8598756073383811e+00 +0.0000000000000000e+00 +2.0999999950876940e+00 +3.9777328553868548e-17 -5.6463423822624748e-01 +2.5358450623806779e-17
2.1500000000000004e+00 +4.8598696131268238e+00 +0.0000000000000000e+00 +2.1499999947283719e+00 +3.9285771247844163e-17 -5.6464019371249075e-01 +2.4232959359608207e-17
2.2000000000000002e+00 +4.8598634778528673e+00 +0.0000000000000000e+00 +2.1999999943519395e+00 +3.8443398818254834e-17 -5.6464627870167583e-01 +2.2805249341453237e-17
2.2500000000000000e+00 +4.8598572015149921e+00 +0.0000000000000000e+00 +2.2499999939579989e+00 +3.7280552222840603e-17 -5.6465249234694037e-01 +2.1126504964414683e-17
2.2999999999999998e+00 +4.8598507841116465e+00 +0.0000000000000000e+00 +2.2999999935461517e+00 +3.5827570811436392e-17 -5.6465883380142845e-01 +1.9247909863570197e-17
2.3499999999999996e+00 +4.8598442256412451e+00 +0.0000000000000000e+00 +2.3499999931159996e+00 +3.4114792231661045e-17 -5.6466530221829137e-01 +1.7220646869419351e-17
2.3999999999999995e+00 +4.8598375261021722e+00 +0.0000000000000000e+00 +2.3999999926671447e+00 +3.2172552334608979e-17 -5.6467189675068641e-01 +1.5095897963287687e-17
