# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.5730722268590183e-01 +7.3118600454159726e+00 +6.5190071445971078e+00 -8.9817032983137793e+01 -2.2743376972200756e+04 -1.3892425578851940e+05 +1.2280979526517220e+08 
+5.0000000000000003e-02 -5.5730735665073072e-01 +7.3119200908427144e+00 +6.5201262856784963e+00 -8.9925704579822778e+01 -2.2804475890899404e+04 -1.4077335050444308e+05 +1.2325325640598732e+08 
+1.0000000000000001e-01 -5.5730790141807307e-01 +7.3120043815011542e+00 +6.5208405015620157e+00 -9.0102524098057273e+01 -2.2863823099537083e+04 -1.4200597617835365e+05 +1.2367901065552990e+08 
+1.4999999999999999e-01 -5.5730885579802325e-01 +7.3121126125889448e+00 +6.5211276219642080e+00 -9.0341380082120793e+01 -2.2921136644990122e+04 -1.4265894553123624e+05 +1.2408518492638005e+08 
+2.0000000000000001e-01 -5.5731021860075514e-01 +7.3122444793050594e+00 +6.5209654749627886e+00 -9.0636161120542894e+01 -2.2976134523458539e+04 -1.4276907084005003e+05 +1.2446990576634529e+08 
+2.5000000000000000e-01 -5.5731198863636155e-01 +7.3123996768537314e+00 +6.5203318901274265e+00 -9.0980755984601700e+01 -2.3028534777711902e+04 -1.4237316285113178e+05 +1.2483130006002460e+08 
+2.9999999999999999e-01 -5.5731416471504747e-01 +7.3125779004322515e+00 +6.5192046997180038e+00 -9.1369053124501932e+01 -2.3078055524315270e+04 -1.4150803499921909e+05 +1.2516749519484061e+08 
+3.4999999999999998e-01 -5.5731674564699796e-01 +7.3127788452440816e+00 +6.5175617294047719e+00 -9.1794941213652962e+01 -2.3124414703733430e+04 -1.4021049887929083e+05 +1.2547661737253781e+08 
+4.0000000000000002e-01 -5.5731973024239012e-01 +7.3130022064906308e+00 +6.5153808146507819e+00 -9.2252308803267809e+01 -2.3167330527453814e+04 -1.3851736709775994e+05 +1.2575679465279238e+08 
+4.5000000000000001e-01 -5.5732311731146345e-01 +7.3132476793745038e+00 +6.5126397844648043e+00 -9.2735044456803365e+01 -2.3206521030773598e+04 -1.3646545221233432e+05 +1.2600615389475077e+08 
+5.0000000000000000e-01 -5.5732690566446208e-01 +7.3135149590970840e+00 +6.5093164710204441e+00 -9.3237036642897479e+01 -2.3241704342012097e+04 -1.3409156761242659e+05 +1.2622282260947807e+08 
+5.5000000000000004e-01 -5.5733109411161452e-01 +7.3138037408623111e+00 +6.5053887048217423e+00 -9.3752173883922623e+01 -2.3272598543436186e+04 -1.3143252633084977e+05 +1.2640492799362652e+08 
+5.9999999999999998e-01 -5.5733568146325096e-01 +7.3141137198718873e+00 +6.5008343181403081e+00 -9.4274344569088896e+01 -2.3298921775458261e+04 -1.2852514256280054e+05 +1.2655059767262183e+08 
+6.5000000000000002e-01 -5.5734066652963810e-01 +7.3144445913295257e+00 +6.4956311428209430e+00 -9.4797437111106660e+01 -2.3320392165070072e+04 -1.2540623042385868e+05 +1.2665795916805580e+08 
+6.9999999999999996e-01 -5.5734604812105715e-01 +7.3147960504376002e+00 +6.4897570105419877e+00 -9.5315339819852099e+01 -2.3336727841222419e+04 -1.2211260495391686e+05 +1.2672514003796899e+08 
+7.5000000000000000e-01 -5.5735182504785996e-01 +7.3151677923994152e+00 +6.4831897536190137e+00 -9.5821940975313339e+01 -2.3347646955334108e+04 -1.1868108161222326e+05 +1.2675026800382660e+08 
+8.0000000000000004e-01 -5.5735799612037740e-01 +7.3155595124176021e+00 +6.4759072024356241e+00 -9.6311128780931014e+01 -2.3352867611235404e+04 -1.1514847657734380e+05 +1.2673147048131479e+08 
+8.4999999999999998e-01 -5.5736456014896851e-01 +7.3159709056941660e+00 +6.4678871896252144e+00 -9.6776791338614700e+01 -2.3352107977108972e+04 -1.1155160706517377e+05 +1.2666687532794751e+08 
+9.0000000000000002e-01 -5.5737151594400258e-01 +7.3164016674325492e+00 +6.4591075473383093e+00 -9.7212816754586896e+01 -2.3345086214859424e+04 -1.0792729037028244e+05 +1.2655461037641361e+08 
+9.4999999999999996e-01 -5.5737886231582667e-01 +7.3168514928342629e+00 +6.4495461057322814e+00 -9.7613092970995766e+01 -2.3331520439671855e+04 -1.0431234537187094e+05 +1.2639280316828418e+08 
+1.0000000000000000e+00 -5.5738659807489299e-01 +7.3173200771002707e+00 +6.4391806968600127e+00 -9.7971507840550743e+01 -2.3311128818241847e+04 -1.0074359187484362e+05 +1.2617958158257356e+08 
+1.0500000000000000e+00 -5.5739472208741703e-01 +7.3178071773918081e+00 +6.4279967673629850e+00 -9.8283127061117781e+01 -2.3283795774745886e+04 -9.7253707540008938e+04 +1.2591448065664726e+08 
+1.1000000000000001e+00 -5.5740323344811393e-01 +7.3183127977098446e+00 +6.4160104421744890e+00 -9.8547678202261082e+01 -2.3250085077805550e+04 -9.3859758075587524e+04 +1.2560282022175628e+08 
+1.1499999999999999e+00 -5.5741213131018119e-01 +7.3188370035132078e+00 +6.4032455716269396e+00 -9.8766041248471595e+01 -2.3210733963782084e+04 -9.0575154071344557e+04 +1.2525140627021614e+08 
+1.2000000000000000e+00 -5.5742141482681540e-01 +7.3193798602600113e+00 +6.3897260081678953e+00 -9.8939096109763000e+01 -2.3166479730807598e+04 -8.7413306840527221e+04 +1.2486704523411241e+08 
+1.2500000000000000e+00 -5.5743108315120926e-01 +7.3199414334112705e+00 +6.3754756003688753e+00 -9.9067722788168226e+01 -2.3118059574779607e+04 -8.4387626984255752e+04 +1.2445654287394831e+08 
+1.3000000000000000e+00 -5.5744113543660301e-01 +7.3205217884300540e+00 +6.3605182019596915e+00 -9.9152801328435885e+01 -2.3066210825730166e+04 -8.1511524876485491e+04 +1.2402670584172587e+08 
+1.3500000000000001e+00 -5.5745157083622554e-01 +7.3211209907784554e+00 +6.3448776621231433e+00 -9.9195211697779285e+01 -2.3011670696065787e+04 -7.8798411628282702e+04 +1.2358434002122542e+08 
+1.3999999999999999e+00 -5.5746238850330510e-01 +7.3217391059216288e+00 +6.3285778312706693e+00 -9.9195833970521548e+01 -2.2955176429071060e+04 -7.6261697489339043e+04 +1.2313625150954948e+08 
+1.4500000000000000e+00 -5.5747358759116183e-01 +7.3223761993268166e+00 +6.3116425592492531e+00 -9.9155548266791286e+01 -2.2897465254535455e+04 -7.3914792481799726e+04 +1.2268924632598886e+08 
+1.5000000000000000e+00 -5.5748516725304431e-01 +7.3230323364636458e+00 +6.2940956987295289e+00 -9.9075234778516887e+01 -2.2839274475645798e+04 -7.1771106074401803e+04 +1.2225013098900469e+08 
+1.5500000000000000e+00 -5.5749712664227835e-01 +7.3237075828019851e+00 +6.2759610990742383e+00 -9.8955773683704720e+01 -2.2781341307313800e+04 -6.9844047941839759e+04 +1.2182571143572496e+08 
+1.6000000000000001e+00 -5.5750946491219122e-01 +7.3244020038147166e+00 +6.2572626114502174e+00 -9.8798045252505418e+01 -2.2724403010290025e+04 -6.8147027098844934e+04 +1.2142279391428871e+08 
+1.6499999999999999e+00 -5.5752218121610841e-01 +7.3251156649767379e+00 +6.2380240836492957e+00 -9.8602929827818841e+01 -2.2669196754393182e+04 -6.6693451973222109e+04 +1.2104818407617189e+08 
+1.7000000000000000e+00 -5.5753527470739683e-01 +7.3258486317666458e+00 +6.2182693678719163e+00 -9.8371307873023298e+01 -2.2616459826844661e+04 -6.5496730122036315e+04 +1.2070868837273100e+08 
+1.7500000000000000e+00 -5.5754874453943104e-01 +7.3266009696634722e+00 +6.1980223140202604e+00 -9.8104059845641387e+01 -2.2566929447433660e+04 -6.4570269236386062e+04 +1.2041111279680054e+08 
+1.8000000000000000e+00 -5.5756258986556306e-01 +7.3273727441513739e+00 +6.1773067702984337e+00 -9.7802066409223713e+01 -2.2521342791918109e+04 -6.3927475306071829e+04 +1.2016226306636481e+08 
+1.8500000000000001e+00 -5.5757680983924018e-01 +7.3281640207139187e+00 +6.1561465885584425e+00 -9.7466208174135161e+01 -2.2480437129799284e+04 -6.3581754903476118e+04 +1.1996894553624098e+08 
+1.8999999999999999e+00 -5.5759140361390591e-01 +7.3289748648386936e+00 +6.1345656171151601e+00 -9.7097365912359976e+01 -2.2444949630904171e+04 -6.3546513278312894e+04 +1.1983796588714701e+08 
+1.9500000000000000e+00 -5.5760637034294325e-01 +7.3298053420193039e+00 +6.1125877046274786e+00 -9.6696420620307691e+01 -2.2415617473819482e+04 -6.3835153918770382e+04 +1.1977612987906003e+08 
+2.0000000000000000e+00 -5.5762170917984888e-01 +7.3306555177477879e+00 +6.0902367022591752e+00 -9.6264253216830269e+01 -2.2393177899227434e+04 -6.4461081041043493e+04 +1.1979024369227727e+08 
+2.0499999999999998e+00 -5.5763741909335862e-01 +7.3315254182167831e+00 +6.0675317376297331e+00 -9.5801920346732487e+01 -2.2378061884537048e+04 -6.5431373118428113e+04 +1.1988407922782457e+08 
+2.1000000000000001e+00 -5.5765349829418953e-01 +7.3324149229391358e+00 +6.0444703618205606e+00 -9.5311696924141771e+01 -2.2369375885386948e+04 -6.6722271699261502e+04 +1.2004842992380612e+08 
+2.1499999999999999e+00 -5.5766994479855880e-01 +7.3333238736349537e+00 +6.0210442485723821e+00 -9.4796304959992767e+01 -2.2365868711996867e+04 -6.8300843699157514e+04 +1.2027062016505577e+08 
+2.2000000000000002e+00 -5.5768675662276312e-01 +7.3342521120213471e+00 +5.9972450697574660e+00 -9.4258466388382359e+01 -2.2366289126475825e+04 -7.0134156209629800e+04 +1.2053797401067650e+08 
+2.2500000000000000e+00 -5.5770393178307720e-01 +7.3351994798151070e+00 +5.9730644954838850e+00 -9.3700903142537058e+01 -2.2369385838778315e+04 -7.2189275963763415e+04 +1.2083781513749830e+08 
+2.2999999999999998e+00 -5.5772146829583358e-01 +7.3361658187329368e+00 +5.9484942001248235e+00 -9.3126337200906235e+01 -2.2373907678247000e+04 -7.4433268802812643e+04 +1.2115746802915098e+08 
+2.3500000000000001e+00 -5.5773936417727654e-01 +7.3371509704890263e+00 +5.9235258538871625e+00 -9.2537490465098202e+01 -2.2378603355841926e+04 -7.6833200742269997e+04 +1.2148425633309996e+08 
+2.3999999999999999e+00 -5.5775761744376229e-01 +7.3381547767974320e+00 +5.8981511316214785e+00 -9.1937084884890780e+01 -2.2382221714923002e+04 -7.9356136846646215e+04 +1.2180550460201086e+08 
+2.4500000000000002e+00 -5.5777622611159761e-01 +7.3391770793695148e+00 +5.8723617062361058e+00 -9.1327842332090640e+01 -2.2383511538786985e+04 -8.1969142313707693e+04 +1.2210853693663366e+08 
+2.5000000000000000e+00 -5.5779518819715868e-01 +7.3402177199156728e+00 +5.8461492477535941e+00 -9.0712484693281638e+01 -2.2381221538149173e+04 -8.4639281638611574e+04 +1.2238067694720379e+08 
+2.5499999999999998e+00 -5.5781450171679936e-01 +7.3412765401452091e+00 +5.8195054341968522e+00 -9.0093733863644673e+01 -2.2374100636282954e+04 -8.7333618614675070e+04 +1.2260924964986938e+08 
+2.6000000000000001e+00 -5.5783416468683356e-01 +7.3423533817643358e+00 +5.7924219350922845e+00 -8.9474311656184042e+01 -2.2360897527577752e+04 -9.0019217133659869e+04 +1.2278157849450918e+08 
+2.6499999999999999e+00 -5.5785417512370850e-01 +7.3434480864774043e+00 +5.7648904276088002e+00 -8.8856939874206930e+01 -2.2340361111373782e+04 -9.2663140487927056e+04 +1.2288498828918295e+08 
+2.7000000000000002e+00 -5.5787453104374307e-01 +7.3445604959887181e+00 +5.7369025837660779e+00 -8.8244340380943868e+01 -2.2311240148358371e+04 -9.5232450768171198e+04 +1.2290680288337152e+08 
+2.7500000000000000e+00 -5.5789523046337408e-01 +7.3456904519987356e+00 +5.7084500807943872e+00 -8.7639234944085345e+01 -2.2272283539847213e+04 -9.7694210175386601e+04 +1.2283434705269358e+08 
+2.7999999999999998e+00 -5.5791627139902589e-01 +7.3468377962045244e+00 +5.6795245921021209e+00 -8.7044345263877872e+01 -2.2222240083208177e+04 -1.0001548071242186e+05 +1.2265494484428945e+08 
+2.8500000000000001e+00 -5.5793765186706645e-01 +7.3480023703021082e+00 +5.6501177940312539e+00 -8.6462393064008381e+01 -2.2159858654344636e+04 -1.0216332342921937e+05 +1.2235592080621496e+08 
+2.8999999999999999e+00 -5.5795936988394268e-01 +7.3491840159851076e+00 +5.6202213611077427e+00 -8.5896100047101186e+01 -2.2083888076289029e+04 -1.0410479876253931e+05 +1.2192459908644471e+08 
+2.9500000000000002e+00 -5.5798142346609525e-01 +7.3503825749436711e+00 +5.5898269705804413e+00 -8.5348187859215329e+01 -2.1993077249888378e+04 -1.0580696676445763e+05 +1.2134830434869438e+08 
+3.0000000000000000e+00 -5.5800381062996318e-01 +7.3515978888657862e+00 +5.5589262980155913e+00 -8.4821378136308923e+01 -2.1886175028308207e+04 -1.0723688672126328e+05 +1.2061436089870532e+08 
+3.0499999999999998e+00 -5.5802652927370489e-01 +7.3528298005825761e+00 +5.5275205944286236e+00 -8.4318165709280791e+01 -2.1762462721603522e+04 -1.0836633770815616e+05 +1.1971497614494269e+08 
+3.1000000000000001e+00 -5.5804957684490186e-01 +7.3540781345146140e+00 +5.4956539935843480e+00 -8.3838949709109215e+01 -2.1623496216283194e+04 -1.0919773559819558e+05 +1.1866304837744755e+08 
+3.1499999999999999e+00 -5.5807295068429386e-01 +7.3553427045064144e+00 +5.4633826126699345e+00 -8.3383295642484413e+01 -2.1471440918314191e+04 -1.0974423011297407e+05 +1.1747697964672159e+08 
+3.2000000000000002e+00 -5.5809664813262994e-01 +7.3566233244015606e+00 +5.4307625643490924e+00 -8.2950768895688626e+01 -2.1308462107699386e+04 -1.1001897272224564e+05 +1.1617517115441166e+08 
+3.2500000000000000e+00 -5.5812066653066617e-01 +7.3579198080439481e+00 +5.3978499662182093e+00 -8.2540934785939456e+01 -2.1136725195972507e+04 -1.1003511615155927e+05 +1.1477602498778223e+08 
+3.2999999999999998e+00 -5.5814500321920690e-01 +7.3592319692756325e+00 +5.3647009336163647e+00 -8.2153358468607337e+01 -2.0958395529462912e+04 -1.0980581520320402e+05 +1.1329794278484426e+08 
+3.3500000000000001e+00 -5.5816965553905851e-01 +7.3605596219387168e+00 +5.3313715812069864e+00 -8.1787605019987794e+01 -2.0775638432873948e+04 -1.0934422605517667e+05 +1.1175932602852678e+08 
+3.3999999999999999e+00 -5.5819462083095273e-01 +7.3619025798756370e+00 +5.2979180230952956e+00 -8.1443239434457752e+01 -2.0590619206918858e+04 -1.0866350636254433e+05 +1.1017857601046155e+08 
+3.4500000000000002e+00 -5.5821989643569903e-01 +7.3632606569289702e+00 +5.2643963719091724e+00 -8.1119826635496878e+01 -2.0405503110386471e+04 -1.0777681512967985e+05 +1.0857409374065264e+08 
+3.5000000000000000e+00 -5.5824547969412641e-01 +7.3646336669380119e+00 +5.2308627478258520e+00 -8.0816931286297475e+01 -2.0222455603886727e+04 -1.0669731447547929e+05 +1.0696428158917007e+08 
+3.5499999999999998e+00 -5.5827136794699661e-01 +7.3660214237426942e+00 +5.1973732574237905e+00 -8.0534118011445116e+01 -2.0043641769459355e+04 -1.0543816758953195e+05 +1.0536753933226080e+08 
+3.6000000000000001e+00 -5.5829755853515395e-01 +7.3674237411838117e+00 +5.1639840164706676e+00 -8.0270951347037339e+01 -1.9871226936209041e+04 -1.0401253940289603e+05 +1.0380226841965622e+08 
