# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +8.5269999999999992e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
5.0000000000000003e-02 +8.5269999310334512e+00 +0.0000000000000000e+00 +4.9999999999936581e-02 -2.7586588690992123e-06 +0.0000000000000000e+00 +9.9999999999619493e-01
1.0000000000000001e-01 +8.5269997241344022e+00 +0.0000000000000000e+00 +9.9999999999492661e-02 -5.5173003316445109e-06 +0.0000000000000000e+00 +9.9999999998477973e-01
1.5000000000000002e-01 +8.5269993793036765e+00 +0.0000000000000000e+00 +1.4999999999828773e-01 -8.2759262874564881e-06 +0.0000000000000000e+00 +9.9999999996575450e-01
2.0000000000000001e-01 +8.5269988965420005e+00 +0.0000000000000000e+00 +1.9999999999594129e-01 -1.1034538634425438e-05 +0.0000000000000000e+00 +9.9999999993911948e-01
2.5000000000000000e-01 +8.5269982758500085e+00 +0.0000000000000000e+00 +2.4999999999207284e-01 -1.3793139268511445e-05 +0.0000000000000000e+00 +9.9999999990487465e-01
2.9999999999999999e-01 +8.5269975172282368e+00 +0.0000000000000000e+00 +2.9999999998630189e-01 -1.6551730083744475e-05 +0.0000000000000000e+00 +9.9999999986302013e-01
3.4999999999999998e-01 +8.5269966206771315e+00 +0.0000000000000000e+00 +3.4999999997824799e-01 -1.9310312972224457e-05 +0.0000000000000000e+00 +9.9999999981355592e-01
3.9999999999999997e-01 +8.5269955861970406e+00 +0.0000000000000000e+00 +3.9999999996753066e-01 -2.2068889824121385e-05 +0.0000000000000000e+00 +9.9999999975648202e-01
4.4999999999999996e-01 +8.5269944137882181e+00 +0.0000000000000000e+00 +4.4999999995376938e-01 -2.4827462527675392e-05 +0.0000000000000000e+00 +9.9999999969179854e-01
4.9999999999999994e-01 +8.5269931034508257e+00 +0.0000000000000000e+00 +4.9999999993658367e-01 -2.7586032969196841e-05 +0.0000000000000000e+00 +9.9999999961950536e-01
5.4999999999999993e-01 +8.5269916551849274e+00 +0.0000000000000000e+00 +5.4999999991559312e-01 -3.0344603033066407e-05 +0.0000000000000000e+00 +9.9999999953960250e-01
5.9999999999999998e-01 +8.5269900689904965e+00 +0.0000000000000000e+00 +5.9999999989041708e-01 -3.3103174601735174e-05 +0.0000000000000000e+00 +9.9999999945208984e-01
