# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
-0.0000000000000000e+00 -5.6096114443892198e-01 +7.3532313523640740e+00 +5.8342944818887847e+00 +3.1714922984291846e+01 -5.9937447447991044e+03 -7.3755614364338713e+05 +2.3003511195510134e+07 
-5.0000000000000003e-02 -5.6096142175876140e-01 +7.3532298405740146e+00 +5.8377193868199866e+00 +3.1225718513597815e+01 -6.0884821633640977e+03 -7.3494932037568558e+05 +2.3613423473879524e+07 
-1.0000000000000001e-01 -5.6096209506868977e-01 +7.3532504542398991e+00 +5.8398179027980905e+00 +3.0782703631090317e+01 -6.1682291016391755e+03 -7.3277199471881264e+05 +2.4143870055368349e+07 
-1.4999999999999999e-01 -5.6096316501576271e-01 +7.3532931224662823e+00 +5.8406144947801302e+00 +3.0384269495134355e+01 -6.2329024578954568e+03 -7.3099785094006767e+05 +2.4592367575253956e+07 
-2.0000000000000001e-01 -5.6096463224708459e-01 +7.3533577743605383e+00 +5.8401336208125736e+00 +3.0028807185390328e+01 -6.2824189400167188e+03 -7.2960057262718596e+05 +2.4956431369316790e+07 
-2.5000000000000000e-01 -5.6096649740969728e-01 +7.3534443390318902e+00 +5.8383997437255069e+00 +2.9714707737262348e+01 -6.3166953915091135e+03 -7.2855384292635834e+05 +2.5233577722449232e+07 
-2.9999999999999999e-01 -5.6096876115073613e-01 +7.3535527455908980e+00 +5.8354373253097851e+00 +2.9440362153983656e+01 -6.3356486258428858e+03 -7.2783134465633286e+05 +2.5421322709641635e+07 
-3.4999999999999998e-01 -5.6097142411734391e-01 +7.3536829231506555e+00 +5.8312708253277075e+00 +2.9204161351163261e+01 -6.3391954026700396e+03 -7.2740675981111475e+05 +2.5517182049311172e+07 
-4.0000000000000002e-01 -5.6097448695661156e-01 +7.3538348008263075e+00 +5.8259247054931036e+00 +2.9004496207024737e+01 -6.3272525399633350e+03 -7.2725377008339588e+05 +2.5518671879255947e+07 
-4.5000000000000001e-01 -5.6097795031573117e-01 +7.3540083077338378e+00 +5.8194234282958757e+00 +2.8839757567753583e+01 -6.2997368785321241e+03 -7.2734605678379291e+05 +2.5423308498245940e+07 
