# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
-0.0000000000000000e+00 +8.5270000000000206e+00 +0.0000000000000000e+00 -0.0000000000000000e+00 -3.0635301713099646e-02 -5.7850264838996568e-01 +5.7622377204532369e-03
-5.0000000000000003e-02 +8.5269999309457507e+00 +0.0000000000000000e+00 -4.9999999999936401e-02 -3.0635253265490454e-02 -5.7850272716181250e-01 +5.7614623182151966e-03
-1.0000000000000001e-01 +8.5269997237846802e+00 +0.0000000000000000e+00 -9.9999999999491399e-02 -3.0635225580417907e-02 -5.7850319372888159e-01 +5.7606921749358024e-03
-1.4999999999999999e-01 +8.5269993785186706e+00 +0.0000000000000000e+00 -1.4999999999828301e-01 -3.0635218526226565e-02 -5.7850404737625649e-01 +5.7599273269995227e-03
-2.0000000000000001e-01 +8.5269988951477007e+00 +0.0000000000000000e+00 -1.9999999999593099e-01 -3.0635231971262885e-02 -5.7850528738905105e-01 +5.7591678107913420e-03
-2.5000000000000000e-01 +8.5269982736681396e+00 +0.0000000000000000e+00 -2.4999999999205300e-01 -3.0635265783875779e-02 -5.7850691305242363e-01 +5.7584136626968431e-03
-2.9999999999999999e-01 +8.5269975140799907e+00 +0.0000000000000000e+00 -2.9999999998626697e-01 -3.0635319832413882e-02 -5.7850892365152062e-01 +5.7576649191016854e-03
-3.4999999999999998e-01 +8.5269966163905302e+00 +0.0000000000000000e+00 -3.4999999997819298e-01 -3.0635393985224125e-02 -5.7851131847145143e-01 +5.7569216163913103e-03
-4.0000000000000002e-01 +8.5269955805888493e+00 +0.0000000000000000e+00 -3.9999999996744801e-01 -3.0635488110661455e-02 -5.7851409679747856e-01 +5.7561837909528438e-03
-4.5000000000000001e-01 +8.5269944066858407e+00 +0.0000000000000000e+00 -4.4999999995365197e-01 -3.0635602077073460e-02 -5.7851725791471575e-01 +5.7554514791720761e-03
-5.0000000000000000e-01 +8.5269930946742498e+00 +0.0000000000000000e+00 -4.9999999993642202e-01 -3.0635735752815717e-02 -5.7852080110843107e-01 +5.7547247174364784e-03
-5.5000000000000004e-01 +8.5269916445577092e+00 +0.0000000000000000e+00 -5.4999999991537796e-01 -3.0635889006240594e-02 -5.7852472566382640e-01 +5.7540035421329893e-03
-5.9999999999999998e-01 +8.5269900563289394e+00 +0.0000000000000000e+00 -5.9999999989013697e-01 -3.0636061705705635e-02 -5.7852903086620266e-01 +5.7532879896496514e-03
-6.5000000000000002e-01 +8.5269883299988596e+00 +0.0000000000000000e+00 -6.4999999986031898e-01 -3.0636253719562283e-02 -5.7853371600073888e-01 +5.7525780963734105e-03
-6.9999999999999996e-01 +8.5269864655601904e+00 +0.0000000000000000e+00 -6.9999999982554195e-01 -3.0636464916169875e-02 -5.7853878035276773e-01 +5.7518738986928487e-03
-7.5000000000000000e-01 +8.5269844630165608e+00 +0.0000000000000000e+00 -7.4999999978542398e-01 -3.0636695163884509e-02 -5.7854422320755661e-01 +5.7511754329959862e-03
-8.0000000000000004e-01 +8.5269823223679904e+00 +0.0000000000000000e+00 -7.9999999973958402e-01 -3.0636944331064470e-02 -5.7855004385041564e-01 +5.7504827356713584e-03
-8.4999999999999998e-01 +8.5269800436108198e+00 +0.0000000000000000e+00 -8.4999999968764095e-01 -3.0637212286070335e-02 -5.7855624156669894e-01 +5.7497958431080220e-03
-9.0000000000000002e-01 +8.5269776267450705e+00 +0.0000000000000000e+00 -8.9999999962921295e-01 -3.0637498897262066e-02 -5.7856281564174927e-01 +5.7491147916949792e-03
-9.4999999999999996e-01 +8.5269750717743609e+00 +0.0000000000000000e+00 -9.4999999956391801e-01 -3.0637804032999018e-02 -5.7856976536089688e-01 +5.7484396178211789e-03
-1.0000000000000000e+00 +8.5269723786986997e+00 +0.0000000000000000e+00 -9.9999999949137597e-01 -3.0638127561642744e-02 -5.7857709000951685e-01 +5.7477703578760614e-03
-1.0500000000000000e+00 +8.5269695475144491e+00 +0.0000000000000000e+00 -1.0499999994111999e+00 -3.0638469351556907e-02 -5.7858478887302656e-01 +5.7471070482495350e-03
-1.1000000000000001e+00 +8.5269665782288904e+00 +0.0000000000000000e+00 -1.0999999993230201e+00 -3.0638829271101727e-02 -5.7859286123677789e-01 +5.7464497253308881e-03
-1.1499999999999999e+00 +8.5269634708311095e+00 +0.0000000000000000e+00 -1.1499999992264500e+00 -3.0639207188645112e-02 -5.7860130638627516e-01 +5.7457984255109510e-03
-1.2000000000000000e+00 +8.5269602253283701e+00 +0.0000000000000000e+00 -1.1999999991210999e+00 -3.0639602972548634e-02 -5.7861012360690078e-01 +5.7451531851793643e-03
-1.2500000000000000e+00 +8.5269568417206791e+00 +0.0000000000000000e+00 -1.2499999990065900e+00 -3.0640016491177337e-02 -5.7861931218410878e-01 +5.7445140407264873e-03
-1.3000000000000000e+00 +8.5269533200044005e+00 +0.0000000000000000e+00 -1.2999999988825499e+00 -3.0640447612898289e-02 -5.7862887140339625e-01 +5.7438810285430995e-03
-1.3500000000000001e+00 +8.5269496601795307e+00 +0.0000000000000000e+00 -1.3499999987485900e+00 -3.0640896206077777e-02 -5.7863880055024741e-01 +5.7432541850198559e-03
-1.3999999999999999e+00 +8.5269458622533403e+00 +0.0000000000000000e+00 -1.3999999986043401e+00 -3.0641362139079850e-02 -5.7864909891010807e-01 +5.7426335465470086e-03
-1.4500000000000000e+00 +8.5269419262185693e+00 +0.0000000000000000e+00 -1.4499999984494001e+00 -3.0641845280274718e-02 -5.7865976576854949e-01 +5.7420191495160281e-03
-1.5000000000000000e+00 +8.5269378520752106e+00 +0.0000000000000000e+00 -1.4999999982833900e+00 -3.0642345498030351e-02 -5.7867080041110341e-01 +5.7414110303179531e-03
-1.5500000000000000e+00 +8.5269336398268898e+00 +0.0000000000000000e+00 -1.5499999981059500e+00 -3.0642862660713838e-02 -5.7868220212328880e-01 +5.7408092253436677e-03
-1.6000000000000001e+00 +8.5269292894736299e+00 +0.0000000000000000e+00 -1.5999999979166799e+00 -3.0643396636694107e-02 -5.7869397019066837e-01 +5.7402137709844248e-03
-1.6499999999999999e+00 +8.5269248010117700e+00 +0.0000000000000000e+00 -1.6499999977152000e+00 -3.0643947294342031e-02 -5.7870610389884813e-01 +5.7396247036318512e-03
