# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +8.5269999999999992e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
5.0000000000000003e-02 +8.5269999309230613e+00 +0.0000000000000000e+00 +4.9999999999936373e-02 -2.7630791264446467e-06 +0.0000000000000000e+00 +9.9999999999618272e-01
1.0000000000000001e-01 +8.5269997236919135e+00 +0.0000000000000000e+00 +9.9999999999491024e-02 -5.5261686938097851e-06 +0.0000000000000000e+00 +9.9999999998473077e-01
1.5000000000000002e-01 +8.5269993783059874e+00 +0.0000000000000000e+00 +1.4999999999828220e-01 -8.2892705429328218e-06 +0.0000000000000000e+00 +9.9999999996564404e-01
2.0000000000000001e-01 +8.5269988947646240e+00 +0.0000000000000000e+00 +1.9999999999592818e-01 -1.1052386509875175e-05 +0.0000000000000000e+00 +9.9999999993892241e-01
2.5000000000000000e-01 +8.5269982730670701e+00 +0.0000000000000000e+00 +2.4999999999204719e-01 -1.3815518425922351e-05 +0.0000000000000000e+00 +9.9999999990456578e-01
2.9999999999999999e-01 +8.5269975132124838e+00 +0.0000000000000000e+00 +2.9999999998625748e-01 -1.6578668117584026e-05 +0.0000000000000000e+00 +9.9999999986257393e-01
3.4999999999999998e-01 +8.5269966151999306e+00 +0.0000000000000000e+00 +3.4999999997817732e-01 -1.9341837406594114e-05 +0.0000000000000000e+00 +9.9999999981294674e-01
3.9999999999999997e-01 +8.5269955790283856e+00 +0.0000000000000000e+00 +3.9999999996742491e-01 -2.2105028109910859e-05 +0.0000000000000000e+00 +9.9999999975568399e-01
4.4999999999999996e-01 +8.5269944046967332e+00 +0.0000000000000000e+00 +4.4999999995361845e-01 -2.4868242039716899e-05 +0.0000000000000000e+00 +9.9999999969078535e-01
4.9999999999999994e-01 +8.5269930922037656e+00 +0.0000000000000000e+00 +4.9999999993637617e-01 -2.7631481003419349e-05 +0.0000000000000000e+00 +9.9999999961825070e-01
5.4999999999999993e-01 +8.5269916415481859e+00 +0.0000000000000000e+00 +5.4999999991531623e-01 -3.0394746803649879e-05 +0.0000000000000000e+00 +9.9999999953807972e-01
5.9999999999999998e-01 +8.5269900527286087e+00 +0.0000000000000000e+00 +5.9999999989005681e-01 -3.3158041238264793e-05 +0.0000000000000000e+00 +9.9999999945027218e-01
6.5000000000000002e-01 +8.5269883257435559e+00 +0.0000000000000000e+00 +6.4999999986021617e-01 -3.5921366100345105e-05 +0.0000000000000000e+00 +9.9999999935482775e-01
7.0000000000000007e-01 +8.5269864605914627e+00 +0.0000000000000000e+00 +6.9999999982541228e-01 -3.8684723178196618e-05 +0.0000000000000000e+00 +9.9999999925174610e-01
