# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.7825272139513495e-01 +7.5363299531553825e+00 +5.8783897883736866e+00 -1.0611943037850808e+02 +1.2900889272757775e+04 +2.1880056023175098e+05 -5.6303863042847149e+07 
+5.0000000000000003e-02 -5.7825119105840994e-01 +7.5363201906795894e+00 +5.8799577647352832e+00 -1.0579253890822818e+02 +1.2888477416999543e+04 +2.1667581197966271e+05 -5.6331304191186003e+07 
+1.0000000000000001e-01 -5.7825008945262224e-01 +7.5363339640313134e+00 +5.8812077666644740e+00 -1.0548741243869412e+02 +1.2874067831932114e+04 +2.1475100041153678e+05 -5.6355100043981120e+07 
+1.5000000000000002e-01 -5.7824941571010735e-01 +7.5363712221228409e+00 +5.8821393694764073e+00 -1.0520380956297177e+02 +1.2857588761803314e+04 +2.1302308207707017e+05 -5.6374465168012537e+07 
+2.0000000000000001e-01 -5.7824916896323209e-01 +7.5364319138646696e+00 +5.8827521508428777e+00 -1.0494148879307815e+02 +1.2838968384629901e+04 +2.1148901296313174e+05 -5.6388613675162718e+07 
+2.5000000000000000e-01 -5.7824934834437847e-01 +7.5365159881695245e+00 +5.8830456872473009e+00 -1.0470020869960310e+02 +1.2818134915559787e+04 +2.1014574954185105e+05 -5.6396759950190112e+07 
+2.9999999999999999e-01 -5.7824995298594595e-01 +7.5366233939499576e+00 +5.8830195549202697e+00 -1.0447972782075226e+02 +1.2795016572929715e+04 +2.0899024804565712e+05 -5.6398118384209804e+07 
+3.4999999999999998e-01 -5.7825098202034031e-01 +7.5367540801208763e+00 +5.8826733281846790e+00 -1.0427980476136317e+02 +1.2769541627984339e+04 +2.0801946526748038e+05 -5.6391903737485953e+07 
+3.9999999999999997e-01 -5.7825243458001685e-01 +7.5369079955958114e+00 +5.8820065858865895e+00 -1.0410019804938530e+02 +1.2741638231728828e+04 +2.0723035742082060e+05 -5.6377329961473338e+07 
+4.4999999999999996e-01 -5.7825430979742443e-01 +7.5370850892854895e+00 +5.8810189027316104e+00 -1.0394066606631418e+02 +1.2711234647461308e+04 +2.0661987951513310e+05 -5.6353611774540864e+07 
+4.9999999999999994e-01 -5.7825660680506163e-01 +7.5372853101080919e+00 +5.8797098587316627e+00 -1.0380096746436378e+02 +1.2678258994563805e+04 +2.0618498877285948e+05 -5.6319962917932183e+07 
+5.4999999999999993e-01 -5.7825932473540731e-01 +7.5375086069764370e+00 +5.8780790269660237e+00 -1.0368086066125052e+02 +1.2642639579888311e+04 +2.0592264055982156e+05 -5.6275598403035410e+07 
+5.9999999999999998e-01 -5.7826246272099857e-01 +7.5377549288096946e+00 +5.8761259873357785e+00 -1.0358010429296198e+02 +1.2604304528039413e+04 +2.0582979199268171e+05 -5.6219732019564085e+07 
+6.5000000000000002e-01 -5.7826601989435578e-01 +7.5380242245205826e+00 +5.8738503135587230e+00 -1.0349845670754605e+02 +1.2563182128827035e+04 +2.0590339785486402e+05 -5.6151578666790880e+07 
+7.0000000000000007e-01 -5.7826999538805057e-01 +7.5383164430268437e+00 +5.8712515848077480e+00 -1.0343567643680214e+02 +1.2519200526575152e+04 +2.0614041447157739e+05 -5.6070352267165288e+07 
+7.5000000000000011e-01 -5.7827438833466283e-01 +7.5386315332474050e+00 +5.8683293783087089e+00 -1.0339152201668639e+02 +1.2472287920570796e+04 +2.0653779815308319e+05 -5.5975267127025560e+07 
+8.0000000000000016e-01 -5.7827919786678228e-01 +7.5389694440969963e+00 +5.8650832699118087e+00 -1.0336575178414672e+02 +1.2422372545190919e+04 +2.0709250358732187e+05 -5.5865537782436736e+07 
