::  3.218831960940464
::  3.2188319609404648
--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]    angle[deg]   PolyB(n=0)     PolyB(n=1)     PolyB(n=2)     PolyB(n=3)     PolyB(n=4)     PolyB(n=5)     PolyB(n=6)    
 0.0020 ,  +0.00634 ,  +0.0000e+00 ,  -7.2791e-01 ,  -4.0565e-01 ,  -3.5967e+00 ,  -1.6245e+03 ,  +5.6939e+04 ,  +8.7830e+06 , 
 0.0030 ,  +0.00952 ,  +0.0000e+00 ,  -7.3182e-01 ,  -3.1727e-01 ,  -1.4021e+00 ,  -1.8399e+03 ,  +3.8831e+04 ,  +1.0107e+07 , 
 0.0050 ,  +0.01593 ,  +0.0000e+00 ,  -7.4361e-01 ,  -1.0465e-01 ,  -2.5017e+00 ,  -1.5733e+03 ,  +3.5386e+04 ,  +8.3239e+06 , 
 0.0050 ,  +0.01603 ,  +0.0000e+00 ,  -7.5827e-01 ,  +8.4217e-02 ,  -4.9463e+00 ,  -1.3956e+03 ,  +5.4021e+04 ,  +7.2943e+06 , 
 0.0050 ,  +0.01612 ,  +0.0000e+00 ,  -7.6698e-01 ,  +1.3818e-01 ,  -2.6333e-02 ,  -1.4882e+03 ,  +2.7426e+04 ,  +7.5116e+06 , 
 0.0100 ,  +0.03236 ,  +0.0000e+00 ,  -7.7091e-01 ,  +9.9117e-02 ,  +7.0706e-02 ,  -9.3384e+02 ,  +2.5124e+04 ,  +4.5101e+06 , 
 0.0400 ,  +0.12962 ,  +0.0000e+00 ,  -7.7246e-01 ,  +1.4369e-01 ,  +9.0092e-02 ,  -1.1473e+03 ,  +2.1827e+04 ,  +5.7533e+06 , 
 0.1500 ,  +0.48377 ,  +0.0000e+00 ,  -7.7363e-01 ,  +1.7507e-01 ,  +5.3133e+00 ,  -9.7710e+02 ,  -1.3565e+04 ,  +5.4069e+06 , 
 0.1000 ,  +0.32241 ,  +0.0000e+00 ,  -7.7321e-01 ,  +1.1722e-01 ,  +1.0165e+01 ,  +5.7577e+02 ,  -3.3709e+04 ,  -2.9072e+06 , 
 0.0500 ,  +0.16164 ,  +0.0000e+00 ,  -7.7264e-01 ,  +1.2645e-02 ,  +3.3752e+00 ,  +1.2168e+03 ,  +1.6497e+04 ,  -6.6745e+06 , 
 0.0340 ,  +0.10510 ,  +0.0000e+00 ,  -7.7244e-01 ,  -1.6444e-01 ,  +5.5616e+00 ,  +1.2592e+03 ,  +3.6422e+04 ,  -7.3727e+06 , 
 0.0160 ,  +0.03413 ,  +0.0000e+00 ,  -4.5269e-01 ,  -1.8934e+00 ,  +1.2369e+01 ,  +2.2382e+03 ,  +6.5027e+04 ,  -1.5948e+07 , 
 0.0400 ,  +0.03301 ,  +0.0000e+00 ,  -8.7086e-02 ,  -1.7761e+00 ,  +5.0989e+00 ,  +8.2971e+02 ,  +3.0900e+04 ,  -5.9875e+06 , 
 0.0400 ,  +0.00779 ,  +0.0000e+00 ,  -8.4298e-03 ,  -3.9243e-01 ,  +5.5936e-01 ,  +9.7503e+01 ,  +7.1422e+03 ,  -5.6300e+05 , 
 0.0500 ,  +0.00388 ,  -2.1376e-05 ,  -1.1791e-03 ,  -1.0063e-01 ,  +1.2271e+00 ,  -6.5737e-01 ,  -5.9177e+03 ,  +8.5819e+04 , 
