# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.2272936230077116e-01 +6.8491260732591570e+00 +5.6241176474846322e+00 -6.1439878289447677e+01 -8.9464382547413225e+03 +2.6328517166150476e+04 +5.9187773327483803e+07 
+5.0000000000000003e-02 -5.2272842965888122e-01 +6.8491208143736886e+00 +5.6294417715695646e+00 -6.1597042014287773e+01 -9.1039529006142457e+03 +2.7802745522753899e+04 +6.0199445591937564e+07 
+1.0000000000000001e-01 -5.2272790219525744e-01 +6.8491371606443625e+00 +5.6342597858923931e+00 -6.1746539346155423e+01 -9.2607559235985118e+03 +2.9258375090953341e+04 +6.1208382231960654e+07 
+1.4999999999999999e-01 -5.2272777904217804e-01 +6.8491750529765119e+00 +5.6385700491336390e+00 -6.1887933768742037e+01 -9.4166994946973464e+03 +3.0690765208119705e+04 +6.2213480132030152e+07 
+2.0000000000000001e-01 -5.2272805933184463e-01 +6.8492344322746366e+00 +5.6423709187449766e+00 -6.2020788684012075e+01 -9.5716357511583174e+03 +3.2095274504371318e+04 +6.3213635940351367e+07 
+2.5000000000000000e-01 -5.2272874219658350e-01 +6.8493152394473604e+00 +5.6456607533955507e+00 -6.2144667630356921e+01 -9.7254168681781939e+03 +3.3467262700574436e+04 +6.4207746584704623e+07 
+2.9999999999999999e-01 -5.2272982676866264e-01 +6.8494174153982508e+00 +5.6484379110269156e+00 -6.2259133923756380e+01 -9.8778949957363420e+03 +3.4802087775081622e+04 +6.5194708797047138e+07 
+3.4999999999999998e-01 -5.2273131218040469e-01 +6.8495409010384485e+00 +5.6507007518360908e+00 -6.2363751130968012e+01 -1.0028922348837863e+04 +3.6095109646290293e+04 +6.6173419764020808e+07 
+4.0000000000000002e-01 -5.2273319756412273e-01 +6.8496856372754884e+00 +5.6524476307236098e+00 -6.2458082665972356e+01 -1.0178350998297374e+04 +3.7341687086555976e+04 +6.7142775694536880e+07 
+4.5000000000000001e-01 -5.2273548205220566e-01 +6.8498515650179748e+00 +5.6536769087083645e+00 -6.2541691943886562e+01 -1.0326033181936366e+04 +3.8537178824772120e+04 +6.8101673929444209e+07 
