# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +8.5269999999999992e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -2.8898982183760073e-02 -5.5309552659161154e-01 +5.7072332643461274e-03
5.0000000000000003e-02 +8.5269999309985085e+00 +0.0000000000000000e+00 +4.9999999999936526e-02 -2.8898644775746718e-02 -5.5309577766181606e-01 +5.7067893470221674e-03
1.0000000000000001e-01 +8.5269997239939759e+00 +0.0000000000000000e+00 +9.9999999999492148e-02 -2.8898329197428609e-02 -5.5309641914451302e-01 +5.7063459419630985e-03
1.5000000000000002e-01 +8.5269993789862415e+00 +0.0000000000000000e+00 +1.4999999999828598e-01 -2.8898035474548198e-02 -5.5309745016076162e-01 +5.7059030792118827e-03
2.0000000000000001e-01 +8.5269988959750496e+00 +0.0000000000000000e+00 +1.9999999999593712e-01 -2.8897763632849672e-02 -5.5309886983163692e-01 +5.7054607888115429e-03
2.5000000000000000e-01 +8.5269982749600448e+00 +0.0000000000000000e+00 +2.4999999999206468e-01 -2.8897513698078896e-02 -5.5310067727823120e-01 +5.7050191008051580e-03
2.9999999999999999e-01 +8.5269975159407760e+00 +0.0000000000000000e+00 +2.9999999998628768e-01 -2.8897285695983307e-02 -5.5310287162165228e-01 +5.7045780452358481e-03
3.4999999999999998e-01 +8.5269966189166979e+00 +0.0000000000000000e+00 +3.4999999997822528e-01 -2.8897079652311895e-02 -5.5310545198302508e-01 +5.7041376521467825e-03
3.9999999999999997e-01 +8.5269955838871638e+00 +0.0000000000000000e+00 +3.9999999996749658e-01 -2.8896895592815157e-02 -5.5310841748349060e-01 +5.7036979515811565e-03
4.4999999999999996e-01 +8.5269944108514348e+00 +0.0000000000000000e+00 +4.4999999995372059e-01 -2.8896733543245033e-02 -5.5311176724420608e-01 +5.7032589735821950e-03
4.9999999999999994e-01 +8.5269930998086760e+00 +0.0000000000000000e+00 +4.9999999993651639e-01 -2.8896593529354846e-02 -5.5311550038634538e-01 +5.7028207481931385e-03
5.4999999999999993e-01 +8.5269916507579548e+00 +0.0000000000000000e+00 +5.4999999991550308e-01 -2.8896475576899280e-02 -5.5311961603109905e-01 +5.7023833054572464e-03
5.9999999999999998e-01 +8.5269900636982445e+00 +0.0000000000000000e+00 +5.9999999989029962e-01 -2.8896379711634279e-02 -5.5312411329967448e-01 +5.7019466754177845e-03
6.5000000000000002e-01 +8.5269883386284242e+00 +0.0000000000000000e+00 +6.4999999986052504e-01 -2.8896305959317029e-02 -5.5312899131329496e-01 +5.7015108881180122e-03
7.0000000000000007e-01 +8.5269864755472753e+00 +0.0000000000000000e+00 +6.9999999982579841e-01 -2.8896254345705912e-02 -5.5313424919320131e-01 +5.7010759736011874e-03
7.5000000000000011e-01 +8.5269844744534868e+00 +0.0000000000000000e+00 +7.4999999978573872e-01 -2.8896224896560400e-02 -5.5313988606065079e-01 +5.7006419619105497e-03
8.0000000000000016e-01 +8.5269823353456520e+00 +0.0000000000000000e+00 +7.9999999973996505e-01 -2.8896217637641070e-02 -5.5314590103691674e-01 +5.7002088830893196e-03
