# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +8.5269999999999992e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-5.0000000000000003e-02 +8.5269999310734015e+00 +0.0000000000000000e+00 -4.9999999999936658e-02 +2.7570702787964543e-06 +0.0000000000000000e+00 +9.9999999999619926e-01
-1.0000000000000001e-01 +8.5269997242923150e+00 +0.0000000000000000e+00 -9.9999999999493244e-02 +5.5141799178425661e-06 +0.0000000000000000e+00 +9.9999999998479694e-01
-1.5000000000000002e-01 +8.5269993796547219e+00 +0.0000000000000000e+00 -1.4999999999828967e-01 +8.2713308133287493e-06 +0.0000000000000000e+00 +9.9999999996579259e-01
-2.0000000000000001e-01 +8.5269988971585136e+00 +0.0000000000000000e+00 -1.9999999999594581e-01 +1.1028524853407606e-05 +0.0000000000000000e+00 +9.9999999993918587e-01
-2.5000000000000000e-01 +8.5269982768014856e+00 +0.0000000000000000e+00 -2.4999999999208156e-01 +1.3785763918194004e-05 +0.0000000000000000e+00 +9.9999999990497646e-01
-2.9999999999999999e-01 +8.5269975185813394e+00 +0.0000000000000000e+00 -2.9999999998631677e-01 +1.6543049879765175e-05 +0.0000000000000000e+00 +9.9999999986316390e-01
-3.4999999999999998e-01 +8.5269966224956839e+00 +0.0000000000000000e+00 -3.4999999997827125e-01 +1.9300384602160789e-05 +0.0000000000000000e+00 +9.9999999981374776e-01
-3.9999999999999997e-01 +8.5269955885420359e+00 +0.0000000000000000e+00 -3.9999999996756480e-01 +2.2057769941383039e-05 +0.0000000000000000e+00 +9.9999999975672760e-01
-4.4999999999999996e-01 +8.5269944167178160e+00 +0.0000000000000000e+00 -4.4999999995381723e-01 +2.4815207745396724e-05 +0.0000000000000000e+00 +9.9999999969210296e-01
-4.9999999999999994e-01 +8.5269931070203562e+00 +0.0000000000000000e+00 -4.9999999993664834e-01 +2.7572699854129330e-05 +0.0000000000000000e+00 +9.9999999961987329e-01
-5.4999999999999993e-01 +8.5269916594468942e+00 +0.0000000000000000e+00 -5.4999999991567783e-01 +3.0330248099471115e-05 +0.0000000000000000e+00 +9.9999999954003815e-01
-5.9999999999999998e-01 +8.5269900739945790e+00 +0.0000000000000000e+00 -5.9999999989052544e-01 +3.3087854305275187e-05 +0.0000000000000000e+00 +9.9999999945259710e-01
-6.5000000000000002e-01 +8.5269883506604671e+00 +0.0000000000000000e+00 -6.4999999986081081e-01 +3.5845520287357576e-05 +0.0000000000000000e+00 +9.9999999935754946e-01
-7.0000000000000007e-01 +8.5269864894415246e+00 +0.0000000000000000e+00 -6.9999999982615357e-01 +3.8603247853497332e-05 +0.0000000000000000e+00 +9.9999999925489480e-01
-7.5000000000000011e-01 +8.5269844903346268e+00 +0.0000000000000000e+00 -7.4999999978617349e-01 +4.1361038803436578e-05 +0.0000000000000000e+00 +9.9999999914463245e-01
-8.0000000000000016e-01 +8.5269823533365585e+00 +0.0000000000000000e+00 -7.9999999974049008e-01 +4.4118894928880608e-05 +0.0000000000000000e+00 +9.9999999902676173e-01
-8.5000000000000020e-01 +8.5269800784440175e+00 +0.0000000000000000e+00 -8.4999999968872286e-01 +4.6876818013497952e-05 +0.0000000000000000e+00 +9.9999999890128211e-01
-9.0000000000000024e-01 +8.5269776656536109e+00 +0.0000000000000000e+00 -8.9999999963049149e-01 +4.9634809832920456e-05 +0.0000000000000000e+00 +9.9999999876819301e-01
-9.5000000000000029e-01 +8.5269751149618589e+00 +0.0000000000000000e+00 -9.4999999956541537e-01 +5.2392872154743353e-05 +0.0000000000000000e+00 +9.9999999862749367e-01
-1.0000000000000002e+00 +8.5269724263651909e+00 +0.0000000000000000e+00 -9.9999999949311402e-01 +5.5151006738525347e-05 +0.0000000000000000e+00 +9.9999999847918342e-01
-1.0500000000000003e+00 +8.5269695998599513e+00 +0.0000000000000000e+00 -1.0499999994132068e+00 +5.7909215335788674e-05 +0.0000000000000000e+00 +9.9999999832326159e-01
-1.1000000000000003e+00 +8.5269666354423954e+00 +0.0000000000000000e+00 -1.0999999993253131e+00 +6.0667499690019187e-05 +0.0000000000000000e+00 +9.9999999815972740e-01
-1.1500000000000004e+00 +8.5269635331086917e+00 +0.0000000000000000e+00 -1.1499999992290526e+00 +6.3425861536666413e-05 +0.0000000000000000e+00 +9.9999999798858019e-01
