# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +8.5269999999999992e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
5.0000000000000003e-02 +8.5269999308524564e+00 +0.0000000000000000e+00 +4.9999999999936241e-02 -2.7659019531428545e-06 +0.0000000000000000e+00 +9.9999999999617495e-01
1.0000000000000001e-01 +8.5269997234097659e+00 +0.0000000000000000e+00 +9.9999999999489969e-02 -5.5318061927180075e-06 +0.0000000000000000e+00 +9.9999999998469957e-01
1.5000000000000002e-01 +8.5269993776717694e+00 +0.0000000000000000e+00 +1.4999999999827868e-01 -8.2977144830626274e-06 +0.0000000000000000e+00 +9.9999999996557398e-01
2.0000000000000001e-01 +8.5269988936382202e+00 +0.0000000000000000e+00 +1.9999999999591986e-01 -1.1063628584844647e-05 +0.0000000000000000e+00 +9.9999999993879807e-01
2.5000000000000000e-01 +8.5269982713087842e+00 +0.0000000000000000e+00 +2.4999999999203099e-01 -1.3829550255062856e-05 +0.0000000000000000e+00 +9.9999999990437183e-01
2.9999999999999999e-01 +8.5269975106830387e+00 +0.0000000000000000e+00 +2.9999999998622950e-01 -1.6595481247046973e-05 +0.0000000000000000e+00 +9.9999999986229504e-01
3.4999999999999998e-01 +8.5269966117604739e+00 +0.0000000000000000e+00 +3.4999999997813297e-01 -1.9361423310457738e-05 +0.0000000000000000e+00 +9.9999999981256771e-01
3.9999999999999997e-01 +8.5269955745404928e+00 +0.0000000000000000e+00 +3.9999999996735880e-01 -2.2127378191286989e-05 +0.0000000000000000e+00 +9.9999999975518961e-01
4.4999999999999996e-01 +8.5269943990224117e+00 +0.0000000000000000e+00 +4.4999999995352447e-01 -2.4893347631857742e-05 +0.0000000000000000e+00 +9.9999999969016062e-01
4.9999999999999994e-01 +8.5269930852054578e+00 +0.0000000000000000e+00 +4.9999999993624739e-01 -2.7659333370824277e-05 +0.0000000000000000e+00 +9.9999999961748065e-01
5.4999999999999993e-01 +8.5269916330887732e+00 +0.0000000000000000e+00 +5.4999999991514503e-01 -3.0425337143172217e-05 +0.0000000000000000e+00 +9.9999999953714946e-01
5.9999999999999998e-01 +8.5269900426714127e+00 +0.0000000000000000e+00 +5.9999999988983477e-01 -3.3191360680218603e-05 +0.0000000000000000e+00 +9.9999999944916684e-01
6.5000000000000002e-01 +8.5269883139523461e+00 +0.0000000000000000e+00 +6.4999999985993417e-01 -3.5957405709611992e-05 +0.0000000000000000e+00 +9.9999999935353256e-01
7.0000000000000007e-01 +8.5269864469304544e+00 +0.0000000000000000e+00 +6.9999999982506056e-01 -3.8723473955332502e-05 +0.0000000000000000e+00 +9.9999999925024641e-01
7.5000000000000011e-01 +8.5269844416045348e+00 +0.0000000000000000e+00 +7.4999999978483134e-01 -4.1489567137691934e-05 +0.0000000000000000e+00 +9.9999999913930804e-01
8.0000000000000016e-01 +8.5269822979732961e+00 +0.0000000000000000e+00 +7.9999999973886382e-01 -4.4255686973333812e-05 +0.0000000000000000e+00 +9.9999999902071723e-01
8.5000000000000020e-01 +8.5269800160353633e+00 +0.0000000000000000e+00 +8.4999999968677553e-01 -4.7021835175233492e-05 +0.0000000000000000e+00 +9.9999999889447366e-01
9.0000000000000024e-01 +8.5269775957892762e+00 +0.0000000000000000e+00 +8.9999999962818367e-01 -4.9788013452698216e-05 +0.0000000000000000e+00 +9.9999999876057699e-01
9.5000000000000029e-01 +8.5269750372334876e+00 +0.0000000000000000e+00 +9.4999999956270564e-01 -5.2554223511367202e-05 +0.0000000000000000e+00 +9.9999999861902689e-01
1.0000000000000002e+00 +8.5269723403663669e+00 +0.0000000000000000e+00 +9.9999999948995877e-01 -5.5320467053211717e-05 +0.0000000000000000e+00 +9.9999999846982301e-01
1.0500000000000003e+00 +8.5269695051861962e+00 +0.0000000000000000e+00 +1.0499999994095603e+00 -5.8086745776535158e-05 +0.0000000000000000e+00 +9.9999999831296504e-01
1.1000000000000003e+00 +8.5269665316911745e+00 +0.0000000000000000e+00 +1.0999999993211276e+00 -6.0853061375973112e-05 +0.0000000000000000e+00 +9.9999999814845253e-01
1.1500000000000004e+00 +8.5269634198794151e+00 +0.0000000000000000e+00 +1.1499999992242780e+00 -6.3619415542493456e-05 +0.0000000000000000e+00 +9.9999999797628503e-01
1.2000000000000004e+00 +8.5269601697489481e+00 +0.0000000000000000e+00 +1.1999999991186285e+00 -6.6385809963396425e-05 +0.0000000000000000e+00 +9.9999999779646220e-01
1.2500000000000004e+00 +8.5269567812977201e+00 +0.0000000000000000e+00 +1.2499999990037967e+00 -6.9152246322314669e-05 +0.0000000000000000e+00 +9.9999999760898350e-01
1.3000000000000005e+00 +8.5269532545235904e+00 +0.0000000000000000e+00 +1.2999999988793993e+00 -7.1918726299213343e-05 +0.0000000000000000e+00 +9.9999999741384848e-01
1.3500000000000005e+00 +8.5269495894243352e+00 +0.0000000000000000e+00 +1.3499999987450539e+00 -7.4685251570390178e-05 +0.0000000000000000e+00 +9.9999999721105670e-01
1.4000000000000006e+00 +8.5269457859976505e+00 +0.0000000000000000e+00 +1.3999999986003775e+00 -7.7451823808475552e-05 +0.0000000000000000e+00 +9.9999999700060760e-01
1.4500000000000006e+00 +8.5269418442411435e+00 +0.0000000000000000e+00 +1.4499999984449872e+00 -8.0218444682432570e-05 +0.0000000000000000e+00 +9.9999999678250062e-01
1.5000000000000007e+00 +8.5269377641523434e+00 +0.0000000000000000e+00 +1.4999999982784999e+00 -8.2985115857557129e-05 +0.0000000000000000e+00 +9.9999999655673533e-01
1.5500000000000007e+00 +8.5269335457286921e+00 +0.0000000000000000e+00 +1.5499999981005330e+00 -8.5751838995477990e-05 +0.0000000000000000e+00 +9.9999999632331116e-01
1.6000000000000008e+00 +8.5269291889675500e+00 +0.0000000000000000e+00 +1.5999999979107034e+00 -8.8518615754156860e-05 +0.0000000000000000e+00 +9.9999999608222745e-01
1.6500000000000008e+00 +8.5269246938661958e+00 +0.0000000000000000e+00 +1.6499999977086282e+00 -9.1285447787888438e-05 +0.0000000000000000e+00 +9.9999999583348365e-01
1.7000000000000008e+00 +8.5269200604218227e+00 +0.0000000000000000e+00 +1.6999999974939242e+00 -9.4052336747300523e-05 +0.0000000000000000e+00 +9.9999999557707908e-01
1.7500000000000009e+00 +8.5269152886315442e+00 +0.0000000000000000e+00 +1.7499999972662084e+00 -9.6819284279354054e-05 +0.0000000000000000e+00 +9.9999999531301320e-01
1.8000000000000009e+00 +8.5269103784923903e+00 +0.0000000000000000e+00 +1.7999999970250977e+00 -9.9586292027343190e-05 +0.0000000000000000e+00 +9.9999999504128534e-01
1.8500000000000010e+00 +8.5269053300013091e+00 +0.0000000000000000e+00 +1.8499999967702092e+00 -1.0235336163089538e-04 +0.0000000000000000e+00 +9.9999999476189483e-01
1.9000000000000010e+00 +8.5269001431551690e+00 +0.0000000000000000e+00 +1.8999999965011596e+00 -1.0512049472597145e-04 +0.0000000000000000e+00 +9.9999999447484089e-01
1.9500000000000011e+00 +8.5268948179507511e+00 +0.0000000000000000e+00 +1.9499999962175656e+00 -1.0788769294486561e-04 +0.0000000000000000e+00 +9.9999999418012298e-01
2.0000000000000009e+00 +8.5268893543847604e+00 +0.0000000000000000e+00 +1.9999999959190442e+00 -1.1065495791620560e-04 +0.0000000000000000e+00 +9.9999999387774030e-01
2.0500000000000007e+00 +8.5268837524538199e+00 +0.0000000000000000e+00 +2.0499999956052122e+00 -1.1342229126467571e-04 +0.0000000000000000e+00 +9.9999999356769209e-01
2.1000000000000005e+00 +8.5268780121544676e+00 +0.0000000000000000e+00 +2.0999999952756858e+00 -1.1618969460796968e-04 +0.0000000000000000e+00 +9.9999999324997757e-01
2.1500000000000004e+00 +8.5268721334831650e+00 +0.0000000000000000e+00 +2.1499999949300821e+00 -1.1895716955374364e-04 +0.0000000000000000e+00 +9.9999999292459607e-01
2.2000000000000002e+00 +8.5268661164362918e+00 +0.0000000000000000e+00 +2.1999999945680178e+00 -1.2172471769933913e-04 +0.0000000000000000e+00 +9.9999999259154670e-01
2.2500000000000000e+00 +8.5268599610101479e+00 +0.0000000000000000e+00 +2.2499999941891091e+00 -1.2449234063178320e-04 +0.0000000000000000e+00 +9.9999999225082870e-01
2.2999999999999998e+00 +8.5268536672009549e+00 +0.0000000000000000e+00 +2.2999999937929729e+00 -1.2726003992778837e-04 +0.0000000000000000e+00 +9.9999999190244127e-01
2.3499999999999996e+00 +8.5268472350048565e+00 +0.0000000000000000e+00 +2.3499999933792255e+00 -1.3002781715375277e-04 +0.0000000000000000e+00 +9.9999999154638353e-01
2.3999999999999995e+00 +8.5268406644179162e+00 +0.0000000000000000e+00 +2.3999999929474836e+00 -1.3279567386576015e-04 +0.0000000000000000e+00 +9.9999999118265459e-01
2.4499999999999993e+00 +8.5268339554361194e+00 +0.0000000000000000e+00 +2.4499999924973634e+00 -1.3556361160957996e-04 +0.0000000000000000e+00 +9.9999999081125368e-01
2.4999999999999991e+00 +8.5268271080553788e+00 +0.0000000000000000e+00 +2.4999999920284814e+00 -1.3833163192066735e-04 +0.0000000000000000e+00 +9.9999999043217991e-01
2.5499999999999989e+00 +8.5268201222715270e+00 +0.0000000000000000e+00 +2.5499999915404539e+00 -1.4109973632416323e-04 +0.0000000000000000e+00 +9.9999999004543227e-01
