# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.7742760533543358e-01 +7.5620008916113841e+00 +6.4408324030481126e+00 -8.9245807400168843e+01 +2.4050715092408363e+03 +2.1259071006922063e+05 -1.1341291528933709e+07 
+5.0000000000000003e-02 -5.7741921651002803e-01 +7.5615250698776526e+00 +6.4435480584729499e+00 -8.8877651728623917e+01 +2.5662064545595963e+03 +2.0906443105584406e+05 -1.2278177841511035e+07 
+1.0000000000000001e-01 -5.7741123721641374e-01 +7.5610700340499744e+00 +6.4461881749934751e+00 -8.8476944021060092e+01 +2.7186999094296475e+03 +2.0537020471474226e+05 -1.3165826962561548e+07 
+1.4999999999999999e-01 -5.7740366738471993e-01 +7.5606358368407749e+00 +6.4487429585421339e+00 -8.8044915094177057e+01 +2.8627394612431831e+03 +2.0151567615430232e+05 -1.4005261073427750e+07 
+2.0000000000000001e-01 -5.7739650694516598e-01 +7.5602225309625553e+00 +6.4512026160880040e+00 -8.7582795748417567e+01 +2.9985126677634271e+03 +1.9750849038954487e+05 -1.4797502151951784e+07 
+2.5000000000000000e-01 -5.7738975582786445e-01 +7.5598301691271956e+00 +6.4535573522356362e+00 -8.7091816708557545e+01 +3.1262071427165311e+03 +1.9335629177783281e+05 -1.5543572523573440e+07 
+2.9999999999999999e-01 -5.7738341396302695e-01 +7.5594588040440938e+00 +6.4557973709219487e+00 -8.6573208587083656e+01 +3.2460105233587810e+03 +1.8906672382721980e+05 -1.6244494695798369e+07 
+3.4999999999999998e-01 -5.7737748128091171e-01 +7.5591084884269986e+00 +6.4579128809075543e+00 -8.6028202122919055e+01 +3.3581103175077087e+03 +1.8464743100831439e+05 -1.6901290304035135e+07 
+4.0000000000000002e-01 -5.7737195771167626e-01 +7.5587792749909424e+00 +6.4598940849562343e+00 -8.5458028091120752e+01 +3.4626941892724485e+03 +1.8010605818452628e+05 -1.7514982021784868e+07 
+4.5000000000000001e-01 -5.7736684318560216e-01 +7.5584712164462946e+00 +6.4617311902474945e+00 -8.4863917031577145e+01 +3.5599496816736082e+03 +1.7545024821490035e+05 -1.8086591698233485e+07 
+5.0000000000000000e-01 -5.7736213763294197e-01 +7.5581843655093879e+00 +6.4634144001624314e+00 -8.4247099707227250e+01 +3.6500644415542083e+03 +1.7068764586198583e+05 -1.8617141888114173e+07 
+5.5000000000000004e-01 -5.7735784098397358e-01 +7.5579187748926886e+00 +6.4649339240059547e+00 -8.3608806672101863e+01 +3.7332259573397951e+03 +1.6582589410056756e+05 -1.9107654084735252e+07 
+5.9999999999999998e-01 -5.7735395316901916e-01 +7.5576744973115231e+00 +6.4662799618044726e+00 -8.2950268587118899e+01 +3.8096219614918064e+03 +1.6087263685784678e+05 -1.9559151406369768e+07 
+6.5000000000000002e-01 -5.7735047411839213e-01 +7.5574515854806465e+00 +6.4674427225600395e+00 -8.2272716041561353e+01 +3.8794399517272032e+03 +1.5583551743974068e+05 -1.9972655415891919e+07 
+6.9999999999999996e-01 -5.7734740376239380e-01 +7.5572500921149466e+00 +6.4684124109320518e+00 -8.1577379608435876e+01 +3.9428675294582872e+03 +1.5072217906708390e+05 -2.0349188322897244e+07 
+7.5000000000000000e-01 -5.7734474203140085e-01 +7.5570700699330837e+00 +6.4691792305777991e+00 -8.0865489958002144e+01 +4.0000923411191070e+03 +1.4554026563842301e+05 -2.0689772716465995e+07 
+8.0000000000000004e-01 -5.7734248885579109e-01 +7.5569115716493158e+00 +6.4697333886132595e+00 -8.0138277574345878e+01 +4.0513019207210768e+03 +1.4029741965954116e+05 -2.0995430351330053e+07 
+8.4999999999999998e-01 -5.7734064416595476e-01 +7.5567746499830921e+00 +6.4700650897002685e+00 -7.9396973114358843e+01 +4.0966838806114911e+03 +1.3500128501878071e+05 -2.1267183557197072e+07 
+9.0000000000000002e-01 -5.7733920789229831e-01 +7.5566593576510339e+00 +6.4701645391625000e+00 -7.8642807076425626e+01 +4.1364258075400248e+03 +1.2965950427309454e+05 -2.1506054465897948e+07 
+9.4999999999999996e-01 -5.7733817996521908e-01 +7.5565657473715397e+00 +6.4700219415673734e+00 -7.7877010001317174e+01 +4.1707153142540992e+03 +1.2427972034235926e+05 -2.1713065405887302e+07 
+1.0000000000000000e+00 -5.7733756031522487e-01 +7.5564938718648511e+00 +6.4696275035857242e+00 -7.7100812475261719e+01 +4.1997399532155277e+03 +1.1886957651804484e+05 -2.1889238285859801e+07 
+1.0500000000000000e+00 -5.7733734887274346e-01 +7.5564437838511989e+00 +6.4689714287117344e+00 -7.6315445050109858e+01 +4.2236873657534452e+03 +1.1343671582378745e+05 -2.2035595629031524e+07 
+1.1000000000000001e+00 -5.7733754556824290e-01 +7.5564155360508991e+00 +6.4680439250094457e+00 -7.5522138238394618e+01 +4.2427450614876579e+03 +1.0798878092979621e+05 -2.2153159035700243e+07 
+1.1499999999999999e+00 -5.7733815033224334e-01 +7.5564091811863188e+00 +6.4668351957886543e+00 -7.4722122612203179e+01 +4.2571006904754440e+03 +1.0253341501096834e+05 -2.2242951105928630e+07 
+1.2000000000000000e+00 -5.7733916309525679e-01 +7.5564247719771558e+00 +6.4653354452154828e+00 -7.3916628597173855e+01 +4.2669418700876622e+03 +9.7078260036510052e+04 -2.2305994179958515e+07 
+1.2500000000000000e+00 -5.7734058378785114e-01 +7.5564623611499462e+00 +6.4635348835898716e+00 -7.3106886862382069e+01 +4.2724560585760210e+03 +9.1630959968302515e+04 -2.2343309551565278e+07 
+1.3000000000000000e+00 -5.7734241234056471e-01 +7.5565220014245806e+00 +6.4614237130614889e+00 -7.2294127772890320e+01 +4.2738309284318229e+03 +8.6199156266301012e+04 -2.2355919937825836e+07 
+1.3500000000000001e+00 -5.7734464868397517e-01 +7.5566037455285704e+00 +6.4589921391772300e+00 -7.1479581966518168e+01 +4.2712540669998489e+03 +8.0790492612532340e+04 -2.2344847511389930e+07 
+1.3999999999999999e+00 -5.7734729274865804e-01 +7.5567076461857816e+00 +6.4562303686832205e+00 -7.0664479898221700e+01 +4.2649130258043124e+03 +7.5412611205582332e+04 -2.2311114186711352e+07 
+1.4500000000000000e+00 -5.7735034446528444e-01 +7.5568337561242531e+00 +6.4531286072229053e+00 -6.9850052166426266e+01 +4.2549953886781941e+03 +7.0073155404659381e+04 -2.2255742108512696e+07 
+1.5000000000000000e+00 -5.7735380376443035e-01 +7.5569821280701515e+00 +6.4496770602446114e+00 -6.9037529244341229e+01 +4.2416887410461468e+03 +6.4779767528183678e+04 -2.2179753420380544e+07 
+1.5500000000000000e+00 -5.7735767057678333e-01 +7.5571528147522686e+00 +6.4458659341964175e+00 -6.8228141687998644e+01 +4.2251806487696658e+03 +5.9540090574915353e+04 -2.2084170162706468e+07 
+1.6000000000000001e+00 -5.7736194483302239e-01 +7.5573458688977944e+00 +6.4416854359970266e+00 -6.7423119944400824e+01 +4.2056586618013043e+03 +5.4361766625161465e+04 -2.1970014256365892e+07 
+1.6499999999999999e+00 -5.7736662646383297e-01 +7.5575613432383957e+00 +6.4371257703411269e+00 -6.6623694619055343e+01 +4.1833103911825938e+03 +4.9252439091447071e+04 -2.1838308040987983e+07 
+1.7000000000000000e+00 -5.7737171539994159e-01 +7.5577992905055886e+00 +6.4321771457339718e+00 -6.5831096264070638e+01 +4.1583233454063893e+03 +4.4219750891457377e+04 -2.1690073165078372e+07 
+1.7500000000000000e+00 -5.7737721157206212e-01 +7.5580597634318210e+00 +6.4268297653148272e+00 -6.5046555440587198e+01 +4.1308851787148269e+03 +3.9271345041699293e+04 -2.1526332268007889e+07 
+1.8000000000000000e+00 -5.7738311491094285e-01 +7.5583428147470517e+00 +6.4210738394447828e+00 -6.4271302564393295e+01 +4.1011833530268177e+03 +3.4414863325239014e+04 -2.1348106698555611e+07 
+1.8500000000000001e+00 -5.7738942534737825e-01 +7.5586484971872547e+00 +6.4148995733734848e+00 -6.3506568268420935e+01 +4.0694054698483637e+03 +2.9657949315299753e+04 -2.1156418755117830e+07 
+1.8999999999999999e+00 -5.7739614281217910e-01 +7.5589768634895842e+00 +6.4082971725815581e+00 -6.2753583197760022e+01 +4.0357391218275457e+03 +2.5008246669407406e+04 -2.0952290671634503e+07 
+1.9500000000000000e+00 -5.7740326723611524e-01 +7.5593279663882385e+00 +6.4012568460287360e+00 -6.2013577838878618e+01 +4.0003718118777479e+03 +2.0473397760879820e+04 -2.0736744089966185e+07 
