# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6046114634680488e-01 +7.0404813106417174e+00 +3.5124424831940367e+01 -1.1733357281754345e+03 -9.4350142835757088e+03 +6.1652845432628447e+05 +4.8627006585974880e+06 
+5.0000000000000003e-02 -5.6046128870932288e-01 +7.0404963736894333e+00 +3.5123631813324792e+01 -1.1733140506946379e+03 -9.4355177890304349e+03 +6.1649742296622985e+05 +4.8673089937584344e+06 
+1.0000000000000001e-01 -5.6046171552481661e-01 +7.0405415273859342e+00 +3.5121249978699524e+01 -1.1732487897502881e+03 -9.4369700883953046e+03 +6.1640491913574643e+05 +4.8807070862230957e+06 
+1.5000000000000002e-01 -5.6046242638523636e-01 +7.0406167185680717e+00 +3.5117275163785692e+01 -1.1731396027869253e+03 -9.4392839685683066e+03 +6.1625182982359710e+05 +4.9022553502769675e+06 
+2.0000000000000001e-01 -5.6046342088253609e-01 +7.0407218940751006e+00 +3.5111703199868103e+01 -1.1729861472310288e+03 -9.4423720957286587e+03 +6.1603904182262206e+05 +4.9313133768930044e+06 
+2.5000000000000000e-01 -5.6046469860871007e-01 +7.0408570007475415e+00 +3.5104529921695324e+01 -1.1727880804475549e+03 -9.4461472406407702e+03 +6.1576744137868576e+05 +4.9672414947159505e+06 
+2.9999999999999999e-01 -5.6046625915577830e-01 +7.0410219854265987e+00 +3.5095751162997502e+01 -1.1725450597206636e+03 -9.4505221408734978e+03 +6.1543791407389566e+05 +5.0093997812097780e+06 
+3.4999999999999998e-01 -5.6046810211578213e-01 +7.0412167949604614e+00 +3.5085362757175652e+01 -1.1722567425083209e+03 -9.4554095328138355e+03 +6.1505134688321385e+05 +5.0571483243529238e+06 
+3.9999999999999997e-01 -5.6047022708079131e-01 +7.0414413761964703e+00 +3.5073360537867764e+01 -1.1719227861150478e+03 -9.4607221625160146e+03 +6.1460862549037160e+05 +5.1098472837085044e+06 
+4.4999999999999996e-01 -5.6047263364288602e-01 +7.0416956759886586e+00 +3.5059740335836032e+01 -1.1715428480220189e+03 -9.4663726960139575e+03 +6.1411063706828817e+05 +5.1668562559404122e+06 
+4.9999999999999994e-01 -5.6047532139419687e-01 +7.0419796411883846e+00 +3.5044497986743814e+01 -1.1711165854912385e+03 -9.4722739439878915e+03 +6.1355826699073787e+05 +5.2275358538648561e+06 
+5.4999999999999993e-01 -5.6047828992686266e-01 +7.0422932186547493e+00 +3.5027629322182619e+01 -1.1706436559777385e+03 -9.4783385963670025e+03 +6.1295240216941026e+05 +5.2912458183833519e+06 
+5.9999999999999998e-01 -5.6048153883305230e-01 +7.0426363552469056e+00 +3.5009130175491727e+01 -1.1701237168454727e+03 -9.4844794069510008e+03 +6.1229392883901333e+05 +5.3573463776506167e+06 
+6.5000000000000002e-01 -5.6048506770496187e-01 +7.0430089978300945e+00 +3.4988996379126682e+01 -1.1695564255977672e+03 -9.4906090939262522e+03 +6.1158373438836134e+05 +5.4251974592631478e+06 
+7.0000000000000007e-01 -5.6048887613479392e-01 +7.0434110932658971e+00 +3.4967223763527365e+01 -1.1689414394743287e+03 -9.4966403367938547e+03 +6.1082270403660659e+05 +5.4941587746391566e+06 
+7.5000000000000011e-01 -5.6049296371481294e-01 +7.0438425884276299e+00 +3.4943808163909509e+01 -1.1682784160924919e+03 -9.5024859330888012e+03 +6.1001172616173828e+05 +5.5635907813220555e+06 
+8.0000000000000016e-01 -5.6049733003725644e-01 +7.0443034301855176e+00 +3.4918745407683119e+01 -1.1675670128401987e+03 -9.5080584833932953e+03 +6.0915168730452214e+05 +5.6328526383833662e+06 
+8.5000000000000020e-01 -5.6050197469443119e-01 +7.0447935654157261e+00 +3.4892031328726198e+01 -1.1668068872426525e+03 -9.5132707547801037e+03 +6.0824347517464694e+05 +5.7013045876858877e+06 
+9.0000000000000024e-01 -5.6050689727865166e-01 +7.0453129409973272e+00 +3.4863661758302783e+01 -1.1659976968370952e+03 -9.5180354500055601e+03 +6.0728797761662165e+05 +5.7683064430348435e+06 
+9.5000000000000029e-01 -5.6051209738224117e-01 +7.0458615038089594e+00 +3.4833632524784356e+01 -1.1651390990413956e+03 -9.5222651956696009e+03 +6.0628608157316176e+05 +5.8332174917466631e+06 
+1.0000000000000002e+00 -5.6051757459757123e-01 +7.0464392007397345e+00 +3.4801939460342794e+01 -1.1642307515925220e+03 -9.5258727223489477e+03 +6.0523867664065270e+05 +5.8953977154473839e+06 
+1.0500000000000003e+00 -5.6052332843413410e-01 +7.0470459721965106e+00 +3.4768580538686955e+01 -1.1632725340739287e+03 -9.5287790067844817e+03 +6.0414707783691329e+05 +5.9542621128367372e+06 
+1.1000000000000003e+00 -5.6052935807138182e-01 +7.0476817314889537e+00 +3.4733562700277588e+01 -1.1622652373566884e+03 -9.5309439237161660e+03 +6.0301429037438496e+05 +6.0095028147485601e+06 
+1.1500000000000004e+00 -5.6053566260662824e-01 +7.0483463848518166e+00 +3.4696895222356808e+01 -1.1612098856973812e+03 -9.5323383697536283e+03 +6.0184373308987671e+05 +6.0608944100295370e+06 
+1.2000000000000004e+00 -5.6054224113722273e-01 +7.0490398385214030e+00 +3.4658587383914352e+01 -1.1601075033373038e+03 -9.5329332882639683e+03 +6.0063882475041400e+05 +6.1082117966115493e+06 
+1.2500000000000004e+00 -5.6054909276053522e-01 +7.0497619987365967e+00 +3.4618648463660257e+01 -1.1589591144938533e+03 -9.5326996220299807e+03 +5.9940298378729552e+05 +6.1512298886545915e+06 
+1.3000000000000005e+00 -5.6055621657396226e-01 +7.0505127717394762e+00 +3.4577087741106133e+01 -1.1577657434428065e+03 -9.5316083396166268e+03 +5.9813962919232540e+05 +6.1897237842076691e+06 
+1.3500000000000005e+00 -5.6056361167492619e-01 +7.0512920637730510e+00 +3.4533914495266387e+01 -1.1565284143714064e+03 -9.5296303904970209e+03 +5.9685217908416700e+05 +6.2234684269924443e+06 
+1.4000000000000006e+00 -5.6057127716085586e-01 +7.0520997810831219e+00 +3.4489138003399084e+01 -1.1552481514911442e+03 -9.5267366926010272e+03 +5.9554405177740636e+05 +6.2522386043549711e+06 
+1.4500000000000006e+00 -5.6057921212923412e-01 +7.0529358299154676e+00 +3.4442767547453961e+01 -1.1539259789156529e+03 -9.5228982852223526e+03 +5.9421866473722423e+05 +6.2758098993550455e+06 
+1.5000000000000007e+00 -5.6058741567753378e-01 +7.0538001165212245e+00 +3.4394812403960252e+01 -1.1525629208788596e+03 -9.5180860692715651e+03 +5.9287943636894540e+05 +6.2939569893510016e+06 
+1.5500000000000007e+00 -5.6059588690328122e-01 +7.0546925471517392e+00 +3.4345281854537532e+01 -1.1511600015239596e+03 -9.5122710827041774e+03 +5.9152978426867118e+05 +6.3064554734986518e+06 
+1.6000000000000008e+00 -5.6060462490401364e-01 +7.0556130280592262e+00 +3.4294185179016900e+01 -1.1497182449286722e+03 -9.5054243194098526e+03 +5.9017312541096192e+05 +6.3130806665466316e+06 
+1.6500000000000008e+00 -5.6061362877728182e-01 +7.0565614654971913e+00 +3.4241531655991814e+01 -1.1482386751264594e+03 -9.4975167498174906e+03 +5.8881287633896200e+05 +6.3136077657354148e+06 
+1.7000000000000008e+00 -5.6062289762067574e-01 +7.0575377657242182e+00 +3.4187330566629505e+01 -1.1467223162670302e+03 -9.4885194093891114e+03 +5.8745245450367848e+05 +6.3078123869411731e+06 
+1.7500000000000009e+00 -5.6063243053180500e-01 +7.0585418349958697e+00 +3.4131591192029418e+01 -1.1451701922721211e+03 -9.4784033418850559e+03 +5.8609527536379767e+05 +6.2954702453089450e+06 
+1.8000000000000009e+00 -5.6064222660829610e-01 +7.0595735795726799e+00 +3.4074322812240069e+01 -1.1435833271727283e+03 -9.4671395624720190e+03 +5.8474475519787660e+05 +6.2763568606540374e+06 
+1.8500000000000010e+00 -5.6065228494780461e-01 +7.0606329057146269e+00 +3.4015534708948266e+01 -1.1419627448869010e+03 -9.4546991370038086e+03 +5.8340430928753188e+05 +6.2502481232746700e+06 
+1.9000000000000010e+00 -5.6066260464800932e-01 +7.0617197196842394e+00 +3.3955236163861073e+01 -1.1403094693349929e+03 -9.4410531364442231e+03 +5.8207735280912858e+05 +6.2169199797909055e+06 
+1.9500000000000011e+00 -5.6067318480660822e-01 +7.0628339277456007e+00 +3.3893436458761855e+01 -1.1386245244122938e+03 -9.4261726358290834e+03 +5.8076730065667653e+05 +6.1761484116864903e+06 
+2.0000000000000009e+00 -5.6068402452133159e-01 +7.0639754361630018e+00 +3.3830144877167982e+01 -1.1369089339274915e+03 -9.4100287639066664e+03 +5.7947756690061896e+05 +6.1277097985617472e+06 
+2.0500000000000007e+00 -5.6069512278782441e-01 +7.0651441319396948e+00 +3.3765371547001614e+01 -1.1351633607335973e+03 -9.3926275635161510e+03 +5.7820945780362969e+05 +6.0716315743580200e+06 
+2.1000000000000005e+00 -5.6070647819139452e-01 +7.0663398216820239e+00 +3.3699130114264072e+01 -1.1333869947855344e+03 -9.3741133481419820e+03 +5.7695566690532735e+05 +6.0089240487756897e+06 
+2.1500000000000004e+00 -5.6071808921427824e-01 +7.0675622910532212e+00 +3.3631435140464404e+01 -1.1315786506896948e+03 -9.3546645614046520e+03 +5.7570668957761838e+05 +5.9408372242517387e+06 
+2.2000000000000002e+00 -5.6072995433870731e-01 +7.0688113257167435e+00 +3.3562301182904172e+01 -1.1297371429837358e+03 -9.3344595317426865e+03 +5.7445302065438486e+05 +5.8686203034806848e+06 
+2.2500000000000000e+00 -5.6074207204695403e-01 +7.0700867113423609e+00 +3.3491742802883898e+01 -1.1278612864079971e+03 -9.3136766993898673e+03 +5.7318515677048499e+05 +5.7935232463439591e+06 
+2.2999999999999998e+00 -5.6075444082128978e-01 +7.0713882335998175e+00 +3.3419774557788081e+01 -1.1259498956179391e+03 -9.2924943946528238e+03 +5.7189359388216853e+05 +5.7167952398027591e+06 
+2.3499999999999996e+00 -5.6076705914400815e-01 +7.0727156781629228e+00 +3.3346411006329753e+01 -1.1240017853798240e+03 -9.2710909910622104e+03 +5.7056882898080628e+05 +5.6396857756361468e+06 
+2.3999999999999995e+00 -5.6077992549741440e-01 +7.0740688307076294e+00 +3.3271666704819019e+01 -1.1220157704749372e+03 -9.2496447846894825e+03 +5.6920135923938232e+05 +5.5634437593272440e+06 
+2.4499999999999993e+00 -5.6079303836383088e-01 +7.0754474769109956e+00 +3.3195556210275136e+01 -1.1199906656701162e+03 -9.2283340999137108e+03 +5.6778168183505186e+05 +5.4893183047726620e+06 
+2.4999999999999991e+00 -5.6080639622559325e-01 +7.0768514024561133e+00 +3.3118094078655830e+01 -1.1179252859158366e+03 -9.2073372315305296e+03 +5.6630029553564591e+05 +5.4185583108917326e+06 
+2.5499999999999989e+00 -5.6081999756504519e-01 +7.0782803930259659e+00 +3.3039294864099418e+01 -1.1158184460996722e+03 -9.1868324207518472e+03 +5.6474769871155545e+05 +5.3524122756818794e+06 
+2.5999999999999988e+00 -5.6083384086455168e-01 +7.0797342343064553e+00 +3.2959173121077463e+01 -1.1136689611625072e+03 -9.1669979162660475e+03 +5.6311439026275254e+05 +5.2921287275452940e+06 
+2.6499999999999986e+00 -5.6084792460649091e-01 +7.0812127119876109e+00 +3.2877743403998032e+01 -1.1114756461661013e+03 -9.1480119702312550e+03 +5.6139087022025743e+05 +5.2389562203297950e+06 
+2.6999999999999984e+00 -5.6086224727324374e-01 +7.0827156117616052e+00 +3.2795020263971232e+01 -1.1092373162002020e+03 -9.1300527366474489e+03 +5.5956763896655058e+05 +5.1941425906390455e+06 
