# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
-0.0000000000000000e+00 -5.5372088640439066e-01 +7.3180413727201641e+00 +4.8318034919262489e+00 -1.4584001666660129e+02 -1.6997895859635326e+04 +5.4626338095562090e+05 +1.0125552499138963e+08 
-5.0000000000000003e-02 -5.5372035350118154e-01 +7.3180785325169992e+00 +4.8287241984586098e+00 -1.4575463168432205e+02 -1.6979691308291338e+04 +5.4575258838992554e+05 +1.0118613253957236e+08 
-1.0000000000000001e-01 -5.5372012862185294e-01 +7.3181323746444216e+00 +4.8254356633318016e+00 -1.4566994571664668e+02 -1.6965072181396987e+04 +5.4531222386458074e+05 +1.0113799182734887e+08 
-1.4999999999999999e-01 -5.5372021094068835e-01 +7.3182028645145349e+00 +4.8219232350673948e+00 -1.4558623011886667e+02 -1.6953701615414986e+04 +5.4494232650211535e+05 +1.0110915006831101e+08 
-2.0000000000000001e-01 -5.5372059963201492e-01 +7.3182899675355548e+00 +4.8181722647816727e+00 -1.4550375607045891e+02 -1.6945242814377329e+04 +5.4464293400901265e+05 +1.0109765492246252e+08 
-2.5000000000000000e-01 -5.5372129387018620e-01 +7.3183936491177990e+00 +4.8141681019136335e+00 -1.4542279480050561e+02 -1.6939358946535725e+04 +5.4441408445170801e+05 +1.0110155384272094e+08 
-2.9999999999999999e-01 -5.5372229282954966e-01 +7.3185138746768024e+00 +4.8098960967149003e+00 -1.4534361772896170e+02 -1.6935713196235003e+04 +5.4425581747517176e+05 +1.0111889436516787e+08 
-3.4999999999999998e-01 -5.5372359568441576e-01 +7.3186506096216002e+00 +4.8053415994846134e+00 -1.4526649598686086e+02 -1.6933968745257582e+04 +5.4416817037170671e+05 +1.0114772399080124e+08 
-4.0000000000000002e-01 -5.5372520160923433e-01 +7.3188038193657778e+00 +4.8004899600145521e+00 -1.4519170087490414e+02 -1.6933788771703948e+04 +5.4415118183565536e+05 +1.0118609023625858e+08 
-4.5000000000000001e-01 -5.5372710977831585e-01 +7.3189734693236685e+00 +4.7953265288137832e+00 -1.4511950368479052e+02 -1.6934836466443157e+04 +5.4420489045011927e+05 +1.0123204067368099e+08 
-5.0000000000000000e-01 -5.5372931936611336e-01 +7.3191595249094137e+00 +4.7898366558894665e+00 -1.4505017568596503e+02 -1.6936775008889723e+04 +5.4432933462958655e+05 +1.0128362280590522e+08 
-5.5000000000000004e-01 -5.5373182954701039e-01 +7.3193619515381556e+00 +4.7840056907672350e+00 -1.4498398816498471e+02 -1.6939267566755901e+04 +5.4452455295349064e+05 +1.0133888405964550e+08 
-5.9999999999999998e-01 -5.5373463949550150e-01 +7.3195807146248493e+00 +4.7778189858296889e+00 -1.4492121236814128e+02 -1.6941977382497109e+04 +5.4479058361348836e+05 +1.0139587235678224e+08 
-6.5000000000000002e-01 -5.5373774838593426e-01 +7.3198157795859418e+00 +4.7712618889620542e+00 -1.4486211958603195e+02 -1.6944567578566879e+04 +5.4512746522207791e+05 +1.0145263481050912e+08 
-6.9999999999999996e-01 -5.5374115539282398e-01 +7.3200671118389939e+00 +4.7643197518356537e+00 -1.4480698112653883e+02 -1.6946701379766455e+04 +5.4553523648635973e+05 +1.0150721922527191e+08 
-7.5000000000000000e-01 -5.5374485969061249e-01 +7.3203346768013002e+00 +4.7569779245368133e+00 -1.4475606826316911e+02 -1.6948041966890491e+04 +5.4601393584477820e+05 +1.0155767310479528e+08 
-8.0000000000000004e-01 -5.5374886045377358e-01 +7.3206184398925807e+00 +4.7492217562466799e+00 -1.4470965233917872e+02 -1.6948252496033645e+04 +5.4656360228506394e+05 +1.0160204377936129e+08 
-8.4999999999999998e-01 -5.5375315685683668e-01 +7.3209183665308268e+00 +4.7410365991147980e+00 -1.4466800461393584e+02 -1.6946996208914636e+04 +5.4718427412910515e+05 +1.0163837918041646e+08 
-9.0000000000000002e-01 -5.5375774807431200e-01 +7.3212344221379544e+00 +4.7324078035085595e+00 -1.4463139647712217e+02 -1.6943936290131980e+04 +5.4787599076145794e+05 +1.0166472681872803e+08 
-9.4999999999999996e-01 -5.5376263328067532e-01 +7.3215665721346896e+00 +4.7233207169730687e+00 -1.4460009924673435e+02 -1.6938735853876358e+04 +5.4863879096608900e+05 +1.0167913374653301e+08 
-1.0000000000000000e+00 -5.5376781165048017e-01 +7.3219147819439048e+00 +4.7137606932580329e+00 -1.4457438429840761e+02 -1.6931058179348733e+04 +5.4947271397292148e+05 +1.0167964812481205e+08 
