# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +8.5270000000000206e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 -2.9396861544118646e-02 -5.5080737148013825e-01 +5.3677341915603595e-03
5.0000000000000003e-02 +8.5269999309457507e+00 +0.0000000000000000e+00 +4.9999999999936401e-02 -2.9397081039914001e-02 -5.5080727204001501e-01 +5.3679289088166731e-03
1.0000000000000001e-01 +8.5269997237846802e+00 +0.0000000000000000e+00 +9.9999999999491399e-02 -2.9397320958840779e-02 -5.5080754894184192e-01 +5.3681258369084181e-03
1.4999999999999999e-01 +8.5269993785186706e+00 +0.0000000000000000e+00 +1.4999999999828301e-01 -2.9397581274888129e-02 -5.5080820135234165e-01 +5.3683250274313915e-03
2.0000000000000001e-01 +8.5269988951477007e+00 +0.0000000000000000e+00 +1.9999999999593099e-01 -2.9397861962045677e-02 -5.5080922843826796e-01 +5.3685265319817401e-03
2.5000000000000000e-01 +8.5269982736681396e+00 +0.0000000000000000e+00 +2.4999999999205300e-01 -2.9398162994304387e-02 -5.5081062936641600e-01 +5.3687304021560823e-03
2.9999999999999999e-01 +8.5269975140799907e+00 +0.0000000000000000e+00 +2.9999999998626697e-01 -2.9398484345653769e-02 -5.5081240330357106e-01 +5.3689366895510269e-03
3.4999999999999998e-01 +8.5269966163905302e+00 +0.0000000000000000e+00 +3.4999999997819298e-01 -2.9398825990080698e-02 -5.5081454941648400e-01 +5.3691454457629028e-03
4.0000000000000002e-01 +8.5269955805888493e+00 +0.0000000000000000e+00 +3.9999999996744801e-01 -2.9399187901579232e-02 -5.5081706687205090e-01 +5.3693567223895219e-03
4.5000000000000001e-01 +8.5269944066858407e+00 +0.0000000000000000e+00 +4.4999999995365197e-01 -2.9399570054135366e-02 -5.5081995483702761e-01 +5.3695705710274256e-03
5.0000000000000000e-01 +8.5269930946742498e+00 +0.0000000000000000e+00 +4.9999999993642202e-01 -2.9399972421742498e-02 -5.5082321247831645e-01 +5.3697870432746269e-03
5.5000000000000004e-01 +8.5269916445577092e+00 +0.0000000000000000e+00 +5.4999999991537796e-01 -2.9400394978390369e-02 -5.5082683896275730e-01 +5.3700061907286266e-03
5.9999999999999998e-01 +8.5269900563289394e+00 +0.0000000000000000e+00 +5.9999999989013697e-01 -2.9400837698073612e-02 -5.5083083345728423e-01 +5.3702280649879112e-03
6.5000000000000002e-01 +8.5269883299988596e+00 +0.0000000000000000e+00 +6.4999999986031898e-01 -2.9401300554780532e-02 -5.5083519512871504e-01 +5.3704527176499329e-03
6.9999999999999996e-01 +8.5269864655601904e+00 +0.0000000000000000e+00 +6.9999999982554195e-01 -2.9401783522507292e-02 -5.5083992314401431e-01 +5.3706802003136329e-03
7.5000000000000000e-01 +8.5269844630165608e+00 +0.0000000000000000e+00 +7.4999999978542398e-01 -2.9402286575246878e-02 -5.5084501667008423e-01 +5.3709105645774408e-03
8.0000000000000004e-01 +8.5269823223679904e+00 +0.0000000000000000e+00 +7.9999999973958402e-01 -2.9402809686994685e-02 -5.5085047487386674e-01 +5.3711438620402570e-03
8.4999999999999998e-01 +8.5269800436108198e+00 +0.0000000000000000e+00 +8.4999999968764095e-01 -2.9403352831748702e-02 -5.5085629692234628e-01 +5.3713801443014669e-03
9.0000000000000002e-01 +8.5269776267450705e+00 +0.0000000000000000e+00 +8.9999999962921295e-01 -2.9403915983506789e-02 -5.5086248198249499e-01 +5.3716194629604410e-03
9.4999999999999996e-01 +8.5269750717743609e+00 +0.0000000000000000e+00 +9.4999999956391801e-01 -2.9404499116266764e-02 -5.5086902922127401e-01 +5.3718618696165345e-03
1.0000000000000000e+00 +8.5269723786986997e+00 +0.0000000000000000e+00 +9.9999999949137597e-01 -2.9405102204029383e-02 -5.5087593780568533e-01 +5.3721074158695776e-03
1.0500000000000000e+00 +8.5269695475144491e+00 +0.0000000000000000e+00 +1.0499999994111999e+00 -2.9405725220798345e-02 -5.5088320690277104e-01 +5.3723561533198915e-03
1.1000000000000001e+00 +8.5269665782288904e+00 +0.0000000000000000e+00 +1.0999999993230201e+00 -2.9406368140574908e-02 -5.5089083567951003e-01 +5.3726081335672806e-03
1.1499999999999999e+00 +8.5269634708311095e+00 +0.0000000000000000e+00 +1.1499999992264500e+00 -2.9407030937369096e-02 -5.5089882330302575e-01 +5.3728634082130314e-03
1.2000000000000000e+00 +8.5269602253283701e+00 +0.0000000000000000e+00 +1.1999999991210999e+00 -2.9407713585185857e-02 -5.5090716894032432e-01 +5.3731220288574149e-03
1.2500000000000000e+00 +8.5269568417206791e+00 +0.0000000000000000e+00 +1.2499999990065900e+00 -2.9408416058034952e-02 -5.5091587175847934e-01 +5.3733840471014409e-03
