# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.4893703564344953e-01 +7.2909809047177996e+00 +3.1822136380583079e+00 -4.5820871992921127e+01 +2.2859085227141277e+04 -2.0574461436731412e+05 -1.2657399225248758e+08 
+5.0000000000000003e-02 -5.4893381208034142e-01 +7.2908733076427890e+00 +3.1842490071133351e+00 -4.6380512040917559e+01 +2.2849761575373494e+04 -2.0088093561243059e+05 -1.2644040457653822e+08 
+1.0000000000000001e-01 -5.4893090579188630e-01 +7.2907826181964515e+00 +3.1855559407416960e+00 -4.6918509262779253e+01 +2.2846715789872069e+04 -1.9616463707810908e+05 -1.2633843244652121e+08 
+1.5000000000000002e-01 -5.4892831649988649e-01 +7.2907088167180367e+00 +3.1861509754527315e+00 -4.7434891410987973e+01 +2.2849673653123926e+04 -1.9159645814145761e+05 -1.2626679864668167e+08 
+2.0000000000000001e-01 -5.4892604392615318e-01 +7.2906518835476861e+00 +3.1860506465297296e+00 -4.7929686265157024e+01 +2.2858360983857336e+04 -1.8717713789802571e+05 -1.2622422621982664e+08 
+2.5000000000000000e-01 -5.4892408779251878e-01 +7.2906117990284507e+00 +3.1852714905997392e+00 -4.8402921693870546e+01 +2.2872503561273184e+04 -1.8290741474900843e+05 -1.2620943792894025e+08 
+2.9999999999999999e-01 -5.4892244782082478e-01 +7.2905885435039810e+00 +3.1838300433517452e+00 -4.8854625551729512e+01 +2.2891827187734496e+04 -1.7878802727673078e+05 -1.2622115668345518e+08 
+3.4999999999999998e-01 -5.4892112373291746e-01 +7.2905820973174418e+00 +3.1817428383362665e+00 -4.9284825658914833e+01 +2.2916057727363630e+04 -1.7481971431312599e+05 -1.2625810582636099e+08 
+3.9999999999999997e-01 -5.4892011525067874e-01 +7.2905924408125093e+00 +3.1790264133103099e+00 -4.9693549829584754e+01 +2.2944920926619281e+04 -1.7100321475545591e+05 -1.2631900788992132e+08 
+4.4999999999999996e-01 -5.4891942209598721e-01 +7.2906195543368746e+00 +3.1756973023363781e+00 -5.0080826009297056e+01 +2.2978142634166466e+04 -1.6733926646108649e+05 -1.2640258610530329e+08 
+4.9999999999999994e-01 -5.4891904399074509e-01 +7.2906634182346526e+00 +3.1717720414513986e+00 -5.0446681977940543e+01 +2.3015448643116826e+04 -1.6382860863897190e+05 -1.2650756331927463e+08 
+5.4999999999999993e-01 -5.4891898065686273e-01 +7.2907240128554029e+00 +3.1672671651574680e+00 -5.0791145721377774e+01 +2.3056564789997505e+04 -1.6047197877441827e+05 -1.2663266267929639e+08 
+5.9999999999999998e-01 -5.4891923181626079e-01 +7.2908013185446485e+00 +3.1621992078691643e+00 -5.1114245017601291e+01 +2.3101216908129838e+04 -1.5727011614424107e+05 -1.2677660728975196e+08 
+6.5000000000000002e-01 -5.4891979719089101e-01 +7.2908953156522331e+00 +3.1565847060204106e+00 -5.1416007820119830e+01 +2.3149130783712793e+04 -1.5422375848586159e+05 -1.2693811996366630e+08 
+7.0000000000000007e-01 -5.4892067650269893e-01 +7.2910059845256754e+00 +3.1504401930829484e+00 -5.1696461934274858e+01 +2.3200032276595575e+04 -1.5133364488393441e+05 -1.2711592398742089e+08 
+7.5000000000000011e-01 -5.4892186947365318e-01 +7.2911333055154328e+00 +3.1437822036660745e+00 -5.1955635288360881e+01 +2.3253647218519236e+04 -1.4860051329869285e+05 -1.2730874246661355e+08 
+8.0000000000000016e-01 -5.4892337582574491e-01 +7.2912772589715873e+00 +3.1366272738637950e+00 -5.2193555770274166e+01 +2.3309701401142367e+04 -1.4602510202351594e+05 -1.2751529823484895e+08 
+8.5000000000000020e-01 -5.4892519528096229e-01 +7.2914378252434089e+00 +3.1289919369144701e+00 -5.2410251190361059e+01 +2.3367920690675848e+04 -1.4360815008310389e+05 -1.2773431462060307e+08 
+9.0000000000000024e-01 -5.4892732756131990e-01 +7.2916149846833989e+00 +3.1208927277577936e+00 -5.2605749500017609e+01 +2.3428030908947745e+04 -1.4135039519333353e+05 -1.2796451465353955e+08 
+9.5000000000000029e-01 -5.4892977238883356e-01 +7.2918087176418913e+00 +3.1123461791722677e+00 -5.2780078514547981e+01 +2.3489757936800066e+04 -1.3925257629907416e+05 -1.2820462176769052e+08 
+1.0000000000000002e+00 -5.4893252948555094e-01 +7.2920190044701458e+00 +3.1033688271514328e+00 -5.2933266081346581e+01 +2.3552827567076489e+04 -1.3731543198464299e+05 -1.2845335879673308e+08 
+1.0500000000000003e+00 -5.4893559857351704e-01 +7.2922458255204425e+00 +3.0939772047070333e+00 -5.3065340058035787e+01 +2.3616965671491023e+04 -1.3553970080383963e+05 -1.2870944909812376e+08 
+1.1000000000000003e+00 -5.4893897937480418e-01 +7.2924891611458866e+00 +3.0841878469050310e+00 -5.3176328330278608e+01 +2.3681898067523536e+04 -1.3392612097883123e+05 -1.2897161566677043e+08 
+1.1500000000000004e+00 -5.4894267161148125e-01 +7.2927489916967989e+00 +3.0740172859371730e+00 -5.3266258631379117e+01 +2.3747350649498196e+04 -1.3247543205000518e+05 -1.2923858201393673e+08 
+1.2000000000000004e+00 -5.4894667500565275e-01 +7.2930252975265262e+00 +3.0634820573148862e+00 -5.3335158813624950e+01 +2.3813049224848874e+04 -1.3118837249536111e+05 -1.2950907107244259e+08 
+1.2500000000000004e+00 -5.4895098927941532e-01 +7.2933180589889179e+00 +3.0525986930859221e+00 -5.3383056725255088e+01 +2.3878719691591388e+04 -1.3006568082265525e+05 -1.2978180637507285e+08 
+1.3000000000000005e+00 -5.4895561415489069e-01 +7.2936272564347417e+00 +3.0413837271794719e+00 -5.3409980068009823e+01 +2.3944087895265962e+04 -1.2910809672548158e+05 -1.3005551109155157e+08 
+1.3500000000000005e+00 -5.4896054935421801e-01 +7.2939528702178906e+00 +3.0298536938366287e+00 -5.3415956652640261e+01 +2.4008879676560726e+04 -1.2831635897069245e+05 -1.3032890837165299e+08 
+1.4000000000000006e+00 -5.4896579459954409e-01 +7.2942948806907824e+00 +3.0180251263188582e+00 -5.3401014212048914e+01 +2.4072820901624073e+04 -1.2769120693311546e+05 -1.3060072153263400e+08 
+1.4500000000000006e+00 -5.4897134961302108e-01 +7.2946532682064049e+00 +3.0059145562815845e+00 -5.3365180486115513e+01 +2.4135637477637414e+04 -1.2723337989122112e+05 -1.3086967415708958e+08 
+1.5000000000000007e+00 -5.4897721411683764e-01 +7.2950280131179639e+00 +2.9935385193381721e+00 -5.3308483214558784e+01 +2.4197055207857080e+04 -1.2694361705725908e+05 -1.3113448913710658e+08 
+1.5500000000000007e+00 -5.4898338783317058e-01 +7.2954190957766087e+00 +2.9809135465856178e+00 -5.3230950013982337e+01 +2.4256800015073874e+04 -1.2682265870084405e+05 -1.3139389016050513e+08 
+1.6000000000000008e+00 -5.4898987048422054e-01 +7.2958264965339339e+00 +2.9680561705501431e+00 -5.3132608522933786e+01 +2.4314597785968359e+04 -1.2687124479550061e+05 -1.3164660067879511e+08 
+1.6500000000000008e+00 -5.4899666179219642e-01 +7.2962501957441281e+00 +2.9549829233095841e+00 -5.3013486463746432e+01 +2.4370174414912530e+04 -1.2709011460584775e+05 -1.3189134417752795e+08 
+1.7000000000000008e+00 -5.4900376147935315e-01 +7.2966901737591217e+00 +2.9417103420111088e+00 -5.2873611448574792e+01 +2.4423255664647346e+04 -1.2748000826653212e+05 -1.3212684327120040e+08 
