# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +2.4750000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
5.0000000000000003e-02 +2.4749999299908230e+00 +0.0000000000000000e+00 +4.9999999999934645e-02 -2.8003672096385399e-06 +0.0000000000000000e+00 +9.9999999999607903e-01
1.0000000000000001e-01 +2.4749997199632556e+00 +0.0000000000000000e+00 +9.9999999999477202e-02 -5.6007358449771097e-06 +0.0000000000000000e+00 +9.9999999998431588e-01
1.5000000000000002e-01 +2.4749993699171910e+00 +0.0000000000000000e+00 +1.4999999999823554e-01 -8.4011073294469282e-06 +0.0000000000000000e+00 +9.9999999996471067e-01
2.0000000000000001e-01 +2.4749988798524516e+00 +0.0000000000000000e+00 +1.9999999999581758e-01 -1.1201483084004263e-05 +0.0000000000000000e+00 +9.9999999993726341e-01
2.5000000000000000e-01 +2.4749982497687881e+00 +0.0000000000000000e+00 +2.4999999999183117e-01 -1.4001864527130559e-05 +0.0000000000000000e+00 +9.9999999990197397e-01
2.9999999999999999e-01 +2.4749974796658805e+00 +0.0000000000000000e+00 +2.9999999998588422e-01 -1.6802253074832560e-05 +0.0000000000000000e+00 +9.9999999985884225e-01
3.4999999999999998e-01 +2.4749965695433387e+00 +0.0000000000000000e+00 +3.4999999997758469e-01 -1.9602650140642436e-05 +0.0000000000000000e+00 +9.9999999980786813e-01
3.9999999999999997e-01 +2.4749955194007009e+00 +0.0000000000000000e+00 +3.9999999996654034e-01 -2.2403057135617908e-05 +0.0000000000000000e+00 +9.9999999974905163e-01
4.4999999999999996e-01 +2.4749943292374361e+00 +0.0000000000000000e+00 +4.4999999995235912e-01 -2.5203475468342377e-05 +0.0000000000000000e+00 +9.9999999968239250e-01
4.9999999999999994e-01 +2.4749929990529420e+00 +0.0000000000000000e+00 +4.9999999993464889e-01 -2.8003906544925048e-05 +0.0000000000000000e+00 +9.9999999960789066e-01
5.4999999999999993e-01 +2.4749915288465458e+00 +0.0000000000000000e+00 +5.4999999991301751e-01 -3.0804351769001052e-05 +0.0000000000000000e+00 +9.9999999952554597e-01
5.9999999999999998e-01 +2.4749899186175059e+00 +0.0000000000000000e+00 +5.9999999988707275e-01 -3.3604812541731583e-05 +0.0000000000000000e+00 +9.9999999943535833e-01
6.5000000000000002e-01 +2.4749881683650092e+00 +0.0000000000000000e+00 +6.4999999985642254e-01 -3.6405290261804014e-05 +0.0000000000000000e+00 +9.9999999933732742e-01
7.0000000000000007e-01 +2.4749862780881737e+00 +0.0000000000000000e+00 +6.9999999982067473e-01 -3.9205786325432029e-05 +0.0000000000000000e+00 +9.9999999923145311e-01
7.5000000000000011e-01 +2.4749842477860478e+00 +0.0000000000000000e+00 +7.4999999977943710e-01 -4.2006302126355737e-05 +0.0000000000000000e+00 +9.9999999911773518e-01
8.0000000000000016e-01 +2.4749820774576090e+00 +0.0000000000000000e+00 +7.9999999973231750e-01 -4.4806839055841819e-05 +0.0000000000000000e+00 +9.9999999899617353e-01
8.5000000000000020e-01 +2.4749797671017668e+00 +0.0000000000000000e+00 +8.4999999967892370e-01 -4.7607398502683651e-05 +0.0000000000000000e+00 +9.9999999886676771e-01
9.0000000000000024e-01 +2.4749773167173603e+00 +0.0000000000000000e+00 +8.9999999961886346e-01 -5.0407981853201411e-05 +0.0000000000000000e+00 +9.9999999872951761e-01
9.5000000000000029e-01 +2.4749747263031598e+00 +0.0000000000000000e+00 +9.4999999955174463e-01 -5.3208590491242223e-05 +0.0000000000000000e+00 +9.9999999858442290e-01
1.0000000000000002e+00 +2.4749719958578664e+00 +0.0000000000000000e+00 +9.9999999947717499e-01 -5.6009225798180289e-05 +0.0000000000000000e+00 +9.9999999843148324e-01
