# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +2.4750000000000001e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +4.5940239301411335e-19 -5.6046110885879830e-01 +4.1743800532684176e-17
5.0000000000000003e-02 +2.4749999299908230e+00 +0.0000000000000000e+00 +4.9999999999934645e-02 +9.5393331442467847e-19 -5.6046125159161464e-01 +4.3221450258133531e-17
1.0000000000000001e-01 +2.4749997199632556e+00 +0.0000000000000000e+00 +9.9999999999477202e-02 +2.3624979799660432e-18 -5.6046167945982051e-01 +4.4258917105511358e-17
1.5000000000000002e-01 +2.4749993699171910e+00 +0.0000000000000000e+00 +1.4999999999823554e-01 +4.5725535615853573e-18 -5.6046239196807102e-01 +4.4874402428334438e-17
2.0000000000000001e-01 +2.4749988798524516e+00 +0.0000000000000000e+00 +1.9999999999581758e-01 +7.4715564288875791e-18 -5.6046338862104572e-01 +4.5086107736716414e-17
2.5000000000000000e-01 +2.4749982497687881e+00 +0.0000000000000000e+00 +2.4999999999183117e-01 +1.0946962279568792e-17 -5.6046466892344959e-01 +4.4912234602210513e-17
2.9999999999999999e-01 +2.4749974796658805e+00 +0.0000000000000000e+00 +2.9999999998588422e-01 +1.4886226269848676e-17 -5.6046623238001303e-01 +4.4370984562653242e-17
3.4999999999999998e-01 +2.4749965695433387e+00 +0.0000000000000000e+00 +3.4999999997758469e-01 +1.9176803144902564e-17 -5.6046807849549130e-01 +4.3480559027008357e-17
3.9999999999999997e-01 +2.4749955194007009e+00 +0.0000000000000000e+00 +3.9999999996654034e-01 +2.3706147369293730e-17 -5.6047020677466453e-01 +4.2259159180211414e-17
4.4999999999999996e-01 +2.4749943292374361e+00 +0.0000000000000000e+00 +4.4999999995235912e-01 +2.8361713257406352e-17 -5.6047261672233883e-01 +4.0724985888014393e-17
4.9999999999999994e-01 +2.4749929990529420e+00 +0.0000000000000000e+00 +4.9999999993464889e-01 +3.3030955103879446e-17 -5.6047530784334521e-01 +3.8896239601830488e-17
5.4999999999999993e-01 +2.4749915288465458e+00 +0.0000000000000000e+00 +5.4999999991301751e-01 +3.7601327314042692e-17 -5.6047827964254004e-01 +3.6791120263578610e-17
5.9999999999999998e-01 +2.4749899186175059e+00 +0.0000000000000000e+00 +5.9999999988707275e-01 +4.1960284534354451e-17 -5.6048153162480485e-01 +3.4427827210527684e-17
6.5000000000000002e-01 +2.4749881683650092e+00 +0.0000000000000000e+00 +6.4999999985642254e-01 +4.5995281782842194e-17 -5.6048506329504633e-01 +3.1824559080140480e-17
7.0000000000000007e-01 +2.4749862780881737e+00 +0.0000000000000000e+00 +6.9999999982067473e-01 +4.9593774579546530e-17 -5.6048887415819715e-01 +2.8999513714916617e-17
7.5000000000000011e-01 +2.4749842477860478e+00 +0.0000000000000000e+00 +7.4999999977943710e-01 +5.2643219076968550e-17 -5.6049296371921431e-01 +2.5970888067234881e-17
8.0000000000000016e-01 +2.4749820774576090e+00 +0.0000000000000000e+00 +7.9999999973231750e-01 +5.5031072190521678e-17 -5.6049733148308112e-01 +2.2756878104194644e-17
8.5000000000000020e-01 +2.4749797671017668e+00 +0.0000000000000000e+00 +8.4999999967892370e-01 +5.6644791728988053e-17 -5.6050197695480630e-01 +1.9375678712455785e-17
9.0000000000000024e-01 +2.4749773167173603e+00 +0.0000000000000000e+00 +8.9999999961886346e-01 +5.7371836524980134e-17 -5.6050689963942313e-01 +1.5845483603077508e-17
9.5000000000000029e-01 +2.4749747263031598e+00 +0.0000000000000000e+00 +9.4999999955174463e-01 +5.7099666565408165e-17 -5.6051209904199095e-01 +1.2184485216355663e-17
1.0000000000000002e+00 +2.4749719958578664e+00 +0.0000000000000000e+00 +9.9999999947717499e-01 +5.5715743121953726e-17 -5.6051757466759455e-01 +8.4108746266582803e-18
1.0500000000000003e+00 +2.4749691253801123e+00 +0.0000000000000000e+00 +1.0499999993947622e+00 +5.3145569056798349e-17 -5.6052332596721655e-01 +4.5446127055979894e-18
1.1000000000000003e+00 +2.4749661148684607e+00 +0.0000000000000000e+00 +1.0999999993041141e+00 +4.9466809079970848e-17 -5.6052935217535227e-01 +6.1274449026187522e-19
1.1500000000000004e+00 +2.4749629643214059e+00 +0.0000000000000000e+00 +1.1499999992048382e+00 +4.4795168581929273e-17 -5.6053565247239479e-01 -3.3559133747776362e-18
1.2000000000000004e+00 +2.4749596737373745e+00 +0.0000000000000000e+00 +1.1999999990965424e+00 +3.9246353351709910e-17 -5.6054222603875969e-01 -7.3325435909830919e-18
1.2500000000000004e+00 +2.4749562431147236e+00 +0.0000000000000000e+00 +1.2499999989788344e+00 +3.2936069566581623e-17 -5.6054907205488702e-01 -1.1288328060959232e-17
1.3000000000000005e+00 +2.4749526724517432e+00 +0.0000000000000000e+00 +1.2999999988513218e+00 +2.5980023781697803e-17 -5.6055618970123977e-01 -1.5194447743560531e-17
1.3500000000000005e+00 +2.4749489617466551e+00 +0.0000000000000000e+00 +1.3499999987136122e+00 +1.8493922919745448e-17 -5.6056357815830493e-01 -1.9022082508998814e-17
1.4000000000000006e+00 +2.4749451109976137e+00 +0.0000000000000000e+00 +1.3999999985653131e+00 +1.0593474260590900e-17 -5.6057123660659236e-01 -2.2742410993951017e-17
1.4500000000000006e+00 +2.4749411202027054e+00 +0.0000000000000000e+00 +1.4499999984060323e+00 +2.3943854309218193e-18 -5.6057916422663479e-01 -2.6326610456667216e-17
1.5000000000000007e+00 +2.4749369893599500e+00 +0.0000000000000000e+00 +1.4999999982353773e+00 -5.9876356061137310e-18 -5.6058736019898836e-01 -2.9745856632078595e-17
1.5500000000000007e+00 +2.4749327184673002e+00 +0.0000000000000000e+00 +1.5499999980529557e+00 -1.4436880561273675e-17 -5.6059582370423100e-01 -3.2971323586905872e-17
1.6000000000000008e+00 +2.4749283075226414e+00 +0.0000000000000000e+00 +1.5999999978583750e+00 -2.2837640829591712e-17 -5.6060455392296471e-01 -3.5974183574767678e-17
1.6500000000000008e+00 +2.4749237565237925e+00 +0.0000000000000000e+00 +1.6499999976512427e+00 -3.1074207500752437e-17 -5.6061355003581292e-01 -3.8725606891289286e-17
1.7000000000000008e+00 +2.4749190654685060e+00 +0.0000000000000000e+00 +1.6999999974311664e+00 -3.9030871369471474e-17 -5.6062281122342095e-01 -4.1196761729211288e-17
1.7500000000000009e+00 +2.4749142343544683e+00 +0.0000000000000000e+00 +1.7499999971977533e+00 -4.6591922945880720e-17 -5.6063233666645740e-01 -4.3358814033498892e-17
1.8000000000000009e+00 +2.4749092631792999e+00 +0.0000000000000000e+00 +1.7999999969506111e+00 -5.3641652465919791e-17 -5.6064212554561244e-01 -4.5182927356450973e-17
1.8500000000000010e+00 +2.4749041519405552e+00 +0.0000000000000000e+00 +1.8499999966893470e+00 -6.0064349901733029e-17 -5.6065217704159798e-01 -4.6640262712809626e-17
1.9000000000000010e+00 +2.4748989006357234e+00 +0.0000000000000000e+00 +1.8999999964135685e+00 -6.5744304972073521e-17 -5.6066249033514715e-01 -4.7701978434869986e-17
