# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6450839763143223e-01 +7.6398949542902965e+00 -3.3772896976096214e+00 -2.0723595410563013e+02 -4.9499851498489934e+03 -7.8260574200995561e+03 +5.6712179708623318e+06 
+5.0000000000000003e-02 -5.6450847025787920e-01 +7.6398992656694906e+00 -3.3774383201018714e+00 -2.0723596514901280e+02 -4.9487281858680917e+03 -7.8253522934220737e+03 +5.6631819601572091e+06 
+1.0000000000000001e-01 -5.6450868805277066e-01 +7.6399121836825215e+00 -3.3778780699661648e+00 -2.0723582435282535e+02 -4.9451090371516057e+03 -7.8235883553590402e+03 +5.6400486624306459e+06 
+1.5000000000000002e-01 -5.6450905088941838e-01 +7.6399336841402530e+00 -3.3785997743441398e+00 -2.0723527074804400e+02 -4.9393552229933593e+03 -7.8212933244619217e+03 +5.6032795369898137e+06 
+2.0000000000000001e-01 -5.6450955864115038e-01 +7.6399637428561986e+00 -3.3795942588646462e+00 -2.0723404345658594e+02 -4.9316943006348565e+03 -7.8189941885438020e+03 +5.5543362870886447e+06 
+2.5000000000000000e-01 -5.6451021118129474e-01 +7.6400023356396733e+00 -3.3808523504961969e+00 -2.0723188141853279e+02 -4.9223537938816862e+03 -7.8172194167775615e+03 +5.4946804002721524e+06 
+2.9999999999999999e-01 -5.6451100838318136e-01 +7.6400494383074165e+00 -3.3823648773094517e+00 -2.0722852385883542e+02 -4.9115611944261427e+03 -7.8164951537637871e+03 +5.4257731397827761e+06 
+3.4999999999999998e-01 -5.6451195012017685e-01 +7.6401050266704305e+00 -3.3841226618381253e+00 -2.0722370976299004e+02 -4.8995441467244464e+03 -7.8173494805472847e+03 +5.3490768103732551e+06 
+3.9999999999999997e-01 -5.6451303626562443e-01 +7.6401690765443826e+00 -3.3861165325299742e+00 -2.0721717828826465e+02 -4.8865301323968451e+03 -7.8203090935240061e+03 +5.2660526059013782e+06 
+4.4999999999999996e-01 -5.6451426669287608e-01 +7.6402415637419665e+00 -3.3883373170377320e+00 -2.0720866845057603e+02 -4.8727466582028310e+03 -7.8259018737471097e+03 +5.1781619027535021e+06 
+4.9999999999999994e-01 -5.6451564127531872e-01 +7.6403224640753997e+00 -3.3907758388356815e+00 -2.0719791924954185e+02 -4.8584213395436755e+03 -7.8346557774064959e+03 +5.0868667954688035e+06 
+5.4999999999999993e-01 -5.6451715988631956e-01 +7.6404117533639537e+00 -3.3934229255454107e+00 -2.0718466994448752e+02 -4.8437816842089951e+03 -7.8470966812943334e+03 +4.9936286675755372e+06 
+5.9999999999999998e-01 -5.6451882239925910e-01 +7.6405094074172171e+00 -3.3962694041392654e+00 -2.0716865939571667e+02 -4.8290552155626892e+03 -7.8637537163395218e+03 +4.8999089999765698e+06 
+6.5000000000000002e-01 -5.6452062868754116e-01 +7.6406154020534816e+00 -3.3993060984627195e+00 -2.0714962679792197e+02 -4.8144695424856363e+03 -7.8851532941881260e+03 +4.8071698536371635e+06 
+7.0000000000000007e-01 -5.6452257862454291e-01 +7.6407297130880245e+00 -3.4025238385323080e+00 -2.0712731120845461e+02 -4.8002521073819335e+03 -7.9118229648203205e+03 +4.7168721655566683e+06 
+7.5000000000000011e-01 -5.6452467208367796e-01 +7.6408523163344491e+00 -3.4059134491835006e+00 -2.0710145159986601e+02 -4.7866304924058577e+03 -7.9442909933101864e+03 +4.6304778153380817e+06 
+8.0000000000000016e-01 -5.6452690893836288e-01 +7.6409831876092831e+00 -3.4094657560289852e+00 -2.0707178705978336e+02 -4.7738322595873742e+03 -7.9830846700437933e+03 +4.5494485500830421e+06 
+8.5000000000000020e-01 -5.6452928906201094e-01 +7.6411223027282418e+00 -3.4131715862324463e+00 -2.0703805662238412e+02 -4.7620849311122720e+03 -8.0287317595566165e+03 +4.4752458526384123e+06 
+9.0000000000000024e-01 -5.6453181232804805e-01 +7.6412696375065456e+00 -3.4170217663342108e+00 -2.0699999928551981e+02 -4.7516160443458857e+03 -8.0817603397103103e+03 +4.4093313030390432e+06 
+9.5000000000000029e-01 -5.6453447860990758e-01 +7.6414251677591389e+00 -3.4210071227814791e+00 -2.0695735401682921e+02 -4.7426531397354065e+03 -8.1426987736123365e+03 +4.3531665026872708e+06 
+1.0000000000000002e+00 -5.6453728778104495e-01 +7.6415888693054486e+00 -3.4251184792803979e+00 -2.0690985996264797e+02 -4.7354238321328430e+03 -8.2120739226865117e+03 +4.3082135559599586e+06 
+1.0500000000000003e+00 -5.6454023964256128e-01 +7.6417607164294568e+00 -3.4293490674094835e+00 -2.0685732276598026e+02 -4.7300924649957096e+03 -8.2904294570816164e+03 +4.2755476129309190e+06 
+1.1000000000000003e+00 -5.6454333370605547e-01 +7.6419406768183817e+00 -3.4337017466603243e+00 -2.0679982509835892e+02 -4.7265687887584818e+03 -8.3783369265976453e+03 +4.2546917630221182e+06 
+1.1500000000000004e+00 -5.6454656941069359e-01 +7.6421287163814160e+00 -3.4381817902409688e+00 -2.0673752098149626e+02 -4.7246983110087258e+03 -8.4763716470141499e+03 +4.2447786132001942e+06 
+1.2000000000000004e+00 -5.6454994619563270e-01 +7.6423248010273799e+00 -3.4427944737911682e+00 -2.0667056441685841e+02 -4.7243264750176031e+03 -8.5851090820741538e+03 +4.2449403384307176e+06 
+1.2500000000000004e+00 -5.6455346350006330e-01 +7.6425288966639764e+00 -3.4475450684318805e+00 -2.0659910935333650e+02 -4.7252988438388484e+03 -8.7051251046804318e+03 +4.2543099157404117e+06 
+1.3000000000000005e+00 -5.6455712076314546e-01 +7.6427409692043469e+00 -3.4524388517600229e+00 -2.0652330994995896e+02 -4.7274608072914170e+03 -8.8369938823559769e+03 +4.2720191568833655e+06 
+1.3500000000000005e+00 -5.6456091742408154e-01 +7.6429609845580622e+00 -3.4574810952407735e+00 -2.0644332020918029e+02 -4.7306579196162002e+03 -8.9812908610461473e+03 +4.2972009828417646e+06 
+1.4000000000000006e+00 -5.6456485292205050e-01 +7.6431889086376481e+00 -3.4626770750215212e+00 -2.0635929424153983e+02 -4.7347356119810393e+03 -9.1385906034125710e+03 +4.3289874922279865e+06 
+1.4500000000000006e+00 -5.6456892669626879e-01 +7.6434247073538772e+00 -3.4680320629261421e+00 -2.0627138608280003e+02 -4.7395394224556985e+03 -9.3094682722613670e+03 +4.3665114719816977e+06 
+1.5000000000000007e+00 -5.6457313818593502e-01 +7.6436683466194273e+00 -3.4735513339133104e+00 -2.0617974983236624e+02 -4.7449148166039577e+03 -9.4944985116639527e+03 +4.4089052649614094e+06 
+1.5500000000000007e+00 -5.6457748683024678e-01 +7.6439197923458879e+00 -3.4792401647363280e+00 -2.0608453954913659e+02 -4.7507072041340607e+03 -9.6942562541418956e+03 +4.4553008077067146e+06 
+1.6000000000000008e+00 -5.6458197206844440e-01 +7.6441790104472593e+00 -3.4851038260121112e+00 -2.0598590935986630e+02 -4.7567621597947364e+03 -9.9093159524427956e+03 +4.5048311528251143e+06 
