# field on trajectory
# s[mm] rx[mm] ry[mm] rz[mm] bx[T] by[T] bz[T]
0.0000000000000000e+00 +8.5269999999999904e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +2.3743872449519653e-04 -5.4801962116384517e-01 -1.1912428121913742e-03
5.0000000000000003e-02 +8.5269999309457507e+00 +0.0000000000000000e+00 +4.9999999999936401e-02 +2.3726555602425204e-04 -5.4801983645727015e-01 -1.1891216294444352e-03
1.0000000000000001e-01 +8.5269997237883199e+00 +0.0000000000000000e+00 +9.9999999999491399e-02 +2.3708866273867784e-04 -5.4802043934301969e-01 -1.1869934569069445e-03
1.4999999999999999e-01 +8.5269993785295792e+00 +0.0000000000000000e+00 +1.4999999999828301e-01 +2.3690820230323669e-04 -5.4802142998588599e-01 -1.1848584472189721e-03
2.0000000000000001e-01 +8.5269988951622508e+00 +0.0000000000000000e+00 +1.9999999999593099e-01 +2.3672433237799582e-04 -5.4802280855076368e-01 -1.1827167530199920e-03
2.5000000000000000e-01 +8.5269982736936107e+00 +0.0000000000000000e+00 +2.4999999999205300e-01 +2.3653721061915538e-04 -5.4802457520247572e-01 -1.1805685269483121e-03
2.9999999999999999e-01 +8.5269975141200103e+00 +0.0000000000000000e+00 +2.9999999998626797e-01 +2.3634699467865608e-04 -5.4802673010595460e-01 -1.1784139216414282e-03
3.4999999999999998e-01 +8.5269966164378292e+00 +0.0000000000000000e+00 +3.4999999997819298e-01 +2.3615384220469090e-04 -5.4802927342615948e-01 -1.1762530897356867e-03
4.0000000000000002e-01 +8.5269955806543294e+00 +0.0000000000000000e+00 +3.9999999996744900e-01 +2.3595791084221422e-04 -5.4803220532799624e-01 -1.1740861838659667e-03
4.5000000000000001e-01 +8.5269944067658798e+00 +0.0000000000000000e+00 +4.4999999995365297e-01 +2.3575935823264208e-04 -5.4803552597646843e-01 -1.1719133566659515e-03
5.0000000000000000e-01 +8.5269930947724806e+00 +0.0000000000000000e+00 +4.9999999993642402e-01 +2.3555834201445213e-04 -5.4803923553657319e-01 -1.1697347607677365e-03
5.5000000000000004e-01 +8.5269916446777607e+00 +0.0000000000000000e+00 +5.4999999991537996e-01 +2.3535501982342383e-04 -5.4804333417329576e-01 -1.1675505488017051e-03
5.9999999999999998e-01 +8.5269900564744603e+00 +0.0000000000000000e+00 +5.9999999989013997e-01 +2.3514954929251822e-04 -5.4804782205171176e-01 -1.1653608733966649e-03
6.5000000000000002e-01 +8.5269883301661995e+00 +0.0000000000000000e+00 +6.4999999986032297e-01 +2.3494208805265775e-04 -5.4805269933682654e-01 -1.1631658871793281e-03
6.9999999999999996e-01 +8.5269864657566394e+00 +0.0000000000000000e+00 +6.9999999982554695e-01 +2.3473279373269855e-04 -5.4805796619365199e-01 -1.1609657427743857e-03
7.5000000000000000e-01 +8.5269844632421208e+00 +0.0000000000000000e+00 +7.4999999978543097e-01 +2.3452182395948599e-04 -5.4806362278725418e-01 -1.1587605928045090e-03
8.0000000000000004e-01 +8.5269823226226400e+00 +0.0000000000000000e+00 +7.9999999973959202e-01 +2.3430933635836855e-04 -5.4806966928267264e-01 -1.1565505898900295e-03
8.4999999999999998e-01 +8.5269800438982202e+00 +0.0000000000000000e+00 +8.4999999968765005e-01 +2.3409548855334746e-04 -5.4807610584494382e-01 -1.1543358866488781e-03
9.0000000000000002e-01 +8.5269776270688507e+00 +0.0000000000000000e+00 +8.9999999962922395e-01 +2.3388043816731445e-04 -5.4808293263909669e-01 -1.1521166356964596e-03
