# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6096114443892198e-01 +7.3532313523640740e+00 +5.8342944818887847e+00 +3.1714922984291846e+01 -5.9937447447991044e+03 -7.3755614364338713e+05 +2.3003511195510134e+07 
+5.0000000000000003e-02 -5.6096126266030100e-01 +7.3532550611412217e+00 +5.8295348261320044e+00 +3.2250381704983830e+01 -5.8842860575886289e+03 -7.4060244667362468e+05 +2.2317098208166998e+07 
+1.0000000000000001e-01 -5.6096177676640779e-01 +7.3533010409545216e+00 +5.8234964457283986e+00 +3.2825983709167019e+01 -5.7611190771734691e+03 -7.4403288705154927e+05 +2.1559071334916886e+07 
+1.4999999999999999e-01 -5.6096268729891119e-01 +7.3533693664891357e+00 +5.8162514652870652e+00 +3.3434073837344769e+01 -5.6254427608289407e+03 -7.4777578868834150e+05 +2.0734798148677722e+07 
+2.0000000000000001e-01 -5.6096399479956316e-01 +7.3534601124316925e+00 +5.8078720088405422e+00 +3.4066996906890978e+01 -5.4784560508394961e+03 -7.5175947526241606e+05 +1.9849646124474660e+07 
+2.5000000000000000e-01 -5.6096569981004496e-01 +7.3535733534715906e+00 +5.7984302034968715e+00 +3.4717097662545719e+01 -5.3213579714841817e+03 -7.5591226981808478e+05 +1.8908983288410578e+07 
+2.9999999999999999e-01 -5.6096780287210812e-01 +7.3537091642977206e+00 +5.7879981708530073e+00 +3.5376720883674494e+01 -5.1553473974429980e+03 -7.6016249556483678e+05 +1.7918176659773413e+07 
+3.4999999999999998e-01 -5.6097030452753938e-01 +7.3538676196026085e+00 +5.7766480363444108e+00 +3.6038211244570284e+01 -4.9816233121925488e+03 -7.6443847486070555e+05 +1.6882594007011205e+07 
+4.0000000000000002e-01 -5.6097320531807260e-01 +7.3540487940790467e+00 +5.7644519262519731e+00 +3.6693913440904673e+01 -4.8013847193303582e+03 -7.6866853016903531e+05 +1.5807603229574088e+07 
+4.5000000000000001e-01 -5.6097650578552560e-01 +7.3542527624221581e+00 +5.7514819645496349e+00 +3.7336172096749991e+01 -4.6158305595182337e+03 -7.7278098331698077e+05 +1.4698571794816462e+07 
+5.0000000000000000e-01 -5.6098020647172020e-01 +7.3544795993237058e+00 +5.7378102775780437e+00 +3.7957332018951249e+01 -4.4261598409066564e+03 -7.7670415765238577e+05 +1.3560867638810076e+07 
+5.5000000000000004e-01 -5.6098430791846698e-01 +7.3547293794786697e+00 +5.7235089911378028e+00 +3.8549737914442744e+01 -4.2335715555528623e+03 -7.8036637566702720e+05 +1.2399858579336908e+07 
+5.9999999999999998e-01 -5.6098881066767481e-01 +7.3550021775818690e+00 +5.7086502310739844e+00 +3.9105734520549099e+01 -4.0392646982013139e+03 -7.8369596006509010e+05 +1.1220912455852913e+07 
+6.5000000000000002e-01 -5.6099371526121189e-01 +7.3552980683245224e+00 +5.6933061271531900e+00 +3.9617666779456769e+01 -3.8444383685732746e+03 -7.8662123530794145e+05 +1.0029397807088314e+07 
+6.9999999999999996e-01 -5.6099902224094111e-01 +7.3556171264004977e+00 +5.6775488051763876e+00 +4.0077879549610088e+01 -3.6502915615810266e+03 -7.8907052513067017e+05 +8.8306824679781031e+06 
+7.5000000000000000e-01 -5.6100473214881574e-01 +7.3559594265000694e+00 +5.6614503940596359e+00 +4.0478717877228895e+01 -3.4580233534232798e+03 -7.9097215484983579e+05 +7.6301348048146209e+06 
+8.0000000000000004e-01 -5.6101084552677871e-01 +7.3563250433128617e+00 +5.6450830234043208e+00 +4.0812526875110166e+01 -3.2688328458892784e+03 -7.9225445036484522e+05 +6.4331233755850140e+06 
+8.4999999999999998e-01 -5.6101736291680893e-01 +7.3567140515264322e+00 +5.6285188252680642e+00 +4.1071651772207673e+01 -3.0839191997465859e+03 -7.9284573852866958e+05 +5.2450171011424959e+06 
+9.0000000000000002e-01 -5.6102428486088440e-01 +7.3571265258241292e+00 +5.6118299292460945e+00 +4.1248438028469764e+01 -2.9044815160442931e+03 -7.9267434822020377e+05 +4.0711845148772108e+06 
+9.4999999999999996e-01 -5.6103161190099393e-01 +7.3575625408893837e+00 +5.5950884682476305e+00 +4.1335231126113641e+01 -2.7317189820210251e+03 -7.9166860848116991e+05 +2.9169947099360833e+06 
+1.0000000000000000e+00 -5.6103934457922644e-01 +7.3580221714021956e+00 +5.5783665758712360e+00 +4.1324376732960680e+01 -2.5668308054380677e+03 -7.8975684998030786e+05 +1.7878169146383966e+06 
+1.0500000000000000e+00 -5.6104748308004859e-01 +7.3585054304983153e+00 +5.5617255666405896e+00 +4.1211031890135523e+01 -2.4108882757447677e+03 -7.8689284909845924e+05 +6.8886576000668574e+05 
+1.1000000000000001e+00 -5.6105602615391237e-01 +7.3590120805704817e+00 +5.5451835384555510e+00 +4.1001727626993869e+01 -2.2644665514961539e+03 -7.8313353400623845e+05 -3.7507683615707833e+05 
+1.1499999999999999e+00 -5.6106497219189155e-01 +7.3595418201617351e+00 +5.5287478049888534e+00 +4.0705872046885986e+01 -2.1280207766976378e+03 -7.7856197850260814e+05 -1.3992894512257888e+06 
+1.2000000000000000e+00 -5.6107431958503251e-01 +7.3600943478135088e+00 +5.5124256768677329e+00 +4.0332873357124910e+01 -2.0020060114333960e+03 -7.7326125727069296e+05 -2.3790512412819630e+06 
+1.2500000000000000e+00 -5.6108406672441724e-01 +7.3606693620693138e+00 +5.4962244679589674e+00 +3.9892139705429457e+01 -1.8868774012173124e+03 -7.6731444450464181e+05 -3.3096407966873357e+06 
+1.3000000000000000e+00 -5.6109421200111642e-01 +7.3612665614721786e+00 +5.4801514870958448e+00 +3.9393079290997797e+01 -1.7830899531688481e+03 -7.6080461483552074e+05 -4.1863376568028396e+06 
+1.3500000000000001e+00 -5.6110475380623770e-01 +7.3618856445660210e+00 +5.4642140470184914e+00 +3.8845100305919495e+01 -1.6910987804331473e+03 -7.5381484285183810e+05 -5.0044206478205146e+06 
+1.3999999999999999e+00 -5.6111569053085031e-01 +7.3625263098943083e+00 +5.4484194550341583e+00 +3.8257610993741444e+01 -1.6113588449852264e+03 -7.4642820358812634e+05 -5.7591696365940003e+06 
+1.4500000000000000e+00 -5.6112702056612307e-01 +7.3631882560033892e+00 +5.4327750193255335e+00 +3.7640019502029531e+01 -1.5443251326100042e+03 -7.3872777130144380e+05 -6.4458643350129509e+06 
+1.5000000000000000e+00 -5.6113874230313598e-01 +7.3638711814381717e+00 +5.4172880479880368e+00 +3.7001734078264597e+01 -1.4904526211475354e+03 -7.3079662110326183e+05 -7.0597845324686058e+06 
+1.5500000000000000e+00 -5.6115085413304477e-01 +7.3645747847463392e+00 +5.4019658456006479e+00 +3.6352162863953851e+01 -1.4501961913434375e+03 -7.2271782720021147e+05 -7.5962106879450977e+06 
+1.6000000000000001e+00 -5.6116335444698595e-01 +7.3652987644758454e+00 +5.3868157149419744e+00 +3.5700714035769167e+01 -1.4240106729269335e+03 -7.1457446416648559e+05 -8.0504236164172208e+06 
+1.6499999999999999e+00 -5.6117624163611934e-01 +7.3660428191758491e+00 +5.3718449603680147e+00 +3.5056795735101510e+01 -1.4123509360082339e+03 -7.0644960625672899e+05 -8.4177038740985151e+06 
+1.7000000000000000e+00 -5.6118951409159801e-01 +7.3668066473969356e+00 +5.3570608816338670e+00 +3.4429816081983489e+01 -1.4156717207042768e+03 -6.9842632761199994e+05 -8.6933329185625296e+06 
+1.7500000000000000e+00 -5.6120317020458788e-01 +7.3675899476919602e+00 +5.3424707785867680e+00 +3.3829183111726401e+01 -1.4344277701598942e+03 -6.9058770162597927e+05 -8.8725921920257900e+06 
+1.8000000000000000e+00 -5.6121720836621491e-01 +7.3683924186139640e+00 +5.3280819449076713e+00 +3.3264304901803257e+01 -1.4690736503533926e+03 -6.8301680214798730e+05 -8.9507643744770382e+06 
+1.8500000000000001e+00 -5.6123162696769846e-01 +7.3692137587187823e+00 +5.3139016792290663e+00 +3.2744589409697163e+01 -1.5200640639657008e+03 -6.7579670195545442e+05 -8.9231312158391532e+06 
+1.8999999999999999e+00 -5.6124642440023009e-01 +7.3700536665625789e+00 +5.2999372722517935e+00 +3.2279444626971575e+01 -1.5878534927645624e+03 -6.6901047421531368e+05 -8.7849759885388147e+06 
+1.9500000000000000e+00 -5.6126159905494033e-01 +7.3709118407049257e+00 +5.2861960147841636e+00 +3.1878278423013246e+01 -1.6728964148980044e+03 -6.6274119107478322e+05 -8.5315820150241517e+06 
+2.0000000000000000e+00 -5.6127714932302808e-01 +7.3717879797090955e+00 +5.2726851932250431e+00 +3.1550498524879288e+01 -1.7756471882169119e+03 -6.5707192347533163e+05 -8.1582334406887321e+06 
+2.0499999999999998e+00 -5.6129307343758206e-01 +7.3726818246552757e+00 +5.2593991299162939e+00 +3.1303090838556507e+01 -1.8961851143841952e+03 -6.5206493032759661e+05 -7.6627775565216811e+06 
+2.1000000000000001e+00 -5.6130936899389861e-01 +7.3735932968911380e+00 +5.2462781808549419e+00 +3.1133154240087951e+01 -2.0330101463420492e+03 -6.4769759653015027e+05 -7.0539731005047364e+06 
+2.1499999999999999e+00 -5.6132603342629894e-01 +7.3745223615593938e+00 +5.2332488885308308e+00 +3.1035256199622694e+01 -2.1842070002357004e+03 -6.4392564312135533e+05 -6.3434752276068265e+06 
+2.2000000000000002e+00 -5.6134306416919955e-01 +7.3754689838098768e+00 +5.2202377958787327e+00 +3.1003963920344791e+01 -2.3478604022148124e+03 -6.4070478907803062e+05 -5.5429390366350347e+06 
+2.2500000000000000e+00 -5.6136045865699813e-01 +7.3764331287902385e+00 +5.2071714448702933e+00 +3.1033844704322107e+01 -2.5220550493804603e+03 -6.3799075423183385e+05 -4.6640198360733967e+06 
+2.2999999999999998e+00 -5.6137821432414192e-01 +7.3774147616522496e+00 +5.1939763797779781e+00 +3.1119465706891923e+01 -2.7048757010563522e+03 -6.3573925732377358e+05 -3.7183725210829009e+06 
+2.3500000000000001e+00 -5.6139632860500654e-01 +7.3784138475525003e+00 +5.1805791440443310e+00 +3.1255393904449573e+01 -2.8944070927015496e+03 -6.3390601569416397e+05 -2.7176521544317771e+06 
+2.3999999999999999e+00 -5.6141479893407353e-01 +7.3794303516471258e+00 +5.1669062838436366e+00 +3.1436196304467611e+01 -3.0887340330974184e+03 -6.3244674703684775e+05 -1.6735133095457728e+06 
+2.4500000000000002e+00 -5.6143362274575981e-01 +7.3804642390972255e+00 +5.1528843410769563e+00 +3.1656439730341397e+01 -3.2859412106618111e+03 -6.3131716763798217e+05 -5.9761139748807473e+05 
+2.5000000000000000e+00 -5.6145279747460797e-01 +7.3815154750657141e+00 +5.1384398641716702e+00 +3.1910690940606212e+01 -3.4841134932858640e+03 -6.3047299334240821e+05 +4.9839939343323413e+05 
+2.5499999999999998e+00 -5.6147232055508722e-01 +7.3825840247189634e+00 +5.1234994006130083e+00 +3.2193516571334250e+01 -3.6813357195810904e+03 -6.2986993909278861e+05 +1.6028646585291664e+06 
+2.6000000000000001e+00 -5.6149218942165335e-01 +7.3836698532272038e+00 +5.1079894934721155e+00 +3.2499483112903654e+01 -3.8756926044992160e+03 -6.2946371873906709e+05 +2.7041291346351448e+06 
+2.6499999999999999e+00 -5.6151240150891146e-01 +7.3847729257627748e+00 +5.0918366968020541e+00 +3.2823156984658560e+01 -4.0652691656508837e+03 -6.2921004568662122e+05 +3.7905396263269326e+06 
+2.7000000000000002e+00 -5.6153295425132044e-01 +7.3858932075019244e+00 +5.0749675552472349e+00 +3.3159104456268388e+01 -4.2481501577648696e+03 -6.2906463219020551e+05 +4.8504411224619886e+06 
+2.7500000000000000e+00 -5.6155384508347261e-01 +7.3870306636255867e+00 +5.0573086219231866e+00 +3.3501891616277042e+01 -4.4224205697629641e+03 -6.2898318915439269e+05 +5.8721802122429134e+06 
+2.7999999999999998e+00 -5.6157507143995367e-01 +7.3881852593161819e+00 +5.0387864462521330e+00 +3.3846084503464077e+01 -4.5861652828790220e+03 -6.2892142718919634e+05 +6.8441027229945958e+06 
