# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=1][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=3][T/m^n] polynom_b[n=4][T/m^n] polynom_b[n=5][T/m^n] polynom_b[n=6][T/m^n] 
+0.0000000000000000e+00 -5.6364913779518433e-01 +7.6671150411520275e+00 -2.8970819272447121e+00 -2.0604408701734798e+02 -4.2175258115079396e+03 -1.0399706056000781e+05 +7.0622268754341099e+06 
+5.0000000000000003e-02 -5.6364921887980612e-01 +7.6671199093458764e+00 -2.8972014151756253e+00 -2.0604652841162971e+02 -4.2171166099342190e+03 -1.0397248875618559e+05 +7.0589113328519436e+06 
+1.0000000000000001e-01 -5.6364946198808197e-01 +7.6671344915715407e+00 -2.8975588896671316e+00 -2.0605338091034284e+02 -4.2159404178670911e+03 -1.0390198320744731e+05 +7.0493964863795592e+06 
+1.5000000000000002e-01 -5.6364986690165741e-01 +7.6671587542901332e+00 -2.8981528620466870e+00 -2.0606393675009821e+02 -4.2140744835717860e+03 -1.0379036072753672e+05 +7.0343308850154057e+06 
+2.0000000000000001e-01 -5.6365043340216525e-01 +7.6671926639665564e+00 -2.8989818476974669e+00 -2.0607748832089774e+02 -4.2115959449442889e+03 -1.0364243681323838e+05 +7.0143623303562505e+06 
+2.5000000000000000e-01 -5.6365116127125892e-01 +7.6672361870619383e+00 -2.9000443594699590e+00 -2.0609332784305658e+02 -4.2085820110389504e+03 -1.0346302835593773e+05 +6.9901391135944156e+06 
+2.9999999999999999e-01 -5.6365205029060439e-01 +7.6672892900420875e+00 -2.9013389096276461e+00 -2.0611074770268141e+02 -4.2051099044257580e+03 -1.0325695094508246e+05 +6.9623096090243105e+06 
+3.4999999999999998e-01 -5.6365310024185478e-01 +7.6673519393687668e+00 -2.9028640144157674e+00 -2.0612904011903476e+02 -4.2012567408224832e+03 -1.0302902146252131e+05 +6.9315214719940713e+06 
+3.9999999999999997e-01 -5.6365431090669460e-01 +7.6674241015096447e+00 -2.9046181854287978e+00 -2.0614749752567553e+02 -4.1970997635971162e+03 -1.0278405509965138e+05 +6.8984232246181993e+06 
+4.4999999999999996e-01 -5.6365568206680439e-01 +7.6675057429269255e+00 -2.9065999372174129e+00 -2.0616541213078017e+02 -4.1927161319917350e+03 -1.0252686883960158e+05 +6.8636628079435341e+06 
+4.9999999999999994e-01 -5.6365721350388220e-01 +7.6675968300884652e+00 -2.9088077817556939e+00 -2.0618207634367201e+02 -4.1881830818225881e+03 -1.0226227807548575e+05 +6.8278887028690055e+06 
+5.4999999999999993e-01 -5.6365890499962090e-01 +7.6676973294565434e+00 -2.9112402343658754e+00 -2.0619678234626016e+02 -4.1835777500832946e+03 -1.0199510000371227e+05 +6.7917486904603541e+06 
+5.9999999999999998e-01 -5.6366075633573121e-01 +7.6678072075009371e+00 -2.9138958078009645e+00 -2.0620882259735026e+02 -4.1789773522641999e+03 -1.0173014960610749e+05 +6.7558911187474094e+06 
+6.5000000000000002e-01 -5.6366276729392795e-01 +7.6679264306867863e+00 -2.9167730162119643e+00 -2.0621748936474992e+02 -4.1744590576205173e+03 -1.0147224339256213e+05 +6.7209639859834583e+06 
