# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +8.2100000000000009e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
5.0000000000000003e-02 +8.2099999296622972e+00 +0.0000000000000000e+00 +4.9999999999934035e-02 -2.8135082115608786e-06 +0.0000000000000000e+00 +9.9999999999604205e-01
1.0000000000000001e-01 +8.2099997186491631e+00 +0.0000000000000000e+00 +9.9999999999472275e-02 -5.6270173544932278e-06 +0.0000000000000000e+00 +9.9999999998416833e-01
1.5000000000000002e-01 +8.2099993669605293e+00 +0.0000000000000000e+00 +1.4999999999821895e-01 -8.4405283588129497e-06 +0.0000000000000000e+00 +9.9999999996437872e-01
2.0000000000000001e-01 +8.2099988745962804e+00 +0.0000000000000000e+00 +1.9999999999577822e-01 -1.1254042153057181e-05 +0.0000000000000000e+00 +9.9999999993667321e-01
2.5000000000000000e-01 +8.2099982415562529e+00 +0.0000000000000000e+00 +2.4999999999175432e-01 -1.4067559664284344e-05 +0.0000000000000000e+00 +9.9999999990105182e-01
2.9999999999999999e-01 +8.2099974678402372e+00 +0.0000000000000000e+00 +2.9999999998575144e-01 -1.6881081818074186e-05 +0.0000000000000000e+00 +9.9999999985751442e-01
3.4999999999999998e-01 +8.2099965534479793e+00 +0.0000000000000000e+00 +3.4999999997737380e-01 -1.9694609538527831e-05 +0.0000000000000000e+00 +9.9999999980606102e-01
3.9999999999999997e-01 +8.2099954983791754e+00 +0.0000000000000000e+00 +3.9999999996622559e-01 -2.2508143748267808e-05 +0.0000000000000000e+00 +9.9999999974669163e-01
4.4999999999999996e-01 +8.2099943026334810e+00 +0.0000000000000000e+00 +4.4999999995191103e-01 -2.5321685368438113e-05 +0.0000000000000000e+00 +9.9999999967940600e-01
4.9999999999999994e-01 +8.2099929662104998e+00 +0.0000000000000000e+00 +4.9999999993403427e-01 -2.8135235318704234e-05 +0.0000000000000000e+00 +9.9999999960420416e-01
5.4999999999999993e-01 +8.2099914891097949e+00 +0.0000000000000000e+00 +5.4999999991219950e-01 -3.0948794517253206e-05 +0.0000000000000000e+00 +9.9999999952108598e-01
5.9999999999999998e-01 +8.2099898713308797e+00 +0.0000000000000000e+00 +5.9999999988601094e-01 -3.3762363880793647e-05 +0.0000000000000000e+00 +9.9999999943005136e-01
6.5000000000000002e-01 +8.2099881128732228e+00 +0.0000000000000000e+00 +6.4999999985507273e-01 -3.6575944324555809e-05 +0.0000000000000000e+00 +9.9999999933110006e-01
7.0000000000000007e-01 +8.2099862137362472e+00 +0.0000000000000000e+00 +6.9999999981898897e-01 -3.9389536762291595e-05 +0.0000000000000000e+00 +9.9999999922423211e-01
7.5000000000000011e-01 +8.2099841739193309e+00 +0.0000000000000000e+00 +7.4999999977736398e-01 -4.2203142106274640e-05 +0.0000000000000000e+00 +9.9999999910944726e-01
8.0000000000000016e-01 +8.2099819934218061e+00 +0.0000000000000000e+00 +7.9999999972980174e-01 -4.5016761267300307e-05 +0.0000000000000000e+00 +9.9999999898674541e-01
8.5000000000000020e-01 +8.2099796722429588e+00 +0.0000000000000000e+00 +8.4999999967590656e-01 -4.7830395154685768e-05 +0.0000000000000000e+00 +9.9999999885612645e-01
9.0000000000000024e-01 +8.2099772103820303e+00 +0.0000000000000000e+00 +8.9999999961528243e-01 -5.0644044676270013e-05 +0.0000000000000000e+00 +9.9999999871759016e-01
9.5000000000000029e-01 +8.2099746078382161e+00 +0.0000000000000000e+00 +9.4999999954753356e-01 -5.3457710738413910e-05 +0.0000000000000000e+00 +9.9999999857113642e-01
1.0000000000000002e+00 +8.2099718646106652e+00 +0.0000000000000000e+00 +9.9999999947226403e-01 -5.6271394246000236e-05 +0.0000000000000000e+00 +9.9999999841676490e-01
1.0500000000000003e+00 +8.2099689806984841e+00 +0.0000000000000000e+00 +1.0499999993890781e+00 -5.9085096102384847e-05 +0.0000000000000000e+00 +9.9999999825447550e-01
1.1000000000000003e+00 +8.2099659561007332e+00 +0.0000000000000000e+00 +1.0999999992975797e+00 -6.1898817208859118e-05 +0.0000000000000000e+00 +9.9999999808426798e-01
1.1500000000000004e+00 +8.2099627908164265e+00 +0.0000000000000000e+00 +1.1499999991973731e+00 -6.4712558464112384e-05 +0.0000000000000000e+00 +9.9999999790614214e-01
1.2000000000000004e+00 +8.2099594848445356e+00 +0.0000000000000000e+00 +1.1999999990880621e+00 -6.7526320764183149e-05 +0.0000000000000000e+00 +9.9999999772009773e-01
1.2500000000000004e+00 +8.2099560381839840e+00 +0.0000000000000000e+00 +1.2499999989692510e+00 -7.0340105002459074e-05 +0.0000000000000000e+00 +9.9999999752613455e-01
1.3000000000000005e+00 +8.2099524508336543e+00 +0.0000000000000000e+00 +1.2999999988405437e+00 -7.3153912069677090e-05 +0.0000000000000000e+00 +9.9999999732425227e-01
1.3500000000000005e+00 +8.2099487227923813e+00 +0.0000000000000000e+00 +1.3499999987015443e+00 -7.5967742853923407e-05 +0.0000000000000000e+00 +9.9999999711445076e-01
1.4000000000000006e+00 +8.2099448540589588e+00 +0.0000000000000000e+00 +1.3999999985518568e+00 -7.8781598240633576e-05 +0.0000000000000000e+00 +9.9999999689672958e-01
1.4500000000000006e+00 +8.2099408446321327e+00 +0.0000000000000000e+00 +1.4499999983910852e+00 -8.1595479112592530e-05 +0.0000000000000000e+00 +9.9999999667108863e-01
1.5000000000000007e+00 +8.2099366945106080e+00 +0.0000000000000000e+00 +1.4999999982188337e+00 -8.4409386349934654e-05 +0.0000000000000000e+00 +9.9999999643752746e-01
1.5500000000000007e+00 +8.2099324036930437e+00 +0.0000000000000000e+00 +1.5499999980347061e+00 -8.7223320830143812e-05 +0.0000000000000000e+00 +9.9999999619604585e-01
1.6000000000000008e+00 +8.2099279721780558e+00 +0.0000000000000000e+00 +1.5999999978383064e+00 -9.0037283428053426e-05 +0.0000000000000000e+00 +9.9999999594664346e-01
1.6500000000000008e+00 +8.2099233999642180e+00 +0.0000000000000000e+00 +1.6499999976292385e+00 -9.2851275015846517e-05 +0.0000000000000000e+00 +9.9999999568932008e-01
1.7000000000000008e+00 +8.2099186870500578e+00 +0.0000000000000000e+00 +1.6999999974071065e+00 -9.5665296463055737e-05 +0.0000000000000000e+00 +9.9999999542407525e-01
1.7500000000000009e+00 +8.2099138334340598e+00 +0.0000000000000000e+00 +1.7499999971715141e+00 -9.8479348636563470e-05 +0.0000000000000000e+00 +9.9999999515090865e-01
1.8000000000000009e+00 +8.2099088391146680e+00 +0.0000000000000000e+00 +1.7999999969220652e+00 -1.0129343240060185e-04 +0.0000000000000000e+00 +9.9999999486981994e-01
1.8500000000000010e+00 +8.2099037040902800e+00 +0.0000000000000000e+00 +1.8499999966583640e+00 -1.0410754861675281e-04 +0.0000000000000000e+00 +9.9999999458080879e-01
