# trajectory
# s[mm] rx[mm] ry[mm] rz[mm] px[rad] py[rad] pz[rad]
0.0000000000000000e+00 +8.5269999999999992e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +0.0000000000000000e+00 +1.0000000000000000e+00
-5.0000000000000003e-02 +8.5269999309749291e+00 +0.0000000000000000e+00 -4.9999999999936463e-02 +2.7610032339148643e-06 +0.0000000000000000e+00 +9.9999999999618838e-01
-1.0000000000000001e-01 +8.5269997238996158e+00 +0.0000000000000000e+00 -9.9999999999491773e-02 +5.5220100333286184e-06 +0.0000000000000000e+00 +9.9999999998475364e-01
-1.5000000000000002e-01 +8.5269993787738354e+00 +0.0000000000000000e+00 -1.4999999999828478e-01 +8.2830222629992090e-06 +0.0000000000000000e+00 +9.9999999996569566e-01
-2.0000000000000001e-01 +8.5269988955972682e+00 +0.0000000000000000e+00 -1.9999999999593429e-01 +1.1044041784533873e-05 +0.0000000000000000e+00 +9.9999999993901445e-01
-2.5000000000000000e-01 +8.5269982743695039e+00 +0.0000000000000000e+00 -2.4999999999205916e-01 +1.3805070456389223e-05 +0.0000000000000000e+00 +9.9999999990470989e-01
-2.9999999999999999e-01 +8.5269975150900397e+00 +0.0000000000000000e+00 -2.9999999998627819e-01 +1.6566110133871333e-05 +0.0000000000000000e+00 +9.9999999986278187e-01
-3.4999999999999998e-01 +8.5269966177582770e+00 +0.0000000000000000e+00 -3.4999999997821024e-01 +1.9327162669135821e-05 +0.0000000000000000e+00 +9.9999999981323029e-01
-3.9999999999999997e-01 +8.5269955823735284e+00 +0.0000000000000000e+00 -3.9999999996747415e-01 +2.2088229911187926e-05 +0.0000000000000000e+00 +9.9999999975605491e-01
-4.4999999999999996e-01 +8.5269944089350105e+00 +0.0000000000000000e+00 -4.4999999995368867e-01 +2.4849313705882603e-05 +0.0000000000000000e+00 +9.9999999969125564e-01
-4.9999999999999994e-01 +8.5269930974418511e+00 +0.0000000000000000e+00 -4.9999999993647265e-01 +2.7610415895924597e-05 +0.0000000000000000e+00 +9.9999999961883235e-01
-5.4999999999999993e-01 +8.5269916478930838e+00 +0.0000000000000000e+00 -5.4999999991544479e-01 +3.0371538320868528e-05 +0.0000000000000000e+00 +9.9999999953878471e-01
-5.9999999999999998e-01 +8.5269900602876518e+00 +0.0000000000000000e+00 -5.9999999989022401e-01 +3.3132682817118975e-05 +0.0000000000000000e+00 +9.9999999945111251e-01
-6.5000000000000002e-01 +8.5269883346244040e+00 +0.0000000000000000e+00 -6.4999999986042900e-01 +3.5893851217930571e-05 +0.0000000000000000e+00 +9.9999999935581552e-01
-7.0000000000000007e-01 +8.5269864709021004e+00 +0.0000000000000000e+00 -6.9999999982567851e-01 +3.8655045353408056e-05 +0.0000000000000000e+00 +9.9999999925289351e-01
-7.5000000000000011e-01 +8.5269844691194088e+00 +0.0000000000000000e+00 -7.4999999978559129e-01 +4.1416267050506388e-05 +0.0000000000000000e+00 +9.9999999914234616e-01
-8.0000000000000016e-01 +8.5269823292749063e+00 +0.0000000000000000e+00 -7.9999999973978608e-01 +4.4177518133030818e-05 +0.0000000000000000e+00 +9.9999999902417325e-01
-8.5000000000000020e-01 +8.5269800513670759e+00 +0.0000000000000000e+00 -8.4999999968788154e-01 +4.6938800421636960e-05 +0.0000000000000000e+00 +9.9999999889837432e-01
-9.0000000000000024e-01 +8.5269776353943136e+00 +0.0000000000000000e+00 -8.9999999962949639e-01 +4.9700115733830900e-05 +0.0000000000000000e+00 +9.9999999876494905e-01
-9.5000000000000029e-01 +8.5269750813549230e+00 +0.0000000000000000e+00 -9.4999999956424930e-01 +5.2461465883969245e-05 +0.0000000000000000e+00 +9.9999999862389710e-01
-1.0000000000000002e+00 +8.5269723892471152e+00 +0.0000000000000000e+00 -9.9999999949175900e-01 +5.5222852683259227e-05 +0.0000000000000000e+00 +9.9999999847521803e-01
-1.0500000000000003e+00 +8.5269695590690144e+00 +0.0000000000000000e+00 -1.0499999994116440e+00 +5.7984277939758786e-05 +0.0000000000000000e+00 +9.9999999831891151e-01
-1.1000000000000003e+00 +8.5269665908186507e+00 +0.0000000000000000e+00 -1.0999999993235230e+00 +6.0745743458376637e-05 +0.0000000000000000e+00 +9.9999999815497709e-01
-1.1500000000000004e+00 +8.5269634844939670e+00 +0.0000000000000000e+00 -1.1499999992270145e+00 +6.3507251040872376e-05 +0.0000000000000000e+00 +9.9999999798341432e-01
-1.2000000000000004e+00 +8.5269602400928157e+00 +0.0000000000000000e+00 -1.1999999991217372e+00 +6.6268802485856530e-05 +0.0000000000000000e+00 +9.9999999780422266e-01
-1.2500000000000004e+00 +8.5269568576129586e+00 +0.0000000000000000e+00 -1.2499999990073096e+00 +6.9030399588790667e-05 +0.0000000000000000e+00 +9.9999999761740177e-01
-1.3000000000000005e+00 +8.5269533370520669e+00 +0.0000000000000000e+00 -1.2999999988833502e+00 +7.1792044141987462e-05 +0.0000000000000000e+00 +9.9999999742295098e-01
-1.3500000000000005e+00 +8.5269496784077248e+00 +0.0000000000000000e+00 -1.3499999987494775e+00 +7.4553737934610786e-05 +0.0000000000000000e+00 +9.9999999722086985e-01
-1.4000000000000006e+00 +8.5269458816774240e+00 +0.0000000000000000e+00 -1.3999999986053100e+00 +7.7315482752675780e-05 +0.0000000000000000e+00 +9.9999999701115783e-01
-1.4500000000000006e+00 +8.5269419468585692e+00 +0.0000000000000000e+00 -1.4499999984504661e+00 +8.0077280379048930e-05 +0.0000000000000000e+00 +9.9999999679381435e-01
-1.5000000000000007e+00 +8.5269378739484765e+00 +0.0000000000000000e+00 -1.4999999982845642e+00 +8.2839132593448181e-05 +0.0000000000000000e+00 +9.9999999656883887e-01
-1.5500000000000007e+00 +8.5269336629443711e+00 +0.0000000000000000e+00 -1.5499999981072228e+00 +8.5601041172443001e-05 +0.0000000000000000e+00 +9.9999999633623071e-01
-1.6000000000000008e+00 +8.5269293138433913e+00 +0.0000000000000000e+00 -1.5999999979180601e+00 +8.8363007889454424e-05 +0.0000000000000000e+00 +9.9999999609598922e-01
-1.6500000000000008e+00 +8.5269248266425848e+00 +0.0000000000000000e+00 -1.6499999977166946e+00 +9.1125034514755182e-05 +0.0000000000000000e+00 +9.9999999584811383e-01
-1.7000000000000008e+00 +8.5269202013389123e+00 +0.0000000000000000e+00 -1.6999999975027444e+00 +9.3887122815469780e-05 +0.0000000000000000e+00 +9.9999999559260389e-01
-1.7500000000000009e+00 +8.5269154379292456e+00 +0.0000000000000000e+00 -1.7499999972758278e+00 +9.6649274555574540e-05 +0.0000000000000000e+00 +9.9999999532945871e-01
-1.8000000000000009e+00 +8.5269105364103694e+00 +0.0000000000000000e+00 -1.7999999970355629e+00 +9.9411491495897720e-05 +0.0000000000000000e+00 +9.9999999505867754e-01
-1.8500000000000010e+00 +8.5269054967789799e+00 +0.0000000000000000e+00 -1.8499999967815681e+00 +1.0217377539411957e-04 +0.0000000000000000e+00 +9.9999999478025969e-01
-1.9000000000000010e+00 +8.5269003190316841e+00 +0.0000000000000000e+00 -1.8999999965134615e+00 +1.0493612800477244e-04 +0.0000000000000000e+00 +9.9999999449420440e-01
-1.9500000000000011e+00 +8.5268950031650039e+00 +0.0000000000000000e+00 -1.9499999962308612e+00 +1.0769855107924083e-04 +0.0000000000000000e+00 +9.9999999420051089e-01
-2.0000000000000009e+00 +8.5268895491753725e+00 +0.0000000000000000e+00 -1.9999999959333852e+00 +1.1046104636576149e-04 +0.0000000000000000e+00 +9.9999999389917849e-01
-2.0500000000000007e+00 +8.5268839570591357e+00 +0.0000000000000000e+00 -2.0499999956206518e+00 +1.1322361560911056e-04 +0.0000000000000000e+00 +9.9999999359020630e-01
-2.1000000000000005e+00 +8.5268782268125509e+00 +0.0000000000000000e+00 -2.0999999952922788e+00 +1.1598626054716155e-04 +0.0000000000000000e+00 +9.9999999327359357e-01
-2.1500000000000004e+00 +8.5268723584317900e+00 +0.0000000000000000e+00 -2.1499999949478839e+00 +1.1874898290744320e-04 +0.0000000000000000e+00 +9.9999999294933939e-01
-2.2000000000000002e+00 +8.5268663519129397e+00 +0.0000000000000000e+00 -2.1999999945870852e+00 +1.2151178440682672e-04 +0.0000000000000000e+00 +9.9999999261744299e-01
-2.2500000000000000e+00 +8.5268602072520014e+00 +0.0000000000000000e+00 -2.2499999942095008e+00 +1.2427466675152577e-04 +0.0000000000000000e+00 +9.9999999227790348e-01
-2.2999999999999998e+00 +8.5268539244448895e+00 +0.0000000000000000e+00 -2.2999999938147484e+00 +1.2703763163709656e-04 +0.0000000000000000e+00 +9.9999999193071998e-01
-2.3499999999999996e+00 +8.5268475034874349e+00 +0.0000000000000000e+00 -2.3499999934024456e+00 +1.2980068074843788e-04 +0.0000000000000000e+00 +9.9999999157589159e-01
-2.3999999999999995e+00 +8.5268409443753832e+00 +0.0000000000000000e+00 -2.3999999929722100e+00 +1.3256381575979124e-04 +0.0000000000000000e+00 +9.9999999121341732e-01
