--- model polynom_b (rz > 0). units: [m] for length, [rad] for angle and [m^(n-1)] for polynom_b ---
 len[m]    angle[deg]   PolyB(n=0)     PolyB(n=1)     PolyB(n=2)     PolyB(n=3)     PolyB(n=4)     PolyB(n=5)     PolyB(n=6)    
 0.0020 ,  +0.00632 ,  +0.0000e+00 ,  -7.2102e-01 ,  -6.3804e-01 ,  +6.4549e+00 ,  +6.0387e+02 ,  -8.6839e+03 ,  -3.6965e+06 , 
 0.0030 ,  +0.00949 ,  +0.0000e+00 ,  -7.2559e-01 ,  -5.4965e-01 ,  +6.1406e+00 ,  +7.0352e+02 ,  -1.1421e+04 ,  -4.0022e+06 , 
 0.0050 ,  +0.01589 ,  +0.0000e+00 ,  -7.3922e-01 ,  -2.9382e-01 ,  +6.0713e+00 ,  +6.6288e+02 ,  -2.3881e+04 ,  -3.6565e+06 , 
 0.0050 ,  +0.01601 ,  +0.0000e+00 ,  -7.5602e-01 ,  -6.0266e-02 ,  +7.7653e+00 ,  +7.0329e+02 ,  -4.1845e+04 ,  -4.3841e+06 , 
 0.0050 ,  +0.01610 ,  +0.0000e+00 ,  -7.6573e-01 ,  +1.6078e-02 ,  +7.5242e+00 ,  +2.2918e+02 ,  -3.2029e+04 ,  -1.7020e+06 , 
 0.0100 ,  +0.03234 ,  +0.0000e+00 ,  -7.7020e-01 ,  -1.2946e-02 ,  +3.0573e+00 ,  +4.0291e+02 ,  +2.5501e+03 ,  -2.2894e+06 , 
 0.0400 ,  +0.12961 ,  +0.0000e+00 ,  -7.7228e-01 ,  +7.9869e-03 ,  +3.1126e+00 ,  +7.1267e+02 ,  +1.5123e+03 ,  -3.3680e+06 , 
 0.1500 ,  +0.48385 ,  +0.0000e+00 ,  -7.7365e-01 ,  +6.3168e-02 ,  +7.8670e+00 ,  +8.0425e+02 ,  -2.4370e+04 ,  -3.4812e+06 , 
 0.1000 ,  +0.32243 ,  +0.0000e+00 ,  -7.7284e-01 ,  +5.5996e-02 ,  +7.2326e+00 ,  +1.6930e+03 ,  -6.2346e+03 ,  -8.2417e+06 , 
 0.0500 ,  +0.16155 ,  +0.0000e+00 ,  -7.7141e-01 ,  +2.1802e-02 ,  +6.6560e-01 ,  +1.1324e+03 ,  +2.9116e+04 ,  -5.4674e+06 , 
 0.0340 ,  +0.10508 ,  +0.0000e+00 ,  -7.7064e-01 ,  -1.9719e-01 ,  +2.3392e+00 ,  +1.0972e+03 ,  +5.6989e+04 ,  -5.7645e+06 , 
 0.0160 ,  +0.03426 ,  +0.0000e+00 ,  -4.5635e-01 ,  -1.8869e+00 ,  +1.3662e+01 ,  +1.6125e+03 ,  +6.0150e+04 ,  -1.2451e+07 , 
 0.0400 ,  +0.03301 ,  +0.0000e+00 ,  -8.7117e-02 ,  -1.7777e+00 ,  +6.0287e+00 ,  +4.5550e+02 ,  +2.3528e+04 ,  -3.6245e+06 , 
 0.0400 ,  +0.00775 ,  +0.0000e+00 ,  -8.1743e-03 ,  -3.8661e-01 ,  +3.6951e-01 ,  -1.3190e+01 ,  +7.2577e+03 ,  +4.1414e+04 , 
 0.0500 ,  +0.00396 ,  -9.7265e-05 ,  -1.0693e-03 ,  -1.0231e-01 ,  +1.8750e-01 ,  +1.2213e+02 ,  +5.5177e+02 ,  -8.0637e+05 , 
